rent,bedroom,bathrooms,additional_rooms,balcany,brokarage,area,furnishing,avalable_for,address,floor_number,facing,floor_type,gate_community,corner_pro,parking,wheelchairadption,petfacility,aggDur,noticeDur,lightbill,powerbackup,propertyage
7000,2,1,Not given,1,"Maintenance₹ 500/- (/ month)Deposit₹ 15,000/-",Carpet area: 507 (47.1 sq.m.)  sq.ft.,Unfurnished,All," in DK Vakratund Heights, Sant Nagar, , Pune, Maharashtra",1st   of 4 Floors,,,,,1 Covered,,,None,0 Months,Charges not included,None,1 to 5 Year Old
"10,500",1,2,Not given,1,Deposit3 months rent,Carpet area: 600 (55.74 sq.m.)  sq.ft.,Unfurnished,All," in Kundan The Landmark, Undri, , Pune, Maharashtra",7th   of 10 Floors,East,Vitrified,Yes,Yes,1 Covered,Yes,,None,1 Months,Charges not included,Full,1 to 5 Year Old
"16,000",1,1,Not given,,,Carpet area: 550 (51.1 sq.m.)  sq.ft.,Unfurnished,Family Only," in shri soham corporative society, Sadashiv Peth, , Pune, Maharashtra",2nd   of 4 Floors,East,Mosaic,,,,,,None,0 Months,Charges not included,None,10+ Year Old
"20,000",3,3,Not given,2,"Deposit₹ 100,000/-",Super Built up area 1650(153.29 sq.m.)  sq.ft.,Semifurnished,Family Only," in Gada Vaarahi, Shatrunjay Nagar, , Pune, Maharashtra",9th   of 11 Floors,,,,,2 Covered,,,None,0 Months,Charges not included,None,1 to 5 Year Old
"11,500",2,2,Others,2,"Deposit₹ 25,000/-",Super Built up area 750(69.68 sq.m.)  sq.ft.,Unfurnished,All," in Goel Ganga Kunj, Kalas, , Pune, Maharashtra",2nd   of 6 Floors,,,Yes,,1 Covered,,,None,0 Months,Charges included,Full,5 to 10 Year Old
"24,000",3,3,Not given,2,"Deposit₹ 60,000/-",Built Up area: 1750 (162.58 sq.m.)Carpet area: 1600 sq.ft. (148.64 sq.m.)  sq.ft.,Unfurnished,All," in Paranjape Blue Ridge, Hinjewadi, , Pune, Maharashtra",Ground of 30 Floors,,,,,1 Covered,,,11 Months,1 Months,Charges included,None,1 to 5 Year Old
"16,000",2,2,Not given,1,Deposit2 months rent,Super Built up area 887(82.4 sq.m.)  sq.ft.,Furnished,Family Only," in Oakwood County Apartment, Dhayari Phata , , Pune, Maharashtra",3rd   of 6 Floors,,,,,1 Covered,,,None,0 Months,Charges included,None,5 to 10 Year Old
"15,000",2,2,Not given,2,"Deposit₹ 50,000/-",Carpet area: 670 (62.25 sq.m.)  sq.ft.,Unfurnished,All," in Venkatesh Classic Pune, Handewadi, , Pune, Maharashtra",11st   of 12 Floors,,,Yes,,1 Covered,Yes,Yes,None,0 Months,Charges included,Partial,0 to 1 Year Old
"18,000",1,1,Not given,1,"Brokerage₹ 18,000/- (Non-Negotiable)Deposit₹ 80,000/-",Super Built up area 565(52.49 sq.m.)Carpet area: 500 sq.ft. (46.45 sq.m.)  sq.ft.,Furnished,All," in Rahul Cooperative Housing Society, Koregaon Park, , Pune, Maharashtra",1st   of 4 Floors,East,Vitrified,Yes,," Covered, 1 Open",,Yes,22 Months,1 Months,Charges not included,None,10+ Year Old
"22,000",2,2,Not given,1,"Deposit₹ 60,000/-",Super Built up area 1280(118.92 sq.m.)  sq.ft.,Furnished,"Family , Bachelors (Women Only)"," in Splendour County, Rahatani, , Pune, Maharashtra",10th   of 11 Floors,South-East,Vitrified,Yes,Yes,,,,11 Months,1 Months,Charges not included,None,5 to 10 Year Old
9000,2,1,Not given,1,"Deposit₹ 25,000/-",Super Built up area 1000(92.9 sq.m.)Built Up area: 900 sq.ft. (83.61 sq.m.)Carpet area: 850 sq.ft. (78.97 sq.m.)  sq.ft.,Semifurnished,All," in Renuka Nagari CHS, Kirti Nagar, , Pune, Maharashtra",4th   of 4 Floors,North-West,Mosaic,Yes,Yes,,,,None,0 Months,Charges included,None,10+ Year Old
7500,1,1,Not given,,"Deposit₹ 20,000/-",Built Up area: 400 (37.16 sq.m.)  sq.ft.,Unfurnished,All," in Raston Colony, Chinchwad, , Pune, Maharashtra",1st   of 3 Floors,West,,,,,,,None,0 Months,Charges not included,None,1 to 5 Year Old
"35,000",2,2,Not given,2,"Deposit₹ 70,000/-",Super Built up area 1250(116.13 sq.m.)Carpet area: 1050 sq.ft. (97.55 sq.m.)  sq.ft.,Furnished,All," in Sharada Paritosh, Balewadi, , Pune, Maharashtra",11st   of 15 Floors,East,Marble,Yes,,1 Covered,Yes,Yes,11 Months,1 Months,Charges included,Partial,1 to 5 Year Old
5000,1,1,Not given,,,Super Built up area 465(43.2 sq.m.)  sq.ft.,Semifurnished,All," in SMP Swapnanagri, Talegaon Dabhade, , Pune, Maharashtra",4th   of 4 Floors,,,,,1 Open,,,None,0 Months,Charges included,None,5 to 10 Year Old
,,,Not given,0,,None,,None,,,,,,,,,,,,,,
5000,1,1,Not given,,"Deposit₹ 10,000/-",Built Up area: 230 (21.37 sq.m.)  sq.ft.,Unfurnished,Bachelors (Women Only)," in Sant Tukaram Nagar, , Pune, Maharashtra",2nd   of 2 Floors,,,,,,,,None,0 Months,Charges not included,None,10+ Year Old
"13,500",1,1,Not given,1,"Deposit₹ 45,000/-",Carpet area: 635 (58.99 sq.m.)  sq.ft.,Semifurnished,Family Only," in Gopalanand Society, Fatima Nagar, , Pune, Maharashtra",3rd   of 3 Floors,North-East,,Yes,Yes,1 Open,,,None,1 Months,Charges not included,None,5 to 10 Year Old
"15,000",2,2,Not given,1,"Deposit₹ 50,000/-",Carpet area: 50.73   sq.m.,Furnished,All," in TCG The Cliff Garden, Phase-3 Hinjewadi , , Pune, Maharashtra",12nd   of 14 Floors,West,Mosaic,Yes,Yes,"1 Covered, 2 Open",Yes,Yes,11 Months,1 Months,Charges not included,Full,0 to 1 Year Old
"35,500",2,2,Not given,1,"Deposit₹ 125,000/-",Super Built up area 1160(107.77 sq.m.)Built Up area: 1150 sq.ft. (106.84 sq.m.)Carpet area: 1100 sq.ft. (102.19 sq.m.)  sq.ft.,Furnished,Family Only," in Kumar Pride Park, Shivaji Housing Co-Operative Society, , Pune, Maharashtra",6th   of 7 Floors,East,Marble,Yes,,1 Open,Yes,Yes,12 Months,1 Months,Charges not included,Partial,10+ Year Old
"15,000",2,2,Others,1,"Deposit₹ 31,000/-",Super Built up area 1050(97.55 sq.m.)Carpet area: 820 sq.ft. (76.18 sq.m.)  sq.ft.,Semifurnished,Family Only," in Laxmi Heights, Tingrenagar, , Pune, Maharashtra",2nd   of 3 Floors,East,Vitrified,Yes,,7 Open,,,11 Months,1 Months,Charges not included,None,5 to 10 Year Old
6000,1,1,Pooja Room,1,,Carpet area: 180 (16.72 sq.m.)  sq.ft.,Semifurnished,Family Only," in Maharashtra CHS, Yerwada, , Pune, Maharashtra",1st   of 2 Floors,,,Yes,Yes,1 Open,,Yes,11 Months,1 Months,Charges not included,None,10+ Year Old
"20,000",2,2,Not given,2,"Deposit₹ 40,000/-",Super Built up area 1067(99.13 sq.m.)  sq.ft.,Semifurnished,All," in Deokar Residency, Wadgaon Sheri, , Pune, Maharashtra",4th   of 6 Floors,,,Yes,Yes,1 Covered,,,None,1 Months,Charges not included,Partial,5 to 10 Year Old
"15,000",2,2,Not given,2,"Deposit₹ 40,000/-",Super Built up area 725(67.35 sq.m.)Built Up area: 724 sq.ft. (67.26 sq.m.)Carpet area: 722 sq.ft. (67.08 sq.m.)  sq.ft.,Unfurnished,Family Only," in 7th Heaven, Dhanori, , Pune, Maharashtra",7th   of 11 Floors,,,Yes,Yes,1 Covered,,Yes,11 Months,2 Months,Charges not included,Full,0 to 1 Year Old
"10,000",1,1,Others,1,"Deposit₹ 20,000/-",Plot area 2000(185.81 sq.m.)Built Up area: 900 sq.ft. (83.61 sq.m.)Carpet area: 650 sq.ft. (60.39 sq.m.)  sq.ft.,Semifurnished,All," in Onkarkrupa, Chandan Nagar, , Pune, Maharashtra",,North,Vitrified,Yes,,2 Covered,,Yes,None,3 Months,Charges not included,None,1 to 5 Year Old
"25,000",3,3,Not given,1,"Deposit₹ 80,000/-",Carpet area: 1550 (144 sq.m.)  sq.ft.,Semifurnished,Family Only," in Kumar Princeville, Moshi, , Pune, Maharashtra",8th   of 12 Floors,East,Ceramic,,,1 Open,,,11 Months,1 Months,Charges not included,None,1 to 5 Year Old
"17,000",2,2,Not given,1,"Deposit₹ 40,000/-",Carpet area: 650 (60.39 sq.m.)  sq.ft.,Unfurnished,All," in Avishkar Pavilion Regency, Mahalunge, , Pune, Maharashtra",2nd   of 8 Floors,East,Ceramic,Yes,,1 Covered,,,11 Months,2 Months,Charges not included,Full,0 to 1 Year Old
 2 Lac,5,7,"Pooja Room,Study Room,Servant Room,Store Room",3+,Deposit4 months rent,Plot area 4500(418.06 sq.m.)  sq.ft.,Furnished,Family Only," in yerwada, , Pune, Maharashtra",,,Marble,Yes,,1 Covered,,,12 Months,0 Months,Charges included,None,0 to 1 Year Old
"14,000",3,2,"Pooja Room,Study Room",1,"Maintenance₹ 2,000/- (/ month)Deposit₹ 25,000/-",Carpet area: 835 (77.57 sq.m.)  sq.ft.,Unfurnished,Family Only," in Aishwaryam Hamara, Chikhali, , Pune, Maharashtra",1st   of 12 Floors,East,Vitrified,,,"1 Covered, 1 Open",,,None,0 Months,Charges not included,Full,0 to 1 Year Old
"13,000",2,2,Not given,3,"Deposit₹ 35,000/-",Super Built up area 918(85.28 sq.m.)  sq.ft.,Unfurnished,Family Only," in amrutdhara society, Alandi Road, , Pune, Maharashtra",9th   of 10 Floors,East,,Yes,Yes,1 Covered,Yes,,None,1 Months,Charges not included,None,1 to 5 Year Old
"18,300",2,2,Not given,1,"Deposit₹ 45,000/-",Built Up area: 1000 (92.9 sq.m.)Carpet area: 900 sq.ft. (83.61 sq.m.)  sq.ft.,Semifurnished,All," in Talathi Office Bavdhan, Bavdhan, , Pune, Maharashtra",2nd   of 3 Floors,,,Yes,Yes,"1 Covered, 0 Open",Yes,,None,0 Months,Charges not included,Partial,5 to 10 Year Old
"15,000",1,1,Not given,2,Deposit3 months rent,Carpet area: 467 (43.39 sq.m.)  sq.ft.,Unfurnished,All," in Stone Bappa Residency, Hinjewadi, , Pune, Maharashtra",9th   of 10 Floors,,,,,1 Covered,,,11 Months,1 Months,Charges not included,None,0 to 1 Year Old
"16,000",2,2,Not given,1,"Deposit₹ 30,000/-",Carpet area: 900 (83.61 sq.m.)  sq.ft.,Unfurnished,All," in Pranayraj Heritage Society, Tingre Nagar, , Pune, Maharashtra",2nd   of 5 Floors,North-East,Vitrified,Yes,,"1 Covered, 0 Open",,,11 Months,2 Months,Charges not included,None,5 to 10 Year Old
"11,000",2,2,Pooja Room,3,"Maintenance₹ 2,000/- (/ month)Deposit₹ 30,000/-",Super Built up area 1150(106.84 sq.m.)  sq.ft.,Unfurnished,Family Only," in Atria Grande, Undri, , Pune, Maharashtra",8th   of 11 Floors,North-East,,Yes,Yes,1 Covered,,,None,0 Months,Charges not included,Full,0 to 1 Year Old
"15,000",1,1,Not given,1,"Deposit₹ 50,000/-",Carpet area: 600 (55.74 sq.m.)  sq.ft.,Furnished,"Family , Bachelors (Women Only)"," in RIVERAIN APARTMENTS, SANGAMWADI, , Pune, Maharashtra",6th   of 7 Floors,,,Yes,,1 Covered,,,11 Months,1 Months,Charges not included,None,5 to 10 Year Old
"15,000",2,1,Not given,1,,Super Built up area 700(65.03 sq.m.)  sq.ft.,Unfurnished,Family Only," in suprabhatam society, Sukhsagar Nagar, , Pune, Maharashtra",2nd   of 4 Floors,,,,,1 Covered,,,None,0 Months,Charges included,None,0 to 1 Year Old
9900,1,1,Not given,1,"Deposit₹ 30,000/-",Carpet area: 635 (58.99 sq.m.)  sq.ft.,Unfurnished,Family Only," in Greencity Township, Hadapsar, , Pune, Maharashtra",5th   of 11 Floors,,,Yes,,1 Open,,,11 Months,1 Months,Charges not included,None,1 to 5 Year Old
"17,000",2,2,Not given,2,,Super Built up area 702(65.22 sq.m.)  sq.ft.,Unfurnished,All," in Shonest Tower Wakad, Wakad, , Pune, Maharashtra",12nd   of 12 Floors,,,,,"1 Covered, 1 Open",,,None,0 Months,Charges included,None,1 to 5 Year Old
"10,000",1,1,Not given,2,,Plot area 650(60.39 sq.m.)  sq.ft.,Unfurnished,Family Only," in MV Akolkar Shree Mangal Building, Wakad, , Pune, Maharashtra",,,,,,"1 Covered, 1 Open",,,None,0 Months,Charges included,None,0 to 1 Year Old
"17,000",2,2,Not given,1,"Deposit₹ 50,000/-",Super Built up area 1000(92.9 sq.m.)Carpet area: 980 sq.ft. (91.04 sq.m.)  sq.ft.,Semifurnished,All," in Sharada Oxford Comforts, Wanowrie, , Pune, Maharashtra",4th   of 7 Floors,North,Marble,Yes,,,,Yes,None,0 Months,Charges not included,Partial,10+ Year Old
"16,500",2,2,Not given,3,"Deposit₹ 40,000/-",Carpet area: 705 (65.5 sq.m.)  sq.ft.,Unfurnished,All," in Siddhi The Address, Moshi, , Pune, Maharashtra",12nd   of 12 Floors,East,,,,1 Covered,,,None,1 Months,Charges not included,None,0 to 1 Year Old
,,,Not given,0,,None,,None,,,,,,,,,,,,,,
"14,000",2,2,Not given,2,Deposit2 months rent,Carpet area: 1150 (106.84 sq.m.)  sq.ft.,Semifurnished,All," in Abhijit Park, Dange Chowk, , Pune, Maharashtra",1st   of 9 Floors,,,,,1 Open,,,11 Months,0 Months,Charges not included,None,5 to 10 Year Old
"11,000",1,1,Not given,1,"Deposit₹ 30,000/-",Carpet area: 565 (52.49 sq.m.)  sq.ft.,Unfurnished,All," in Shree Ganesha Apartment, Pimple Gurav, , Pune, Maharashtra",1st   of 7 Floors,,Concrete,Yes,,"1 Covered,  Open",Yes,Yes,11 Months,1 Months,Charges not included,None,5 to 10 Year Old
"14,000",1,1,Not given,1,,Super Built up area 550(51.1 sq.m.)  sq.ft.,Unfurnished,Family Only," in Gyan Ganga Apartment, Rahatani, , Pune, Maharashtra",1st   of 7 Floors,,,,,1 Open,,,None,0 Months,Charges included,None,5 to 10 Year Old
"11,000",1,2,Not given,2,"Deposit₹ 40,000/-",Super Built up area 833(77.39 sq.m.)  sq.ft.,Semifurnished,All," in Raviraj Ozone Apartments, Wagholi, , Pune, Maharashtra",1st   of 6 Floors,East,Ceramic,Yes,,1 Open,,,11 Months,1 Months,Charges not included,Full,5 to 10 Year Old
"16,000",2,2,Not given,1,"Deposit₹ 60,000/-",Super Built up area 831(77.2 sq.m.)  sq.ft.,Semifurnished,"Family , Bachelors (Women Only)"," in Atul Westernhills, Pashan-Sus Road, , Pune, Maharashtra",12nd   of 12 Floors,East,Vitrified,Yes,,1 Covered,,Yes,None,0 Months,Charges included,Partial,1 to 5 Year Old
"25,000",3,3,Not given,2,"Maintenance₹ 2,700/- (/ month)Deposit₹ 50,000/-",Super Built up area 1612(149.76 sq.m.)Carpet area: 1572 sq.ft. (146.04 sq.m.)  sq.ft.,Semifurnished,Family Only," in Kohinoor Towers, Pimpri, , Pune, Maharashtra",8th   of 8 Floors,South,Vitrified,Yes,," Covered, 2 Open",,,11 Months,2 Months,Charges not included,Partial,5 to 10 Year Old
"25,000",2,2,Pooja Room,1,"Deposit₹ 75,000/-",Super Built up area 1300(120.77 sq.m.)Built Up area: 1100 sq.ft. (102.19 sq.m.)Carpet area: 1050 sq.ft. (97.55 sq.m.)  sq.ft.,Furnished,Family Only," in Supriya Towers, Aundh, , Pune, Maharashtra",4th   of 8 Floors,East,Vitrified,Yes,,1 Open,,,24 Months,0 Months,Charges not included,None,10+ Year Old
"10,000",2,1,Not given,2,,Super Built up area 750(69.68 sq.m.)  sq.ft.,Semifurnished,All," in ps terrace sasanenagar, Hadapsar, , Pune, Maharashtra",3rd   of 3 Floors,,,,,"1 Covered, 1 Open",,,None,0 Months,Charges included,None,5 to 10 Year Old
"18,000",2,2,Not given,1,"Deposit₹ 50,000/-",Carpet area: 1020 (94.76 sq.m.)  sq.ft.,Semifurnished,All," in Amanora Victory Tower, Keshav Nagar, , Pune, Maharashtra",5th   of 11 Floors,North,Granite,Yes,,1 Covered,,,11 Months,1 Months,Charges not included,Partial,1 to 5 Year Old
 2 Lac,2,2,Store Room,2,Deposit2 months rent,Carpet area: 1630 (151.43 sq.m.)  sq.ft.,Semifurnished,All," in Green Olive, Hinjewadi Phase 1, , Pune, Maharashtra",12nd   of 12 Floors,East,Vitrified,Yes,,1 Covered,Yes,,11 Months,1 Months,Charges not included,Full,1 to 5 Year Old
"10,000",1,1,Not given,1,"Deposit₹ 30,000/-",Carpet area: 540 (50.17 sq.m.)  sq.ft.,Furnished,"Family , Bachelors (Men Only)"," in saikunj housing society , krishna nagar, , Pune, Maharashtra",2nd   of 2 Floors,,,,,,,,11 Months,1 Months,Charges not included,None,10+ Year Old
9000,1,1,Not given,1,"Deposit₹ 25,000/-",Carpet area: 1100 (102.19 sq.m.)  sq.ft.,Semifurnished,All," in B.U.Bhandari skyline society 63, Dighi, , Pune, Maharashtra",3rd   of 3 Floors,East,,Yes,,,,,11 Months,1 Months,Charges not included,None,5 to 10 Year Old
"11,000",2,2,Not given,2,"Maintenance₹ 1,850/- (/ month)Deposit₹ 30,000/-",Carpet area: 900 (83.61 sq.m.)  sq.ft.,Unfurnished,All," in Vitthal Residency, Adarsh Colony, Adarsh Nagar, Kiwale, , Pune, Maharashtra",4th   of 7 Floors,,Vitrified,,,1 Covered,,,12 Months,1 Months,Charges not included,None,0 to 1 Year Old
"10,000",1,1,Not given,1,"Maintenance₹ 700/- (/ month)Deposit₹ 40,000/-",Super Built up area 690(64.1 sq.m.)  sq.ft.,Semifurnished,Family Only," in Mansi Vishwas Apartment, Narhe, , Pune, Maharashtra",4th   of 6 Floors,North-East,Vitrified,Yes,,1 Covered,,Yes,11 Months,1 Months,Charges not included,None,5 to 10 Year Old
"16,000",2,1,Not given,1,"Deposit₹ 40,000/-",Carpet area: 750 (69.68 sq.m.)  sq.ft.,Unfurnished,All," in Reelicon Shelters Karan Gharonda, Vadgaon Sheri, , Pune, Maharashtra",3rd   of 3 Floors,East,Spartex,Yes,," Covered,  Open",,Yes,11 Months,2 Months,Charges not included,None,5 to 10 Year Old
"11,900",2,2,Not given,1,"Deposit₹ 30,000/-",Super Built up area 985(91.51 sq.m.)  sq.ft.,Semifurnished,"Family , Bachelors (Men Only)"," in Hill Shire, Wagholi, , Pune, Maharashtra",10th   of 14 Floors,East,Ceramic,Yes,,1 Covered,,,None,0 Months,Charges not included,Partial,1 to 5 Year Old
"11,600",2,2,Not given,1,,Carpet area: 900 (83.61 sq.m.)  sq.ft.,Semifurnished,Family Only," in Hill Shire, Wagholi, , Pune, Maharashtra",9th   of 14 Floors,East,Concrete,,,1 Covered,Yes,,None,2 Months,Charges not included,None,Under Construction
"12,000",2,2,Not given,1,"Deposit₹ 30,000/-",Carpet area: 850 (78.97 sq.m.)  sq.ft.,Unfurnished,"Family , Bachelors (Women Only)"," in Ravinanda Skylights, Wagholi, , Pune, Maharashtra",9th   of 12 Floors,East,Marble,,,,,,12 Months,2 Months,Charges not included,Full,0 to 1 Year Old
"15,500",2,2,Others,3,"Deposit₹ 35,000/-",Super Built up area 1037(96.34 sq.m.)  sq.ft.,Semifurnished,Family Only," in Tulip Purple, Pandhare Wasti, , Pune, Maharashtra",5th   of 10 Floors,North-East,Vitrified,Yes,,1 Covered,,,11 Months,4 Months,Charges not included,Full,1 to 5 Year Old
"24,000",3,3,Not given,1,Deposit3 months rent,Super Built up area 1500(139.35 sq.m.)Built Up area: 1450 sq.ft. (134.71 sq.m.)Carpet area: 1052 sq.ft. (97.73 sq.m.)  sq.ft.,Semifurnished,All," in Peninsula Ashok Meadows, Hinjewadi Phase 1, , Pune, Maharashtra",5th   of 5 Floors,South-West,Vitrified,Yes,,"1 Covered,  Open",Yes,Yes,11 Months,1 Months,Charges not included,Partial,1 to 5 Year Old
"19,000",2,2,Not given,2,"Deposit₹ 80,000/-",Carpet area: 1080 (100.34 sq.m.)  sq.ft.,Semifurnished,All," in Megapolis Sparklet, Hinjewadi, , Pune, Maharashtra",1st   of 14 Floors,,,,,"1 Covered, 1 Open",,,11 Months,3 Months,Charges not included,None,1 to 5 Year Old
"20,000",2,1,Not given,2,"Deposit₹ 60,000/-",Carpet area: 1000 (92.9 sq.m.)  sq.ft.,Semifurnished,Family Only," in Rakshalekha Society, Dattawadi, , Pune, Maharashtra",4th   of 4 Floors,,,,,1 Covered,,,None,0 Months,Charges not included,None,10+ Year Old
"14,000",2,2,Not given,2,"Deposit₹ 25,000/-",Super Built up area 899(83.52 sq.m.)Carpet area: 565 sq.ft. (52.49 sq.m.)  sq.ft.,Unfurnished,Family Only," in Kamesh Ohaana Homes, Ravet, , Pune, Maharashtra",1st   of 6 Floors,East,,Yes,Yes,1 Covered,,Yes,None,0 Months,Charges included,Partial,0 to 1 Year Old
"15,500",2,2,Not given,1,"Deposit₹ 40,000/-",Built Up area: 1020 (94.76 sq.m.)  sq.ft.,Semifurnished,All," in Megapolis Smart Homes II, Hinjewadi, , Pune, Maharashtra",11st   of 14 Floors,East,,Yes,,1 Covered,,,12 Months,0 Months,Charges included,None,5 to 10 Year Old
"13,000",1,1,Not given,,"Deposit₹ 25,000/-",Super Built up area 600(55.74 sq.m.)Built Up area: 500 sq.ft. (46.45 sq.m.)Carpet area: 450 sq.ft. (41.81 sq.m.)  sq.ft.,Furnished,All," in Niranjan Building, Pradhikaran, , Pune, Maharashtra",1st   of 2 Floors,East,Mosaic,Yes,,"1 Covered, 1 Open",,,11 Months,1 Months,Charges not included,None,10+ Year Old
,,,Not given,0,,None,,None,,,,,,,,,,,,,,
5900,1,1,Not given,,"Deposit₹ 15,000/-",Super Built up area 900(83.61 sq.m.)Built Up area: 800 sq.ft. (74.32 sq.m.)  sq.ft.,Semifurnished,All," in Sonam Abhinav, New Sanghvi, , Pune, Maharashtra",1st   of 3 Floors,East,Mosaic,,,1 Open,,,None,0 Months,Charges not included,None,5 to 10 Year Old
"17,000",2,2,Not given,1,"Deposit₹ 40,000/-",Built Up area: 820 (76.18 sq.m.)Carpet area: 788 sq.ft. (73.21 sq.m.)  sq.ft.,Unfurnished,Family Only," in Shanthi Vihar Society, Bavdhan, , Pune, Maharashtra",3rd   of 5 Floors,East,Vitrified,,," Covered,  Open",,,11 Months,1 Months,Charges not included,Partial,10+ Year Old
9000,1,1,Not given,2,"Deposit₹ 10,000/-",Built Up area: 600 (55.74 sq.m.)  sq.ft.,Semifurnished,"Family , Bachelors (Men Only)"," in Vishal Nagar, , Pune, Maharashtra",,East,Ceramic,Yes,,"1 Covered, 1 Open",,,11 Months,0 Months,Charges not included,None,1 to 5 Year Old
"12,500",2,1,Not given,,"Deposit₹ 30,000/-",Carpet area: 600 (55.74 sq.m.)  sq.ft.,Semifurnished,All," in Laxmi Township, Kalas, , Pune, Maharashtra",1st   of 3 Floors,East,Vitrified,Yes,,1 Covered,,,None,1 Months,Charges not included,None,10+ Year Old
"23,000",2,2,Not given,1,"Deposit₹ 70,000/-",Carpet area: 1075 (99.87 sq.m.)  sq.ft.,Semifurnished,All," in Atlantis Apartments, Balewadi, , Pune, Maharashtra",5th   of 14 Floors,East,Vitrified,Yes,,,Yes,Yes,36 Months,1 Months,Charges not included,Partial,1 to 5 Year Old
9500,1,2,Not given,1,"Deposit₹ 30,000/-",Super Built up area 670(62.25 sq.m.)Carpet area: 600 sq.ft. (55.74 sq.m.)  sq.ft.,Semifurnished,All," in Yashodeep Casa RIO Phase 2, Chikhali, , Pune, Maharashtra",7th   of 9 Floors,East,Ceramic,Yes,Yes,1 Open,Yes,Yes,None,1 Months,Charges not included,None,1 to 5 Year Old
