rent,bedroom,bathrooms,additional_rooms,balcany,brokarage,area,furnishing,avalable_for,address,floor_number,facing,floor_type,gate_community,corner_pro,parking,wheelchairadption,petfacility,aggDur,noticeDur,lightbill,powerbackup,propertyage
6500,1,1,"Pooja Room,Study Room,Servant Room",1,Deposit1 months rent,Plot area 550(51.1 sq.m.)  sq.ft.,Unfurnished,All," in Kharadi, , Pune, Maharashtra",,East,Granite,,,"1 Covered, 1 Open",Yes,Yes,None,1 Months,Charges not included,Partial,5 to 10 Year Old
"11,000",1,1,Not given,1,"Deposit₹ 30,000/-",Carpet area: 600 (55.74 sq.m.)  sq.ft.,Unfurnished,Family Only," in 1 Hallmark Avenue, Ravet, , Pune, Maharashtra",4th   of 12 Floors,,,,,1 Open,,,None,0 Months,Charges not included,None,1 to 5 Year Old
5000,1,1,Not given,1,"Deposit₹ 10,000/-",Super Built up area 300(27.87 sq.m.)Built Up area: 270 sq.ft. (25.08 sq.m.)Carpet area: 250 sq.ft. (23.23 sq.m.)  sq.ft.,Unfurnished,"Family , Bachelors (Men Only)"," in Dandekar Wasti, Yewalewadi, , Pune, Maharashtra",2nd   of 3 Floors,East,Vitrified,,,1 Open,,,11 Months,6 Months,Charges not included,None,1 to 5 Year Old
3000,1,1,Not given,,"Deposit₹ 7,500/-",Super Built up area 1000(92.9 sq.m.)Built Up area: 225 sq.ft. (20.9 sq.m.)  sq.ft.,Unfurnished,Bachelors (Men Only)," in Bora Planet, Pimple Nilakh, , Pune, Maharashtra",2nd   of 2 Floors,West,Ceramic,,,,,,None,1 Months,Charges not included,None,10+ Year Old
9500,1,1,Not given,,"Deposit₹ 25,000/-",Built Up area: 350 (32.52 sq.m.)Carpet area: 275 sq.ft. (25.55 sq.m.)  sq.ft.,Unfurnished,All," in AV Bhat Paschimanagari, Kothrud, , Pune, Maharashtra",3rd   of 3 Floors,,,Yes,,,,,None,1 Months,Charges included,None,10+ Year Old
6000,1,1,Not given,1,"Deposit₹ 10,000/-",Carpet area: 413 (38.37 sq.m.)  sq.ft.,Semifurnished,All," in Xrbia Hinjewadi, Hinjewadi, , Pune, Maharashtra",3rd   of 8 Floors,East,Ceramic,Yes,,1 Covered,,,12 Months,1 Months,Charges not included,None,1 to 5 Year Old
"21,000",2,2,Not given,2,"Deposit₹ 50,000/-",Built Up area: 1000 (92.9 sq.m.)Carpet area: 800 sq.ft. (74.32 sq.m.)  sq.ft.,Unfurnished,All," in Vastushree Damodar Villa, Kothrud, , Pune, Maharashtra",2nd   of 3 Floors,,,Yes,,1 Open,,,None,1 Months,Charges included,None,10+ Year Old
,,,Not given,0,,None,,None,,,,,,,,,,,,,,
"20,500",3,2,Store Room,3+,"Maintenance₹ 3/- (/ unit)Brokerage₹ 20,500/- (Non-Negotiable)Deposit₹ 55,000/-",Super Built up area 1490(138.43 sq.m.)Carpet area: 930 sq.ft. (86.4 sq.m.)  sq.ft.,Semifurnished,Family Only," in Akshar Elementa, Wakad, , Pune, Maharashtra",4th   of 15 Floors,East,Vitrified,Yes,Yes,1 Covered,,Yes,11 Months,1 Months,Charges not included,Partial,1 to 5 Year Old
"17,000",2,2,Study Room,3+,"Brokerage₹ 17,000/- (Non-Negotiable)Deposit₹ 55,000/-",Super Built up area 1120(104.05 sq.m.)Carpet area: 825 sq.ft. (76.65 sq.m.)  sq.ft.,Semifurnished,All," in Akshar Elementa, Wakad, , Pune, Maharashtra",9th   of 15 Floors,West,,,,1 Covered,,,11 Months,1 Months,Charges not included,None,1 to 5 Year Old
"36,000",2,2,Not given,2,Deposit6 months rent,Built Up area: 1256 (116.69 sq.m.)Carpet area: 1000 sq.ft. (92.9 sq.m.)  sq.ft.,Semifurnished,Family Only," in Laxmi Narayani Society, Erandwane, , Pune, Maharashtra",3rd   of 5 Floors,East,,Yes,,1 Covered,,,None,1 Months,Charges not included,Partial,5 to 10 Year Old
"16,000",2,2,Not given,1,"Maintenance₹ 1,000/- (/ month)Deposit₹ 50,000/-",Built Up area: 800 (74.32 sq.m.)Carpet area: 787 sq.ft. (73.11 sq.m.)  sq.ft.,Semifurnished,Family Only," in Society, Shastri Nagar, Kasarwade,Bhosari, , Pune, Maharashtra",4th   of 8 Floors,,,,,1 Covered,,,None,0 Months,Charges not included,None,5 to 10 Year Old
"12,000",1,1,Not given,,"Deposit₹ 30,000/-",Built Up area: 680 (63.17 sq.m.)Carpet area: 650 sq.ft. (60.39 sq.m.)  sq.ft.,Unfurnished,All," in Rajnigandha cha Somnath Nagar , Viman Nagar, , Pune, Maharashtra",3rd   of 3 Floors,North-East,Ceramic,,Yes,,,,11 Months,0 Months,Charges included,None,10+ Year Old
5500,1,1,Not given,1,"Deposit₹ 10,000/-",Carpet area: 550 (51.1 sq.m.)  sq.ft.,Furnished,All," in suyash plaza, BhekraiNagar, Hadapsar, , Pune, Maharashtra",2nd   of 5 Floors,East,Others,Yes,," Covered, 1 Open",,Yes,11 Months,0 Months,Charges not included,None,1 to 5 Year Old
4500,1,1,Not given,,,Super Built up area 240(22.3 sq.m.)  sq.ft.,Furnished,All," in Lohegaon, , Pune, Maharashtra",Ground of 2 Floors,West,,Yes,,"1 Covered, 0 Open",,,None,0 Months,Charges included,None,0 to 1 Year Old
7900,1,2,Not given,1,"Deposit₹ 14,000/-",Built Up area: 650 (60.39 sq.m.)Carpet area: 560 sq.ft. (52.03 sq.m.)  sq.ft.,Semifurnished,All," in Omkar Residency, Eon Free Zone , , Pune, Maharashtra",3rd   of 4 Floors,East,Vitrified,Yes,,"1 Covered, 1 Open",,Yes,11 Months,1 Months,Charges included,Partial,1 to 5 Year Old
"18,000",2,2,Not given,2,"Deposit₹ 40,000/-",Super Built up area 855(79.43 sq.m.)  sq.ft.,Unfurnished,All," in Kalp Avenue, Shankar Kalat Nagar, , Pune, Maharashtra",1st   of 4 Floors,East,,Yes,,"1 Covered,  Open",,,None,0 Months,Charges not included,None,5 to 10 Year Old
"27,500",2,2,Not given,2,Deposit2 months rent,Super Built up area 1123(104.33 sq.m.)  sq.ft.,Furnished,Family Only," in Nyati Environ, Tingre Nagar, , Pune, Maharashtra",2nd   of 9 Floors,,,Yes,,1 Open,,,None,0 Months,Charges not included,Full,5 to 10 Year Old
"10,000",1,1,Not given,2,"Deposit₹ 30,000/-",Carpet area: 707 (65.68 sq.m.)  sq.ft.,Unfurnished,Family Only," in Laxmi Vishnupuram, Shivane, , Pune, Maharashtra",3rd   of 9 Floors,East,Others,Yes,,"1 Covered, 0 Open",,,None,0 Months,Charges included,None,0 to 1 Year Old
"25,000",2,2,Not given,1,Deposit3 months rent,Carpet area: 820 (76.18 sq.m.)  sq.ft.,Furnished,Family Only," in Kolte Patil Stargaze, Bavdhan, , Pune, Maharashtra",2nd   of 15 Floors,,Ceramic,Yes,,2 Covered,,,11 Months,1 Months,Charges not included,Partial,1 to 5 Year Old
"11,000",2,2,Not given,1,"Maintenance₹ 1,500/- (/ month)",Super Built up area 1050(97.55 sq.m.)Built Up area: 950 sq.ft. (88.26 sq.m.)Carpet area: 900 sq.ft. (83.61 sq.m.)  sq.ft.,Unfurnished,All," in Cozy Homes, Wagholi, , Pune, Maharashtra",7th   of 12 Floors,South-West,Vitrified,Yes,,1 Covered,Yes,Yes,None,0 Months,Charges not included,Full,1 to 5 Year Old
"23,000",3,3,Store Room,2,"Brokerage₹ 23,000/- (Non-Negotiable)Deposit₹ 60,000/-",Super Built up area 1600(148.64 sq.m.)Built Up area: 1550 sq.ft. (144 sq.m.)Carpet area: 1300 sq.ft. (120.77 sq.m.)  sq.ft.,Unfurnished,Family Only," in Rohan Leher, Baner, , Pune, Maharashtra",7th   of 11 Floors,East,Vitrified,Yes,,1 Covered,,,11 Months,1 Months,Charges not included,Full,5 to 10 Year Old
"28,000",3,3,Not given,3+,Deposit3 months rent,Plot area 1518(141.03 sq.m.)  sq.ft.,Semifurnished,Family Only," in Suyog Padmavati Hills, Bavdhan, , Pune, Maharashtra",,East,Vitrified,Yes,,"1 Covered, 1 Open",,,33 Months,1 Months,Charges not included,Partial,0 to 1 Year Old
"50,000",2,2,Not given,2,"Deposit₹ 200,000/-",Super Built up area 1504(139.73 sq.m.)Carpet area: 1350 sq.ft. (125.42 sq.m.)  sq.ft.,Furnished,All," in Panchshil Satellite Towers, Mundhwa, , Pune, Maharashtra",7th   of 8 Floors,West,Wood,Yes,,1 Covered,Yes,Yes,12 Months,1 Months,Charges included,Partial,10+ Year Old
7000,1,1,Not given,,"Deposit₹ 15,000/-",Super Built up area 650(60.39 sq.m.)  sq.ft.,Unfurnished,Family Only," in Nana Kaushalya, Bhekrai Nagar, , Pune, Maharashtra",Ground of 3 Floors,East,,,,,,,None,0 Months,Charges not included,None,1 to 5 Year Old
"11,000",1,1,Not given,,"Deposit₹ 20,000/-",Super Built up area 525(48.77 sq.m.)  sq.ft.,Furnished,All," in Neeta Park Society, Vishal Nagar, , Pune, Maharashtra",3rd   of 4 Floors,,,,,,,,None,0 Months,Charges not included,None,10+ Year Old
"30,000",2,2,Not given,,Deposit3 months rent,Super Built up area 900(83.61 sq.m.)  sq.ft.,Semifurnished,All," in Datta Palace, Baner, , Pune, Maharashtra",2nd   of 4 Floors,,,,,,,,None,0 Months,Charges not included,None,10+ Year Old
"24,000",3,3,Not given,2,"Deposit₹ 72,000/-",Carpet area: 1350 (125.42 sq.m.)  sq.ft.,Semifurnished,All," in preston wood, Pimple Nilakh, , Pune, Maharashtra",1st   of 1 Floors,East,,Yes,,1 Covered,,Yes,None,1 Months,Charges included,Full,5 to 10 Year Old
"12,500",2,2,Not given,1,Deposit2 months rent,Super Built up area 901(83.71 sq.m.)  sq.ft.,Unfurnished,Family Only," in Radhika Vihar, Wagholi, , Pune, Maharashtra",3rd   of 7 Floors,West,,Yes,,"1 Covered, 0 Open",,,None,0 Months,Charges not included,Full,5 to 10 Year Old
7500,1,1,Not given,1,"Deposit₹ 20,000/-",Built Up area: 600 (55.74 sq.m.)  sq.ft.,Unfurnished,All," in Shraddha Apartment, Jaymala Nagar, , Pune, Maharashtra",,South,Ceramic,,,1 Open,,,11 Months,1 Months,Charges not included,None,5 to 10 Year Old
"11,000",2,2,Others,2,"Deposit₹ 50,000/-",Super Built up area 958(89 sq.m.)  sq.ft.,Unfurnished,"Family , Bachelors (Men Only)"," in Yash Platinum, Dhayari, , Pune, Maharashtra",10th   of 10 Floors,North,,Yes,,2 Covered,,,12 Months,1 Months,Charges not included,Full,1 to 5 Year Old
"17,000",2,2,Not given,2,,Super Built up area 1050(97.55 sq.m.)  sq.ft.,Semifurnished,Family Only," in Townscape Mithila Nagari, Pimple Saudagar, , Pune, Maharashtra",4th   of 8 Floors,North-East,,,,,,,11 Months,1 Months,Charges not included,None,5 to 10 Year Old
6000,1,1,Not given,,"Deposit₹ 15,000/-",Carpet area: 550 (51.1 sq.m.)  sq.ft.,Unfurnished,Family Only," in Shree nath Apartment, Katraj, , Pune, Maharashtra",Ground of 3 Floors,West,Others,,,1 Covered,,,12 Months,1 Months,Charges not included,None,0 to 1 Year Old
,,,Not given,0,,None,,None,,,,,,,,,,,,,,
"30,000",2,2,Not given,1,Deposit6 months rent,Built Up area: 1100 (102.19 sq.m.)  sq.ft.,Unfurnished,Family Only," in Kumar Kruti, Kalyani Nagar, , Pune, Maharashtra",6th   of 9 Floors,,,,,1 Covered,,,None,0 Months,Charges not included,None,10+ Year Old
"45,000",3,3,Not given,3,,Built Up area: 1650 (153.29 sq.m.)  sq.ft.,Furnished,All," in Kolte Tulip, Baner, , Pune, Maharashtra",3rd   of 3 Floors,South,,Yes,,"1 Covered, 0 Open",,,None,3 Months,Charges not included,Partial,1 to 5 Year Old
"16,000",1,1,Not given,1,Deposit3 months rent,Built Up area: 200 (18.58 sq.m.)  sq.ft.,Furnished,Bachelors (Women Only)," in Fortaleza Apartment, Kalyani Nagar, , Pune, Maharashtra",3rd   of 9 Floors,,,,,1 Covered,,,None,0 Months,Charges not included,None,10+ Year Old
"20,000",2,2,"Others,Store Room",2,"Maintenance₹ 1,200/- (/ month)Deposit₹ 51,000/-",Super Built up area 1118(103.87 sq.m.)  sq.ft.,Semifurnished,Family Only," in Icon Windsor Park, Shankar Kalat Nagar, , Pune, Maharashtra",11st   of 12 Floors,,Vitrified,Yes,,1 Open,,,None,1 Months,Charges not included,None,1 to 5 Year Old
"25,000",4,4,Pooja Room,1,"Deposit₹ 100,000/-",Built Up area: 2650 (246.19 sq.m.)  sq.ft.,Furnished,Family Only," in Dhayari, , Pune, Maharashtra",,South,Spartex,,,1 Covered,,Yes,None,0 Months,Charges not included,None,5 to 10 Year Old
"21,000",2,1,Not given,,"Deposit₹ 60,000/-",Carpet area: 650 (60.39 sq.m.)  sq.ft.,Furnished,Family Only," in Vijay Raj Corner, Somwar Peth, , Pune, Maharashtra",3rd   of 4 Floors,,,,,,,,22 Months,1 Months,Charges not included,None,10+ Year Old
9000,1,1,Not given,2,"Deposit₹ 25,000/-",Built Up area: 600 (55.74 sq.m.)  sq.ft.,Semifurnished,Family Only," in Sadguru Park Society, Bibwewadi, , Pune, Maharashtra",1st   of 5 Floors,North-West,Vitrified,,Yes,1 Open,,,11 Months,1 Months,Charges not included,None,1 to 5 Year Old
"28,000",2,2,Store Room,1,Deposit3 months rent,Carpet area: 1250 (116.13 sq.m.)  sq.ft.,Semifurnished,Family Only," in Susheela Apartment, Erandwane, , Pune, Maharashtra",3rd   of 5 Floors,,,,,1 Covered,,,11 Months,1 Months,Charges not included,None,10+ Year Old
"11,000",1,1,Not given,3,"Deposit₹ 25,000/-",Built Up area: 700 (65.03 sq.m.)  sq.ft.,Unfurnished,All," in On req, Anand Park, , Pune, Maharashtra",3rd   of 3 Floors,South-West,,,,,,,None,0 Months,Charges not included,None,1 to 5 Year Old
"16,000",2,2,Not given,2,"Deposit₹ 35,000/-",Carpet area: 1250 (116.13 sq.m.)  sq.ft.,Unfurnished,All," in krishna darshan, Tingre Nagar, , Pune, Maharashtra",3rd   of 3 Floors,,,,,1 Covered,,,None,0 Months,Charges not included,None,10+ Year Old
"17,000",2,2,Not given,1,"Deposit₹ 35,000/-",Carpet area: 1350 (125.42 sq.m.)  sq.ft.,Unfurnished,All," in Navrang Plaza, Tingre Nagar, , Pune, Maharashtra",5th   of 5 Floors,,,,,,,,None,0 Months,Charges not included,None,10+ Year Old
5500,1,2,Not given,1,"Deposit₹ 20,000/-",Plot area 425(39.48 sq.m.)  sq.ft.,Semifurnished,All," in on request, Hadapsar, , Pune, Maharashtra",,South,Polished concrete,,,1 Open,,,11 Months,1 Months,Charges not included,None,5 to 10 Year Old
"10,000",1,1,Not given,1,"Deposit₹ 20,000/-",Carpet area: 700 (65.03 sq.m.)  sq.ft.,Unfurnished,Family Only," in Harshada Samarth, Pimple Saudagar, , Pune, Maharashtra",4th   of 4 Floors,East,,,,,,,11 Months,1 Months,Charges not included,None,5 to 10 Year Old
"12,000",1,1,Not given,2,"Deposit₹ 30,000/-",Carpet area: 620 (57.6 sq.m.)  sq.ft.,Semifurnished,Family Only," in Ganesh Leela, SECTOR 32A RAVET PRADHIKARAN, , Pune, Maharashtra",2nd   of 4 Floors,,,Yes,,1 Covered,,Yes,11 Months,1 Months,Charges not included,Partial,5 to 10 Year Old
"11,000",2,2,Not given,2,"Deposit₹ 25,000/-",Carpet area: 557 (51.75 sq.m.)  sq.ft.,Unfurnished,All," in Aishwaryam Hamara, Chikhali, , Pune, Maharashtra",1st   of 13 Floors,North,Vitrified,Yes,,1 Open,,,11 Months,1 Months,Charges not included,Partial,0 to 1 Year Old
8500,1,1,Not given,1,"Deposit₹ 25,000/-",Super Built up area 600(55.74 sq.m.)  sq.ft.,Semifurnished,All," in Sai Nest Anusaya, Wagholi, , Pune, Maharashtra",2nd   of 4 Floors,North,Marble,Yes,Yes,1 Covered,,,11 Months,0 Months,Charges not included,Full,1 to 5 Year Old
"24,000",2,2,Not given,1,"Deposit₹ 100,000/-",Super Built up area 1100(102.19 sq.m.)Built Up area: 850 sq.ft. (78.97 sq.m.)Carpet area: 750 sq.ft. (69.68 sq.m.)  sq.ft.,Furnished,Family Only," in Rohan Nilay, Aundh, , Pune, Maharashtra",7th   of 11 Floors,South-East,Vitrified,Yes,,1 Covered,,,None,1 Months,Charges not included,None,10+ Year Old
"11,000",2,2,"Pooja Room,Others",1,"Maintenance₹ 500/- (/ month)Deposit₹ 25,000/-",Carpet area: 52.04   sq.m.,Unfurnished,All," in Aishwaryam Hamara, Chikhali, , Pune, Maharashtra",1st   of 13 Floors,North,Marble,Yes,,1 Open,,,11 Months,1 Months,Charges not included,Partial,0 to 1 Year Old
"11,500",1,1,Not given,1,"Deposit₹ 11,500/-",Carpet area: 650 (60.39 sq.m.)  sq.ft.,Unfurnished,Bachelors (Men Only)," in Shri park pune, Chadannagara, , Pune, Maharashtra",2nd   of 3 Floors,West,Marble,,,4 Open,,,11 Months,1 Months,Charges not included,None,0 to 1 Year Old
"16,000",1,1,Not given,1,"Deposit₹ 32,000/-",Carpet area: 380 (35.3 sq.m.)  sq.ft.,Unfurnished,All," in Naman Ekaaksh, Model Colony, , Pune, Maharashtra",11st   of 11 Floors,South,,,,,,,11 Months,2 Months,Charges not included,None,1 to 5 Year Old
"10,000",1,1,Not given,,,Carpet area: 250 (23.23 sq.m.)  sq.ft.,Furnished,Bachelors (Men Only)," in Saroj Society, Viman Nagar, , Pune, Maharashtra",1st   of 1 Floors,,,,,1 Open,,,None,0 Months,Charges included,None,1 to 5 Year Old
9000,1,1,Others,2,"Deposit₹ 20,000/-",Super Built up area 616(57.23 sq.m.)  sq.ft.,Furnished,Family Only," in Durvankur Srushti, Narhe, , Pune, Maharashtra",7th   of 11 Floors,East,Ceramic,Yes,,"1 Covered,  Open",,,11 Months,1 Months,Charges not included,Full,1 to 5 Year Old
"15,000",1,1,Not given,2,"Deposit₹ 50,000/-",Super Built up area 580(53.88 sq.m.)  sq.ft.,Furnished,All," in Kuber Apartments, Lullanagar, , Pune, Maharashtra",2nd   of 4 Floors,,,,,1 Open,,,None,0 Months,Charges not included,None,10+ Year Old
8000,1,1,Not given,1,"Deposit₹ 20,000/-",Built Up area: 700 (65.03 sq.m.)  sq.ft.,Unfurnished,All," in Shejwal Park, Kharadi, , Pune, Maharashtra",2nd   of 3 Floors,West,,,,,,,None,0 Months,Charges not included,None,1 to 5 Year Old
"30,000",3,3,Not given,2,Deposit3 months rent,Built Up area: 1734 (161.09 sq.m.)  sq.ft.,Furnished,Family Only," in Mittal Sun Grandeur, Bavdhan, , Pune, Maharashtra",5th   of 12 Floors,East,Vitrified,,,2 Covered,,Yes,24 Months,0 Months,Charges not included,Partial,5 to 10 Year Old
,,,Not given,0,,None,,None,,,,,,,,,,,,,,
"22,000",2,2,Not given,1,Deposit3 months rent,Super Built up area 1098(102.01 sq.m.)Carpet area: 900 sq.ft. (83.61 sq.m.)  sq.ft.,Semifurnished,Family Only," in Tanishq Society, Kharadi, , Pune, Maharashtra",5th   of 7 Floors,,Vitrified,Yes,,1 Covered,,Yes,11 Months,1 Months,Charges not included,Partial,5 to 10 Year Old
"15,000",2,2,"Pooja Room,Study Room,Store Room",1,"Maintenance₹ 1,000/- (/ month)Deposit₹ 50,000/-",Plot area 900(83.61 sq.m.)  sq.ft.,Unfurnished,Family Only," in Sector-25 Pradhikaran, , Pune, Maharashtra",,East,Vitrified,,,"1 Covered, 1 Open",Yes,,24 Months,1 Months,Charges not included,None,1 to 5 Year Old
"22,000",3,2,Not given,2,"Deposit₹ 50,000/-",Super Built up area 1300(120.77 sq.m.)  sq.ft.,Semifurnished,All," in Vision Harmony Homes, Pimple Nilakh, , Pune, Maharashtra",4th   of 5 Floors,,,,,1 Covered,,,None,0 Months,Charges not included,None,10+ Year Old
"10,000",1,1,Not given,,"Maintenance₹ 1,000/- (/ month)Brokerage₹ 15,000/- (Non-Negotiable)Deposit₹ 30,000/-",Super Built up area 275(25.55 sq.m.)  sq.ft.,Unfurnished,All," in Swami Om Apartment, Navi Peth, , Pune, Maharashtra",1st   of 4 Floors,East,Vitrified,,,,,,11 Months,1 Months,Charges not included,None,5 to 10 Year Old
"14,000",1,1,Others,,"Maintenance₹ 500/- (/ month)Brokerage₹ 15,000/- (Non-Negotiable)Deposit₹ 30,000/-",Super Built up area 600(55.74 sq.m.)  sq.ft.,Semifurnished,All," in Premanand CHS, Rajendra Nagar, , Pune, Maharashtra",4th   of 4 Floors,,,,,"2 Covered, 2 Open",,,None,0 Months,Charges not included,None,10+ Year Old
"29,000",3,2,Not given,,Deposit2 months rent,Carpet area: 1100 (102.19 sq.m.)  sq.ft.,Unfurnished,All," in Dakkhan Patbandhare Society, Shivajinagar, , Pune, Maharashtra",Ground of 4 Floors,South-East,,Yes,," Covered,  Open",,,None,2 Months,Charges not included,None,10+ Year Old
"34,000",2,2,"Study Room,Pooja Room",2,"Deposit₹ 100,000/-",Built Up area: 1350 (125.42 sq.m.)  sq.ft.,Furnished,Family Only," in Shirine Garden, Aundh, , Pune, Maharashtra",3rd   of 6 Floors,West,Vitrified,Yes,,"1 Covered, 1 Open",Yes,Yes,36 Months,1 Months,Charges not included,Partial,10+ Year Old
