rent,bedroom,bathrooms,additional_rooms,balcany,brokarage,area,furnishing,avalable_for,address,floor_number,facing,floor_type,gate_community,corner_pro,parking,wheelchairadption,petfacility,aggDur,noticeDur,lightbill,powerbackup,propertyage
6500,1,1,Not given,1,"Deposit₹ 10,000/-",Carpet area: 389 (36.14 sq.m.)  sq.ft.,Unfurnished,"Family , Bachelors (Men Only)"," in Muktai Ghule Apartment Wadgaon Sheri, Kalyani Nagar Rd,Sainkwadi Wadgaon sheri, , Pune, Maharashtra",1st   of 4 Floors,North-East,Marble,Yes,Yes,1 Covered,,,11 Months,1 Months,Charges not included,Full,5 to 10 Year Old
9500,1,1,Not given,2,"Maintenance₹ 500/- (/ month)Deposit₹ 25,000/-",Super Built up area 660(61.32 sq.m.)  sq.ft.,Semifurnished,All," in Majestic Aqua Hadapsar phursungi, Hadapsar Phursungi, , Pune, Maharashtra",6th   of 12 Floors,,,,,"1 Covered, 1 Open",,,11 Months,1 Months,Charges not included,None,1 to 5 Year Old
"22,000",2,2,Not given,1,"Deposit₹ 70,000/-",Super Built up area 1100(102.19 sq.m.)  sq.ft.,Furnished,All," in Amanora Victory Tower, Keshav Nagar, , Pune, Maharashtra",1st   of 11 Floors,,,,,1 Covered,,,None,0 Months,Charges not included,None,1 to 5 Year Old
8000,1,1,Not given,1,,Super Built up area 750(69.68 sq.m.)Built Up area: 700 sq.ft. (65.03 sq.m.)Carpet area: 600 sq.ft. (55.74 sq.m.)  sq.ft.,Unfurnished,All," in Gurukrupa Society, Keshav Nagar, , Pune, Maharashtra",2nd   of 5 Floors,East,Ceramic,,,1 Covered,,,11 Months,2 Months,Charges not included,None,5 to 10 Year Old
"13,000",1,1,Not given,1,"Deposit₹ 30,000/-",Super Built up area 640(59.46 sq.m.)  sq.ft.,Semifurnished,"Family , Bachelors (Women Only)"," in Renuka Angan, Gandhi Peth, , Pune, Maharashtra",5th   of 5 Floors,East,Ceramic,,,1 Open,,,11 Months,0 Months,Charges not included,Partial,5 to 10 Year Old
9000,2,1,Not given,1,"Deposit₹ 10,000/-",Super Built up area 720(66.89 sq.m.)Built Up area: 700 sq.ft. (65.03 sq.m.)Carpet area: 680 sq.ft. (63.17 sq.m.)  sq.ft.,Unfurnished,Family Only," in Omkar Colony, Kalepadal, , Pune, Maharashtra",1st   of 3 Floors,,,Yes,,,,,None,0 Months,Charges not included,None,1 to 5 Year Old
"17,000",3,3,Not given,2,"Deposit₹ 50,000/-",Built Up area: 1200 (111.48 sq.m.)  sq.ft.,Unfurnished,All," in Dighi, , Pune, Maharashtra",3rd   of 4 Floors,,,,,2 Covered,,,None,0 Months,Charges not included,None,1 to 5 Year Old
"19,000",2,2,Not given,1,Deposit3 months rent,Carpet area: 850 (78.97 sq.m.)  sq.ft.,Semifurnished,Family Only," in GK Dwarka Queens Park, Rahatani, , Pune, Maharashtra",1st   of 8 Floors,,,,,1 Open,,,11 Months,1 Months,Charges not included,None,10+ Year Old
"10,000",1,1,Not given,1,,Built Up area: 450 (41.81 sq.m.)Carpet area: 400 sq.ft. (37.16 sq.m.)  sq.ft.,Unfurnished,All," in Aaradhya Bungalow, Wadgaon Sheri, , Pune, Maharashtra",1st   of 2 Floors,,Ceramic,Yes,,"1 Covered, 1 Open",,Yes,None,2 Months,Charges included,None,1 to 5 Year Old
"23,000",3,2,Not given,2,,Super Built up area 1070(99.41 sq.m.)  sq.ft.,Semifurnished,Family Only," in Pooja Shivam Society, Pimple Saudagar, , Pune, Maharashtra",1st   of 11 Floors,South,,,,,,,12 Months,2 Months,Charges not included,None,10+ Year Old
"11,000",1,1,Not given,2,"Deposit₹ 25,000/-",Super Built up area 750(69.68 sq.m.)Built Up area: 710 sq.ft. (65.96 sq.m.)Carpet area: 680 sq.ft. (63.17 sq.m.)  sq.ft.,Unfurnished,"Family , Bachelors (Women Only)"," in On Request, Tulaja Bhawani Nagar, , Pune, Maharashtra",2nd   of 3 Floors,North-West,Vitrified,Yes,,1 Open,,,24 Months,2 Months,Charges not included,None,1 to 5 Year Old
"10,000",1,1,Not given,1,"Deposit₹ 30,000/-",Built Up area: 550 (51.1 sq.m.)Carpet area: 450 sq.ft. (41.81 sq.m.)  sq.ft.,Furnished,All," in GURUKRUPA SOCIETY,PUNE, SANTNAGAR LOHEGAON, , Pune, Maharashtra",1st   of 4 Floors,East,Vitrified,,,,,,11 Months,1 Months,Charges not included,None,1 to 5 Year Old
,,,Not given,0,,None,,None,,,,,,,,,,,,,,
"17,000",2,2,Not given,1,"Deposit₹ 35,000/-",Super Built up area 111(92.81 sq.m.)  sq.yards,Unfurnished,All," in Palladium Homes, Madhav Nagar, , Pune, Maharashtra",5th   of 10 Floors,,,,,1 Open,,,None,0 Months,Charges not included,None,5 to 10 Year Old
"17,000",2,2,Not given,1,"Deposit₹ 35,000/-",Super Built up area 1000(92.9 sq.m.)  sq.ft.,Unfurnished,All," in Palladium Homes, Madhav Nagar, , Pune, Maharashtra",10th   of 10 Floors,,,,,1 Open,,,None,0 Months,Charges not included,None,5 to 10 Year Old
7000,1,1,Not given,,"Deposit₹ 15,000/-",Carpet area: 400 (37.16 sq.m.)  sq.ft.,Unfurnished,All," in Eureka Sai Karvenagar, Karve Nagar, , Pune, Maharashtra",Ground of 2 Floors,,,,,,,,11 Months,1 Months,Charges not included,None,5 to 10 Year Old
"29,000",2,2,Not given,1,"Deposit₹ 90,000/-",Super Built up area 1100(102.19 sq.m.)  sq.ft.,Furnished,Family Only," in Hermes Heritage, Shastri Nagar, , Pune, Maharashtra",1st   of 7 Floors,,,,,1 Open,,,None,0 Months,Charges not included,None,10+ Year Old
"18,500",2,2,Not given,1,"Maintenance₹ 3,500/- (/ month)Deposit3 months rent",Carpet area: 970 (90.12 sq.m.)  sq.ft.,Semifurnished,Family Only," in Phursungi, , Pune, Maharashtra",2nd   of 12 Floors,North,Ceramic,Yes,,1 Open,,,11 Months,2 Months,Charges not included,Full,1 to 5 Year Old
"32,000",3,3,Not given,2,Deposit3 months rent,Built Up area: 171   sq.m.,Semifurnished,Family Only," in Kedari Nagar, , Pune, Maharashtra",,,,,,1 Open,,,None,0 Months,Charges not included,None,0 to 1 Year Old
"15,000",2,2,Not given,,"Deposit₹ 25,000/-",Built Up area: 935 (86.86 sq.m.)  sq.ft.,Semifurnished,Family Only," in Parmeshwara Apartment, Punvale Bazar, , Pune, Maharashtra",11st   of 12 Floors,South,,Yes,,1 Covered,,,None,0 Months,Charges included,None,5 to 10 Year Old
9000,1,1,Not given,1,"Deposit₹ 20,000/-",Plot area 550(51.1 sq.m.)  sq.ft.,Unfurnished,"Family , Bachelors (Men Only)"," in Lohegaon, , Pune, Maharashtra",,North-West,Vitrified,Yes,,"1 Covered,  Open",,,11 Months,1 Months,Charges not included,None,1 to 5 Year Old
"25,000",2,2,Not given,1,Deposit2 months rent,Super Built up area 980(91.04 sq.m.)  sq.ft.,Semifurnished,All," in Citadel Enclave Ghorpadi, Ghorpadi, , Pune, Maharashtra",4th   of 6 Floors,,,,,1 Covered,,,None,0 Months,Charges not included,None,5 to 10 Year Old
"10,000",1,1,Not given,,Deposit3 months rent,Carpet area: 428 (39.76 sq.m.)  sq.ft.,Semifurnished,All," in Dharamveer Park, Bibwewadi, Pune, Bibwewadi, , Pune, Maharashtra",1st   of 3 Floors,,Mosaic,,,,,,11 Months,1 Months,Charges not included,None,10+ Year Old
"28,000",2,2,Not given,2,,Carpet area: 1200 (111.48 sq.m.)  sq.ft.,Furnished,Family Only," in Sai Shubham Society, Shiv Sai Lane, Near Gold Gym, , Pune, Maharashtra",7th   of 11 Floors,North,,Yes,,1 Open,,Yes,11 Months,1 Months,Charges not included,None,5 to 10 Year Old
"15,000",2,2,Not given,1,,Super Built up area 1007(93.55 sq.m.)  sq.ft.,Unfurnished,Family Only," in Megapolis Sunway, Hinjewadi, , Pune, Maharashtra",5th   of 15 Floors,,,,,1 Covered,,,None,0 Months,Charges not included,None,5 to 10 Year Old
"25,000",2,2,Not given,2,,Plot area 1150(106.84 sq.m.)  sq.ft.,Furnished,Family Only," in B.T Kawade Road, , Pune, Maharashtra",,North-East,,,,"1 Covered, 1 Open",,,None,0 Months,Charges included,None,1 to 5 Year Old
"20,000",2,2,Not given,3,"Deposit₹ 50,000/-",Built Up area: 1150 (106.84 sq.m.)  sq.ft.,Semifurnished,All," in Saarrthi Sovereign, Hinjewadi, , Pune, Maharashtra",7th   of 11 Floors,North-West,,,,1 Covered,,,None,0 Months,Charges included,Full,0 to 1 Year Old
"18,000",2,2,Not given,2,"Deposit₹ 50,000/-",Carpet area: 800 (74.32 sq.m.)  sq.ft.,Unfurnished,Family Only," in Sunder Sankriti, Dhayari Phata , , Pune, Maharashtra",10th   of 13 Floors,,,,,"1 Covered, 1 Open",,,None,0 Months,Charges not included,None,1 to 5 Year Old
2800,2,2,Not given,2,"Deposit₹ 6,000/-",Plot area 1000(92.9 sq.m.)  sq.ft.,Semifurnished,Bachelors (Women Only)," in chandrika society near chandralok hospital, , Pune, Maharashtra",,,,,,1 Open,,,None,0 Months,Charges not included,None,5 to 10 Year Old
"13,500",1,2,Not given,,"Deposit₹ 30,000/-",Built Up area: 625 (58.06 sq.m.)Carpet area: 510 sq.ft. (47.38 sq.m.)  sq.ft.,Unfurnished,All," in Sai Apartment shivrajnagar rahatani pcmc, Colony no.1 shivrajnagar, , Pune, Maharashtra",Ground of 3 Floors,East,Vitrified,Yes,,"1 Covered, 2 Open",,,11 Months,1 Months,Charges included,None,0 to 1 Year Old
8500,1,1,Not given,1,"Deposit₹ 20,000/-",Carpet area: 700 (65.03 sq.m.)  sq.ft.,Unfurnished,Family Only," in silver Oak, , Swami samarth nagar ,Sathe Wasti Lohegaon, , Pune, Maharashtra",4th   of 4 Floors,East,Ceramic,,,1 Covered,,,11 Months,1 Months,Charges included,None,1 to 5 Year Old
"14,500",1,1,Store Room,1,Deposit6 months rent,Built Up area: 420 (39.02 sq.m.)Carpet area: 360 sq.ft. (33.45 sq.m.)  sq.ft.,Furnished,All," in Mittal Pratibimba, Mandai, , Pune, Maharashtra",5th   of 5 Floors,South,Ceramic,,,,,,None,1 Months,Charges not included,None,10+ Year Old
"11,000",1,1,Not given,1,"Deposit₹ 20,000/-",Carpet area: 680 (63.17 sq.m.)  sq.ft.,Unfurnished,All," in Tulaja Bhawani Nagar, , Pune, Maharashtra",1st   of 2 Floors,,Ceramic,,,1 Covered,,,None,1 Months,Charges not included,None,1 to 5 Year Old
"18,000",3,3,Not given,2,"Deposit₹ 60,000/-",Super Built up area 1218(113.16 sq.m.)  sq.ft.,Unfurnished,All," in Riswadkar Prestige Panorama, Mhasoba Nagar, , Pune, Maharashtra",6th   of 8 Floors,,,Yes,,1 Covered,,,None,0 Months,Charges not included,Full,5 to 10 Year Old
"16,000",2,2,"Study Room,Store Room",,Deposit2 months rent,Plot area 2200(204.39 sq.m.)  sq.ft.,Unfurnished,All," in Independent House / Villa, Rajeshri Colong Mate Nagar, , Pune, Maharashtra",,North,Marble,,Yes,3 Open,Yes,Yes,12 Months,1 Months,Charges not included,None,5 to 10 Year Old
"20,000",2,2,Not given,1,"Deposit₹ 50,000/-",Carpet area: 640 (59.46 sq.m.)  sq.ft.,Unfurnished,All," in Kohinoor Tinsel County, Phase-3 Hinjewadi , , Pune, Maharashtra",6th   of 7 Floors,,,,,1 Covered,,,None,0 Months,Charges not included,None,0 to 1 Year Old
6500,1,1,Not given,1,"Maintenance₹ 100/- (/ month)Deposit₹ 25,000/-",Super Built up area 600(55.74 sq.m.)Built Up area: 550 sq.ft. (51.1 sq.m.)  sq.ft.,Semifurnished,All," in on request, Bhekrai Nagar, , Pune, Maharashtra",1st   of 3 Floors,North-West,,,,,,,None,0 Months,Charges included,None,0 to 1 Year Old
"20,000",2,2,Not given,2,"Deposit₹ 50,000/-",Super Built up area 880(81.75 sq.m.)  sq.ft.,Semifurnished,All," in DSK Sundarban Phase 1, Hadapsar, , Pune, Maharashtra",4th   of 8 Floors,,,,,1 Open,,,None,0 Months,Charges not included,None,10+ Year Old
,,,Not given,0,,None,,None,,,,,,,,,,,,,,
"20,000",2,2,Not given,1,Deposit4 months rent,Super Built up area 800(74.32 sq.m.)  sq.ft.,Semifurnished,All," in Bansal Sky Line, Vidyanagar, , Pune, Maharashtra",2nd   of 12 Floors,,,,,1 Open,,,None,0 Months,Charges not included,None,5 to 10 Year Old
"15,000",1,1,Not given,1,"Deposit₹ 50,000/-",Built Up area: 623 (57.88 sq.m.)  sq.ft.,Unfurnished,All," in MAGARPATTA ANNEXE, HADAPSAR, , Pune, Maharashtra",3rd   of 11 Floors,North,Vitrified,Yes,Yes,1 Open,Yes,Yes,12 Months,1 Months,Charges not included,Full,5 to 10 Year Old
"18,000",3,2,Not given,2,"Deposit₹ 50,000/-",Built Up area: 1400 (130.06 sq.m.)Carpet area: 1100 sq.ft. (102.19 sq.m.)  sq.ft.,Semifurnished,"Family , Bachelors (Women Only)"," in Tata la montana, Vadgaon Maval, , Pune, Maharashtra",4th   of 7 Floors,,,,,1 Covered,,,None,0 Months,Charges not included,None,1 to 5 Year Old
8000,2,2,Not given,2,Deposit3 months rent,Super Built up area 796(73.95 sq.m.)  sq.ft.,Unfurnished,Family Only," in Kohinoor Abhimaan Homes, Shirgaon, , Pune, Maharashtra",5th   of 12 Floors,,,Yes,,1 Covered,,,None,0 Months,Charges not included,Full,1 to 5 Year Old
"21,000",2,3,Not given,,"Deposit₹ 50,000/-",Built Up area: 1000 (92.9 sq.m.)Carpet area: 750 sq.ft. (69.68 sq.m.)  sq.ft.,Semifurnished,All," in Laxmi Apartment, Kothrud, Pune, , Pune, Maharashtra",1st   of 2 Floors,,,,,1 Covered,,,11 Months,1 Months,Charges not included,None,10+ Year Old
"20,000",3,2,Store Room,2,"Deposit₹ 50,000/-",Carpet area: 1200 (111.48 sq.m.)  sq.ft.,Unfurnished,All," in Tanishque Icon Dange Chowk Pune, Thergaon, , Pune, Maharashtra",1st   of 6 Floors,,,,,1 Covered,,,11 Months,2 Months,Charges not included,None,5 to 10 Year Old
"10,000",1,1,Not given,1,Deposit3 months rent,Carpet area: 535 (49.7 sq.m.)  sq.ft.,Unfurnished,Family Only," in Indira Park, Chinchwad Gaon, , Pune, Maharashtra",3rd   of 3 Floors,North,Mosaic,Yes,," Covered,  Open",,,11 Months,2 Months,Charges included,None,10+ Year Old
"13,000",2,2,Not given,1,"Deposit₹ 30,000/-",Carpet area: 840 (78.04 sq.m.)  sq.ft.,Unfurnished,Family Only," in Maruti Dreamville, Hadapsar, , Pune, Maharashtra",4th   of 7 Floors,East,Vitrified,Yes,,1 Covered,,,11 Months,1 Months,Charges included,Full,5 to 10 Year Old
9500,2,1,Not given,2,"Deposit₹ 20,000/-",Carpet area: 815 (75.72 sq.m.)  sq.ft.,Unfurnished,"Family , Bachelors (Women Only)"," in Dreams Rakshak, Wagholi, , Pune, Maharashtra",2nd   of 4 Floors,,Vitrified,Yes,,1 Covered,,,None,0 Months,Charges included,Partial,1 to 5 Year Old
6000,1,1,Not given,1,"Deposit₹ 21,000/-",Carpet area: 555 (51.56 sq.m.)  sq.ft.,Semifurnished,Family Only," in Shree Datta Apartment nhare, More Super Mart Near, , Pune, Maharashtra",4th   of 5 Floors,North,Vitrified,Yes,,"6 Covered, 5 Open",,,12 Months,1 Months,Charges not included,None,5 to 10 Year Old
"14,000",1,2,Store Room,1,"Maintenance₹ 2,860/- (/ month)Deposit₹ 50,000/-",Built Up area: 700 (65.03 sq.m.)Carpet area: 540 sq.ft. (50.17 sq.m.)  sq.ft.,Unfurnished,Family Only," in The DSK Gandhakosh housing society , Near Prathamesh park, Baner, , Pune, Maharashtra",1st   of 11 Floors,South-West,Ceramic,Yes,,1 Open,,,11 Months,1 Months,Charges not included,Full,5 to 10 Year Old
"14,000",1,1,Not given,1,"Deposit₹ 40,000/-",Carpet area: 450 (41.81 sq.m.)  sq.ft.,Semifurnished,Family Only," in Wadhwani Sai Sneh Park, Old Sangvi, , Pune, Maharashtra",1st   of 5 Floors,North,Vitrified,Yes,," Covered, 1 Open",,Yes,11 Months,0 Months,Charges not included,None,10+ Year Old
6000,,,Not given,0,"Deposit₹ 20,000/-",Plot area 100(9.29 sq.m.)  sq.ft.,Unfurnished,All," in Pimple Gurav, , Pune, Maharashtra",1st   of 3 Floors,East,Others,,,,,,36 Months,0 Months,Charges not included,None,10+ Year Old
"10,000",1,1,Not given,1,"Deposit₹ 20,000/-",Carpet area: 500 (46.45 sq.m.)  sq.ft.,Unfurnished,"Family , Bachelors (Women Only)"," in Lunkad Amrutdhara, Laxmi-Narayan Nagar, , Pune, Maharashtra",9th   of 10 Floors,,,,,"1 Covered,  Open",,,11 Months,1 Months,Charges not included,Partial,1 to 5 Year Old
9000,1,1,Not given,,"Maintenance₹ 200/- (/ month)Deposit₹ 20,000/-",Super Built up area 1000(92.9 sq.m.)Carpet area: 500 sq.ft. (46.45 sq.m.)  sq.ft.,Unfurnished,All," in Matoshree Pride/Height, Shreenath Nagar, , Pune, Maharashtra",1st   of 5 Floors,,,,,1 Covered,,,None,0 Months,Charges not included,None,5 to 10 Year Old
7800,1,1,Not given,1,"Deposit₹ 16,000/-",Carpet area: 600 (55.74 sq.m.)  sq.ft.,Furnished,All," in Sai Satyam Park, Khandve Nagar, , Pune, Maharashtra",2nd   of 2 Floors,South,,,,,,,None,1 Months,Charges not included,None,1 to 5 Year Old
"22,000",2,2,Others,1,Deposit3 months rent,Super Built up area 1102(102.38 sq.m.)  sq.ft.,Semifurnished,All," in Gagan Utopia, Keshav Nagar, , Pune, Maharashtra",3rd   of 7 Floors,South-West,Vitrified,Yes,,"1 Covered, 0 Open",,,22 Months,1 Months,Charges not included,Full,0 to 1 Year Old
8000,1,1,Not given,3+,"Deposit₹ 20,000/-",Built Up area: 750 (69.68 sq.m.)  sq.ft.,Unfurnished,Family Only," in Mundhwa, , Pune, Maharashtra",Ground of 3 Floors,North-West,,,,,,,None,0 Months,Charges not included,None,10+ Year Old
"11,500",1,1,Not given,1,"Maintenance₹ 1,000/- (/ month)Deposit₹ 25,000/-",Carpet area: 450 (41.81 sq.m.)  sq.ft.,Semifurnished,All," in Siddhilaxmi Complex, Akurdi, , Pune, Maharashtra",3rd   of 7 Floors,East,Vitrified,,," Covered,  Open",,,24 Months,1 Months,Charges not included,Partial,10+ Year Old
"30,000",3,2,Not given,1,Deposit2 months rent,Super Built up area 1600(148.64 sq.m.)  sq.ft.,Furnished,All," in B.T Kawade Road, , Pune, Maharashtra",2nd   of 3 Floors,South,,,,,,,None,0 Months,Charges not included,None,5 to 10 Year Old
"18,000",2,1,Not given,,"Deposit₹ 35,000/-",Plot area 3000(278.71 sq.m.)  sq.ft.,Semifurnished,All," in Kalwad Wasti, , Pune, Maharashtra",,North-East,,,,"1 Covered, 1 Open",,,12 Months,1 Months,Charges included,None,1 to 5 Year Old
"13,000",1,2,Not given,1,"Deposit₹ 30,000/-",Carpet area: 444 (41.25 sq.m.)  sq.ft.,Unfurnished,All," in Kohinoor Tinsel County, Phase-3 Hinjewadi , , Pune, Maharashtra",3rd   of 7 Floors,,,,,1 Covered,Yes,Yes,11 Months,1 Months,Charges included,None,0 to 1 Year Old
"19,000",2,2,Not given,1,"Deposit₹ 75,000/-",Super Built up area 1014(94.2 sq.m.)Carpet area: 761 sq.ft. (70.7 sq.m.)  sq.ft.,Semifurnished,All," in Siddhashila Eira, Punawale, , Pune, Maharashtra",6th   of 15 Floors,,,,,1 Covered,,,None,0 Months,Charges not included,None,5 to 10 Year Old
"18,500",2,2,Not given,1,"Deposit₹ 40,000/-",Carpet area: 750 (69.68 sq.m.)  sq.ft.,Unfurnished,All," in Anukul Residency, Wakad, , Pune, Maharashtra",4th   of 5 Floors,,,,,1 Covered,,,11 Months,1 Months,Charges not included,None,5 to 10 Year Old
"30,000",3,3,Not given,2,"Brokerage₹ 30,000/- (Non-Negotiable)",Built Up area: 1820 (169.08 sq.m.)  sq.ft.,Semifurnished,All," in tuscan estate phase I , Kharadi, , Pune, Maharashtra",3rd   of 14 Floors,East,Vitrified,Yes,,2 Covered,,,11 Months,1 Months,Charges not included,Full,1 to 5 Year Old
,,,Not given,0,,None,,None,,,,,,,,,,,,,,
"30,000",3,3,Not given,2,"Brokerage₹ 30,000/- (Non-Negotiable)",Built Up area: 1820 (169.08 sq.m.)  sq.ft.,Semifurnished,All," in tuscan estate phase I , Kharadi, , Pune, Maharashtra",3rd   of 14 Floors,East,Vitrified,Yes,,2 Covered,,,11 Months,1 Months,Charges not included,Full,1 to 5 Year Old
"13,000",1,1,Pooja Room,1,"Brokerage₹ 30/- (Negotiable)Deposit₹ 40,000/-",Super Built up area 600(55.74 sq.m.)Built Up area: 565 sq.ft. (52.49 sq.m.)Carpet area: 530 sq.ft. (49.24 sq.m.)  sq.ft.,Unfurnished,Family Only," in Goel Ganga Constella, Eon Free Zone , , Pune, Maharashtra",4th   of 9 Floors,East,Vitrified,Yes,,"1 Covered, 1 Open",,,11 Months,1 Months,Charges not included,Full,1 to 5 Year Old
"20,000",2,2,Store Room,1,"Brokerage₹ 30/- (Non-Negotiable)Deposit₹ 60,000/-",Super Built up area 1320(122.63 sq.m.)Built Up area: 1300 sq.ft. (120.77 sq.m.)Carpet area: 1100 sq.ft. (102.19 sq.m.)  sq.ft.,Semifurnished,Family Only," in Gera south Apartment, Kharadi, , Pune, Maharashtra",6th   of 10 Floors,South-East,Vitrified,Yes,,,,,11 Months,1 Months,Charges not included,Full,1 to 5 Year Old
"13,500",2,2,Not given,1,"Maintenance₹ 1,800/- (/ month)Deposit₹ 25,000/-",Carpet area: 903 (83.89 sq.m.)  sq.ft.,Unfurnished,All," in Sanyog Residency CHS, Sasane Nagar, , Pune, Maharashtra",3rd   of 7 Floors,North-West,Concrete,Yes,,1 Covered,,,None,0 Months,Charges not included,Full,5 to 10 Year Old
6000,1,1,Not given,1,"Deposit₹ 6,000/-",Carpet area: 500 (46.45 sq.m.)  sq.ft.,Unfurnished,All," in Aadity heights hinjwadi , Hirai sitai mandir, , Pune, Maharashtra",1st   of 2 Floors,North-East,Granite,,,"4 Covered, 1 Open",,,11 Months,1 Months,Charges not included,None,0 to 1 Year Old
"10,000",1,1,Not given,2,"Maintenance₹ 1,750/- (/ month)Deposit₹ 20,000/-",Super Built up area 595(55.28 sq.m.)  sq.ft.,Unfurnished,Family Only," in Chandrangan Society, Ambegaon Pathar, , Pune, Maharashtra",4th   of 5 Floors,East,Mosaic,Yes,,1 Covered,,,12 Months,1 Months,Charges included,Full,1 to 5 Year Old
"11,000",1,1,Not given,1,"Deposit₹ 22,000/-",Built Up area: 672 (62.43 sq.m.)Carpet area: 525 sq.ft. (48.77 sq.m.)  sq.ft.,Unfurnished,Bachelors (Men/Women)," in viswa residency, Ambegaon Bk, , Pune, Maharashtra",4th   of 5 Floors,East,Vitrified,,Yes,1 Covered,,,None,0 Months,Charges included,None,0 to 1 Year Old
"15,000",2,2,Not given,1,"Deposit₹ 50,000/-",Carpet area: 800 (74.32 sq.m.)  sq.ft.,Unfurnished,Family Only," in Pimpri colony, Kamgar Nagar, , Pune, Maharashtra",3rd   of 4 Floors,East,Ceramic,,,2 Covered,,,11 Months,1 Months,Charges not included,None,0 to 1 Year Old
7500,1,2,Not given,2,"Maintenance₹ 1,500/- (/ month)",Built Up area: 680 (63.17 sq.m.)Carpet area: 485 sq.ft. (45.06 sq.m.)  sq.ft.,Unfurnished,All," in Naiknavare Lakeshore Residency, Talegaon, , Pune, Maharashtra",1st   of 12 Floors,East,Granite,Yes,,,Yes,,12 Months,1 Months,Charges not included,Full,0 to 1 Year Old
