rent,bedroom,bathrooms,additional_rooms,balcany,brokarage,area,furnishing,avalable_for,address,floor_number,facing,floor_type,gate_community,corner_pro,parking,wheelchairadption,petfacility,aggDur,noticeDur,lightbill,powerbackup,propertyage
"25,000",2,2,Not given,1,"Brokerage₹ 25,000/- (Non-Negotiable)Deposit4 months rent",Built Up area: 1100 (102.19 sq.m.)Carpet area: 900 sq.ft. (83.61 sq.m.)  sq.ft.,Unfurnished,Bachelors (Men/Women)," in Siddharth Mansion , Kalyani Nagar, , Pune, Maharashtra",4th   of 5 Floors,West,Spartex,Yes,,1 Covered,,,12 Months,1 Months,Charges not included,None,10+ Year Old
"33,000",2,2,Not given,1,"Brokerage₹ 33,000/- (Negotiable)Deposit6 months rent",Super Built up area 1200(111.48 sq.m.)Carpet area: 900 sq.ft. (83.61 sq.m.)  sq.ft.,Furnished,Family Only," in Naiknavare Imperial Residence, Kalyani Nagar, , Pune, Maharashtra",8th   of 9 Floors,West,,Yes,,1 Covered,,,24 Months,1 Months,Charges not included,Partial,10+ Year Old
"12,000",1,1,Not given,1,"Brokerage₹ 12,000/- (Negotiable)Deposit2 months rent",Super Built up area 560(52.03 sq.m.)Built Up area: 559 sq.ft. (51.93 sq.m.)Carpet area: 460 sq.ft. (42.74 sq.m.)  sq.ft.,Unfurnished,Family Only," in Raviraj Rakshaknagar Gold, Pandhari Nagar, , Pune, Maharashtra",4th   of 6 Floors,East,Vitrified,Yes,Yes,2 Open,Yes,Yes,12 Months,1 Months,Charges not included,Full,5 to 10 Year Old
"22,000",2,2,Not given,2,"Brokerage₹ 22,000/- (Non-Negotiable)Deposit2 months rent",Super Built up area 1250(116.13 sq.m.)Built Up area: 1249 sq.ft. (116.04 sq.m.)Carpet area: 950 sq.ft. (88.26 sq.m.)  sq.ft.,Semifurnished,All," in Sancheti Mount n Glory, Tulaja Bhawani Nagar, , Pune, Maharashtra",5th   of 10 Floors,East,Vitrified,Yes,Yes,1 Covered,Yes,,12 Months,1 Months,Charges not included,Full,1 to 5 Year Old
"25,000",2,2,Not given,3,"Brokerage₹ 25,000/- (Negotiable)Deposit2 months rent",Super Built up area 1100(102.19 sq.m.)Built Up area: 1099 sq.ft. (102.1 sq.m.)Carpet area: 850 sq.ft. (78.97 sq.m.)  sq.ft.,Semifurnished,All," in Nyati Elysia, Kharadi, , Pune, Maharashtra",27th   of 31 Floors,East,Vitrified,Yes,Yes,2 Covered,,Yes,11 Months,1 Months,Charges not included,Full,Under Construction
"39,000",3,4,Servant Room,3,"Brokerage₹ 39,000/- (Negotiable)Deposit2 months rent",Super Built up area 1918(178.19 sq.m.)Built Up area: 1917 sq.ft. (178.1 sq.m.)Carpet area: 1750 sq.ft. (162.58 sq.m.)  sq.ft.,Semifurnished,All," in Gera Trinity Towers, Kharadi, , Pune, Maharashtra",10th   of 15 Floors,West,Vitrified,Yes,,"2 Covered,  Open",Yes,Yes,12 Months,1 Months,Charges not included,Full,1 to 5 Year Old
"22,000",2,2,Others,2,"Brokerage₹ 22,000/- (Negotiable)Deposit2 months rent",Super Built up area 1173(108.98 sq.m.)Built Up area: 1172 sq.ft. (108.88 sq.m.)Carpet area: 950 sq.ft. (88.26 sq.m.)  sq.ft.,Semifurnished,All," in Nyati Elysia, Kharadi, , Pune, Maharashtra",21st   of 31 Floors,East,Vitrified,Yes,Yes,"1 Covered,  Open",Yes,Yes,12 Months,1 Months,Charges not included,Full,0 to 1 Year Old
"22,000",3,3,"Pooja Room,Study Room,Servant Room",2,"Brokerage₹ 22,000/- (Negotiable)Deposit₹ 60,000/-",Built Up area: 1605 (149.11 sq.m.)  sq.ft.,Semifurnished,Family Only," in Gcorp Greens, Thergaon, , Pune, Maharashtra",6th   of 12 Floors,North,Vitrified,Yes,Yes,1 Covered,,,None,0 Months,Charges included,Full,1 to 5 Year Old
"22,000",3,3,"Pooja Room,Servant Room",2,"Brokerage₹ 22,000/- (Negotiable)Deposit₹ 100,000/-",Built Up area: 2000 (185.81 sq.m.)  sq.ft.,Semifurnished,Family Only," in Lodha Belmondo, Pimpri Chinchwad, , Pune, Maharashtra",9th   of 21 Floors,North,Vitrified,Yes,Yes,1 Open,,,None,0 Months,Charges included,Full,0 to 1 Year Old
"24,000",2,2,"Pooja Room,Servant Room,Study Room",2,"Brokerage₹ 24,000/- (Negotiable)Deposit₹ 80,000/-",Built Up area: 1450 (134.71 sq.m.)  sq.ft.,Furnished,Family Only," in Greens, Shrikrushna Colony, , Pune, Maharashtra",6th   of 12 Floors,East,Vitrified,Yes,Yes,1 Covered,,,None,0 Months,Charges included,Full,1 to 5 Year Old
"26,000",2,2,"Pooja Room,Study Room,Servant Room,Others",2,"Brokerage₹ 26,000/- (Non-Negotiable)Deposit₹ 100,000/-",Super Built up area 1269(117.89 sq.m.)  sq.ft.,Furnished,Family Only," in Pudumjee Greens, Chinchwad, , Pune, Maharashtra",5th   of 16 Floors,North,Vitrified,Yes,Yes,1 Covered,Yes,Yes,None,0 Months,Charges not included,Full,1 to 5 Year Old
"21,000",2,2,Others,2,"Brokerage₹ 21,000/- (Non-Negotiable)Deposit₹ 65,000/-",Super Built up area 1450(134.71 sq.m.)Built Up area: 1269 sq.ft. (117.89 sq.m.)Carpet area: 1066 sq.ft. (99.03 sq.m.)  sq.ft.,Semifurnished,Family Only," in Pudumjee Greens, Chinchwad, , Pune, Maharashtra",10th   of 16 Floors,West,Vitrified,Yes,,1 Covered,,,None,0 Months,Charges not included,Full,1 to 5 Year Old
"22,000",2,2,"Pooja Room,Study Room,Servant Room,Others",2,"Brokerage₹ 22,000/- (Non-Negotiable)Deposit₹ 60,000/-",Super Built up area 1290(119.84 sq.m.)Carpet area: 1066 sq.ft. (99.03 sq.m.)  sq.ft.,Furnished,Family Only," in Pudumjee Greens, Chinchwad, , Pune, Maharashtra",3rd   of 16 Floors,North,Vitrified,Yes,,1 Covered,Yes,Yes,None,0 Months,Charges not included,Full,1 to 5 Year Old
"26,500",2,2,Others,2,"Brokerage₹ 26,500/- (Non-Negotiable)Deposit₹ 75,000/-",Super Built up area 1290(119.84 sq.m.)Carpet area: 1066 sq.ft. (99.03 sq.m.)  sq.ft.,Furnished,Family Only," in Pudumjee Greens, Chinchwad, , Pune, Maharashtra",12nd   of 12 Floors,South,Vitrified,Yes,,1 Covered,Yes,Yes,None,0 Months,Charges not included,Full,1 to 5 Year Old
"20,000",2,2,"Pooja Room,Study Room,Servant Room,Others",1,"Brokerage₹ 20,000/- (Non-Negotiable)Deposit₹ 75,000/-",Super Built up area 1150(106.84 sq.m.)Carpet area: 950 sq.ft. (88.26 sq.m.)  sq.ft.,Furnished,Family Only," in Kolte Patil Western Avenue, Wakad, , Pune, Maharashtra",1st   of 19 Floors,South-West,Vitrified,Yes,,1 Covered,,,None,0 Months,Charges not included,Full,0 to 1 Year Old
,,,Not given,0,,None,,None,,,,,,,,,,,,,,
"20,000",2,2,"Pooja Room,Study Room,Servant Room,Others",1,"Brokerage₹ 20,000/- (Non-Negotiable)Deposit₹ 75,000/-",Super Built up area 1150(106.84 sq.m.)Carpet area: 950 sq.ft. (88.26 sq.m.)  sq.ft.,Furnished,Family Only," in Kolte Patil Western Avenue, Wakad, , Pune, Maharashtra",1st   of 19 Floors,South-West,Vitrified,Yes,,1 Covered,,,None,0 Months,Charges not included,Full,0 to 1 Year Old
"22,500",2,2,Others,2,"Brokerage₹ 22,500/- (Non-Negotiable)Deposit₹ 75,000/-",Super Built up area 1290(119.84 sq.m.)Carpet area: 1066 sq.ft. (99.03 sq.m.)  sq.ft.,Furnished,Family Only," in Pudumjee Greens, Chinchwad, , Pune, Maharashtra",3rd   of 16 Floors,North-East,Vitrified,Yes,,1 Covered,,,None,0 Months,Charges not included,Full,1 to 5 Year Old
"35,000",3,3,"Pooja Room,Study Room,Servant Room,Others",3,"Brokerage₹ 35,000/- (Non-Negotiable)Deposit₹ 100,000/-",Super Built up area 1605(149.11 sq.m.)Carpet area: 1330 sq.ft. (123.56 sq.m.)  sq.ft.,Furnished,Family Only," in Pudumjee Greens, Chinchwad, , Pune, Maharashtra",11st   of 16 Floors,South-West,Vitrified,Yes,,1 Covered,Yes,Yes,None,0 Months,Charges not included,Full,5 to 10 Year Old
"20,000",1,2,"Pooja Room,Study Room,Servant Room",2,"Brokerage₹ 20,000/- (Non-Negotiable)Deposit₹ 50,000/-",Super Built up area 746(69.31 sq.m.)Carpet area: 600 sq.ft. (55.74 sq.m.)  sq.ft.,Semifurnished,Family Only," in Mahindra Antheia, Pimpri Chinchwad, , Pune, Maharashtra",7th   of 14 Floors,East,Vitrified,,,1 Covered,,,None,0 Months,Charges not included,Full,0 to 1 Year Old
"20,500",3,3,"Pooja Room,Study Room,Servant Room",2,"Brokerage₹ 20,500/- (Non-Negotiable)Deposit₹ 75,000/-",Super Built up area 1600(148.64 sq.m.)Carpet area: 1240 sq.ft. (115.2 sq.m.)  sq.ft.,Furnished,Family Only," in runal gateway, Pune Mumbai Highway, , Pune, Maharashtra",10th   of 21 Floors,East,Vitrified,Yes,,1 Covered,Yes,Yes,None,0 Months,Charges not included,Full,1 to 5 Year Old
"18,000",2,2,Not given,1,"Brokerage₹ 18,000/- (Non-Negotiable)Deposit₹ 60,000/-",Carpet area: 800 (74.32 sq.m.)  sq.ft.,Semifurnished,All," in Splendour County, Rahatani, , Pune, Maharashtra",4th   of 7 Floors,East,Vitrified,Yes,," Covered, 1 Open",Yes,Yes,11 Months,1 Months,Charges not included,Full,5 to 10 Year Old
"20,000",2,2,Not given,1,"Brokerage₹ 20,000/- (Non-Negotiable)Deposit₹ 60,000/-",Carpet area: 800 (74.32 sq.m.)  sq.ft.,Semifurnished,All," in G K Daffodils Housing Society, Pimple Saudagar, , Pune, Maharashtra",3rd   of 6 Floors,East,Vitrified,Yes,,"1 Covered,  Open",Yes,Yes,11 Months,1 Months,Charges not included,Full,5 to 10 Year Old
"15,000",1,1,Not given,1,"Deposit₹ 40,000/-",Built Up area: 650 (60.39 sq.m.)  sq.ft.,Semifurnished,Family Only," in Nirmal Township, Sinhgad Road, , Pune, Maharashtra",5th   of 6 Floors,East,Vitrified,Yes,,1 Open,,,1 Months,1 Months,Charges included,Partial,10+ Year Old
"13,000",1,1,Not given,1,"Brokerage₹ 1/- (Negotiable)Deposit₹ 40,000/-",Super Built up area 580(53.88 sq.m.)  sq.ft.,Semifurnished,All," in Magarpatta City Zinnia, Magarpatta, , Pune, Maharashtra",3rd   of 6 Floors,East,Vitrified,Yes,,1 Covered,,,11 Months,1 Months,Charges not included,Full,5 to 10 Year Old
"26,000",2,2,Others,2,"Brokerage₹ 26,000/- (Non-Negotiable)Deposit₹ 100,000/-",Super Built up area 1200(111.48 sq.m.)Built Up area: 1100 sq.ft. (102.19 sq.m.)Carpet area: 1000 sq.ft. (92.9 sq.m.)  sq.ft.,Furnished,Family Only," in Green valley, Wanowrie, , Pune, Maharashtra",6th   of 10 Floors,East,Marble,Yes,,1 Covered,Yes,Yes,22 Months,1 Months,Charges not included,Partial,10+ Year Old
"16,000",1,1,Servant Room,1,"Brokerage₹ 16,000/- (Negotiable)Deposit₹ 40,000/-",Super Built up area 650(60.39 sq.m.)Built Up area: 550 sq.ft. (51.1 sq.m.)Carpet area: 500 sq.ft. (46.45 sq.m.)  sq.ft.,Unfurnished,All," in Karia Konark Campus, Viman Nagar, , Pune, Maharashtra",5th   of 7 Floors,North-West,Vitrified,Yes,,1 Covered,,,None,1 Months,Charges not included,Full,5 to 10 Year Old
"22,000",2,2,Study Room,1,"Brokerage₹ 22,000/- (Negotiable)Deposit₹ 60,000/-",Super Built up area 1140(105.91 sq.m.)Built Up area: 950 sq.ft. (88.26 sq.m.)Carpet area: 783 sq.ft. (72.74 sq.m.)  sq.ft.,Semifurnished,All," in Sancheti Mount n Glory, Tulaja Bhawani Nagar, , Pune, Maharashtra",8th   of 10 Floors,East,Granite,Yes,Yes,1 Covered,Yes,Yes,11 Months,1 Months,Charges not included,Full,5 to 10 Year Old
"27,000",3,3,Not given,2,"Brokerage₹ 27,000/- (Non-Negotiable)Deposit₹ 80,000/-",Super Built up area 1650(153.29 sq.m.)Built Up area: 1600 sq.ft. (148.64 sq.m.)Carpet area: 1300 sq.ft. (120.77 sq.m.)  sq.ft.,Semifurnished,Family Only," in supreme palms balewadi, Balewadi Phata, , Pune, Maharashtra",4th   of 12 Floors,East,Vitrified,Yes,,1 Covered,,,11 Months,1 Months,Charges not included,Partial,1 to 5 Year Old
"55,000",4,4,Study Room,2,"Brokerage₹ 55,000/- (Non-Negotiable)Deposit₹ 200,000/-",Plot area 2600(241.55 sq.m.)Built Up area: 4000 sq.ft. (371.61 sq.m.)Carpet area: 3200 sq.ft. (297.29 sq.m.)  sq.ft.,Unfurnished,Family Only," in Cloud 9, NIBM, , Pune, Maharashtra",,East,Vitrified,Yes,,1 Covered,Yes,Yes,22 Months,1 Months,Charges not included,Partial,10+ Year Old
"40,000",4,4,Not given,2,"Brokerage₹ 40,000/- (Non-Negotiable)Deposit₹ 100,000/-",Plot area 2200(204.39 sq.m.)Built Up area: 3000 sq.ft. (278.71 sq.m.)Carpet area: 2400 sq.ft. (222.97 sq.m.)  sq.ft.,Unfurnished,Family Only," in Kumar Palmsprings, Undri, , Pune, Maharashtra",,East,Vitrified,Yes,Yes,2 Covered,Yes,Yes,22 Months,1 Months,Charges not included,Partial,10+ Year Old
"33,000",3,3,Pooja Room,2,"Brokerage₹ 33,000/- (Negotiable)Deposit₹ 100,000/-",Super Built up area 1500(139.35 sq.m.)Built Up area: 1450 sq.ft. (134.71 sq.m.)Carpet area: 1200 sq.ft. (111.48 sq.m.)  sq.ft.,Unfurnished,Family Only," in Green valley, Wanowrie, , Pune, Maharashtra",Lower Ground of 15 Floors,East,Marble,,,"1 Covered, 1 Open",,Yes,22 Months,1 Months,Charges not included,Full,Under Construction
"27,000",2,2,Not given,2,"Brokerage₹ 27,000/- (Non-Negotiable)Deposit₹ 100,000/-",Super Built up area 1335(124.03 sq.m.)Built Up area: 1200 sq.ft. (111.48 sq.m.)Carpet area: 1000 sq.ft. (92.9 sq.m.)  sq.ft.,Unfurnished,Family Only," in K Raheja Vistas Premiere, Mohamadwadi, , Pune, Maharashtra",3rd   of 18 Floors,East,Vitrified,Yes,Yes,1 Covered,Yes,Yes,22 Months,1 Months,Charges not included,Partial,Under Construction
"55,000",4,7,"Pooja Room,Study Room,Servant Room,Others",1,"Brokerage₹ 55,000/- (Non-Negotiable)Deposit₹ 250,000/-",Super Built up area 3960(367.9 sq.m.)Built Up area: 3700 sq.ft. (343.74 sq.m.)Carpet area: 3400 sq.ft. (315.87 sq.m.)  sq.ft.,Unfurnished,Family Only," in Voyage To The Stars, NIBM, , Pune, Maharashtra",2nd   of 19 Floors,East,Marble,Yes,,3 Covered,Yes,Yes,22 Months,1 Months,Charges not included,Full,0 to 1 Year Old
"35,000",3,3,Store Room,1,"Brokerage₹ 50,000/- (Negotiable)Deposit₹ 150,000/-",Carpet area: 1500 (139.35 sq.m.)  sq.ft.,Semifurnished,"Family , Bachelors (Women Only)"," in Kalptaru society , Kothrud, , Pune, Maharashtra",3rd   of 6 Floors,East,Marble,Yes,,,,,11 Months,1 Months,Charges not included,Full,0 to 1 Year Old
"50,000",3,3,Pooja Room,2,"Deposit₹ 200,000/-",Carpet area: 1500 (139.35 sq.m.)  sq.ft.,Unfurnished,Family Only," in Kalptaru harmony , Prabhat Road, , Pune, Maharashtra",3rd   of 6 Floors,East,Marble,Yes,,"1 Covered, 1 Open",,,11 Months,1 Months,Charges not included,Full,0 to 1 Year Old
"31,000",2,2,Others,1,"Brokerage₹ 45,000/- (Negotiable)Deposit₹ 100,000/-",Super Built up area 1000(92.9 sq.m.)Built Up area: 900 sq.ft. (83.61 sq.m.)Carpet area: 800 sq.ft. (74.32 sq.m.)  sq.ft.,Furnished,Family Only," in Nilkamal Tower, Kothrud, , Pune, Maharashtra",4th   of 7 Floors,East,Marble,Yes,,"1 Covered, 1 Open",,,11 Months,1 Months,Charges not included,Full,5 to 10 Year Old
"23,000",3,3,Not given,3,"Maintenance₹ 1/- (/ month)Brokerage₹ 23,000/- (Negotiable)Deposit₹ 60,000/-",Super Built up area 1600(148.64 sq.m.)Built Up area: 1500 sq.ft. (139.35 sq.m.)Carpet area: 1200 sq.ft. (111.48 sq.m.)  sq.ft.,Semifurnished,All," in Riddhi Siddhi Heights, Shankar Kalat Nagar, , Pune, Maharashtra",10th   of 12 Floors,East,Vitrified,Yes,,1 Covered,,,11 Months,1 Months,Charges not included,Partial,1 to 5 Year Old
"17,000",2,2,Not given,3,"Maintenance₹ 1/- (/ month)Brokerage₹ 17,000/- (Negotiable)Deposit₹ 50,000/-",Super Built up area 1100(102.19 sq.m.)Built Up area: 1080 sq.ft. (100.34 sq.m.)Carpet area: 800 sq.ft. (74.32 sq.m.)  sq.ft.,Semifurnished,"Family , Bachelors (Women Only)"," in Kalpataru Splendour, Shankar Kalat Nagar, , Pune, Maharashtra",1st   of 12 Floors,East,Vitrified,Yes,,1 Covered,,,11 Months,1 Months,Charges not included,Partial,1 to 5 Year Old
"17,000",2,2,Not given,2,"Maintenance₹ 1/- (/ month)Brokerage₹ 17,000/- (Negotiable)Deposit₹ 50,000/-",Super Built up area 1080(100.34 sq.m.)Built Up area: 1050 sq.ft. (97.55 sq.m.)Carpet area: 800 sq.ft. (74.32 sq.m.)  sq.ft.,Semifurnished,All," in Snehangan residency, Wakad, , Pune, Maharashtra",10th   of 12 Floors,East,Vitrified,Yes,,1 Covered,,,11 Months,1 Months,Charges not included,Partial,1 to 5 Year Old
"23,000",3,3,Not given,3,"Maintenance₹ 1/- (/ month)Brokerage₹ 23,000/- (Negotiable)Deposit₹ 60,000/-",Super Built up area 1550(144 sq.m.)Built Up area: 1500 sq.ft. (139.35 sq.m.)Carpet area: 1200 sq.ft. (111.48 sq.m.)  sq.ft.,Semifurnished,All," in omega paradise, Wakad, , Pune, Maharashtra",3rd   of 12 Floors,East,Vitrified,Yes,,1 Covered,,,11 Months,1 Months,Charges not included,Partial,1 to 5 Year Old
,,,Not given,0,,None,,None,,,,,,,,,,,,,,
"24,000",3,3,Not given,3,"Maintenance₹ 1/- (/ month)Brokerage₹ 24,000/- (Negotiable)Deposit₹ 70,000/-",Super Built up area 1600(148.64 sq.m.)Built Up area: 1500 sq.ft. (139.35 sq.m.)Carpet area: 1200 sq.ft. (111.48 sq.m.)  sq.ft.,Semifurnished,All," in Kolte Patil Western Avenue, Wakad, , Pune, Maharashtra",2nd   of 19 Floors,East,Vitrified,Yes,,1 Covered,,,11 Months,1 Months,Charges not included,Partial,0 to 1 Year Old
"23,000",3,3,Not given,2,"Maintenance₹ 1/- (/ month)Brokerage₹ 23,000/- (Negotiable)Deposit₹ 60,000/-",Super Built up area 1600(148.64 sq.m.)Built Up area: 1500 sq.ft. (139.35 sq.m.)Carpet area: 1200 sq.ft. (111.48 sq.m.)  sq.ft.,Semifurnished,All," in Pristine Prolife, Wakad, , Pune, Maharashtra",5th   of 12 Floors,East,Vitrified,Yes,Yes,1 Covered,,,11 Months,1 Months,Charges not included,Partial,1 to 5 Year Old
8550,2,2,"Pooja Room,Study Room,Servant Room,Store Room",2,"Brokerage₹ 2,000/- (Non-Negotiable)Deposit₹ 20,000/-",Super Built up area 586(54.44 sq.m.)Built Up area: 500 sq.ft. (46.45 sq.m.)Carpet area: 418 sq.ft. (38.83 sq.m.)  sq.ft.,Semifurnished,All," in Xrbia City, Hinjewadi, , Pune, Maharashtra",Ground of 8 Floors,East,Marble,Yes,Yes,"1 Covered, 1 Open",Yes,Yes,11 Months,1 Months,Charges not included,Full,1 to 5 Year Old
6650,1,1,"Pooja Room,Study Room,Servant Room,Store Room",2,"Brokerage₹ 2/- (Non-Negotiable)Deposit₹ 15,000/-",Super Built up area 445(41.34 sq.m.)Built Up area: 400 sq.ft. (37.16 sq.m.)Carpet area: 318 sq.ft. (29.54 sq.m.)  sq.ft.,Semifurnished,All," in Xrbia City, Hinjewadi, , Pune, Maharashtra",Ground of 8 Floors,East,Marble,Yes,Yes,"1 Covered, 1 Open",Yes,Yes,11 Months,1 Months,Charges not included,Full,1 to 5 Year Old
5600,1,2,"Pooja Room,Study Room,Servant Room,Store Room",2,"Brokerage₹ 2,000/- (Non-Negotiable)Deposit₹ 10,000/-",Super Built up area 445(41.34 sq.m.)Built Up area: 400 sq.ft. (37.16 sq.m.)Carpet area: 318 sq.ft. (29.54 sq.m.)  sq.ft.,Unfurnished,All," in Xrbia City, Hinjewadi, , Pune, Maharashtra",Ground of 8 Floors,East,Marble,Yes,Yes,"1 Covered, 1 Open",Yes,Yes,11 Months,1 Months,Charges not included,Full,1 to 5 Year Old
"17,000",2,2,Not given,1,"Brokerage₹ 17,000/- (Non-Negotiable)Deposit3 months rent",Super Built up area 950(88.26 sq.m.)  sq.ft.,Unfurnished,Family Only," in Prasun Loreto, Kharadi, , Pune, Maharashtra",9th   of 10 Floors,West,Vitrified,Yes,Yes,1 Covered,Yes,Yes,11 Months,1 Months,Charges included,Full,5 to 10 Year Old
"23,000",2,2,Not given,1,"Brokerage₹ 23,000/- (Non-Negotiable)Deposit3 months rent",Built Up area: 1227 (113.99 sq.m.)  sq.ft.,Unfurnished,Family Only," in Eklavya Ekaika, Kharadi, , Pune, Maharashtra",9th   of 11 Floors,West,Vitrified,Yes,Yes,,Yes,Yes,11 Months,1 Months,Charges included,Full,5 to 10 Year Old
"25,000",3,3,Not given,2,"Brokerage₹ 25,000/- (Negotiable)Deposit3 months rent",Built Up area: 1650 (153.29 sq.m.)Carpet area: 1050 sq.ft. (97.55 sq.m.)  sq.ft.,Unfurnished,"Family , Bachelors (Women Only)"," in Lotus And Lilly, Pimple Nilakh, , Pune, Maharashtra",2nd   of 12 Floors,,,Yes,,1 Covered,,,11 Months,1 Months,Charges not included,Partial,1 to 5 Year Old
"29,000",3,3,Study Room,2,Brokerage2% (Negotiable)Deposit3 months rent,Super Built up area 1700(157.94 sq.m.)Built Up area: 1630 sq.ft. (151.43 sq.m.)Carpet area: 1200 sq.ft. (111.48 sq.m.)  sq.ft.,Semifurnished,Family Only," in Madhuban Satin Brick, Tulaja Bhawani Nagar, , Pune, Maharashtra",5th   of 8 Floors,East,Vitrified,Yes,Yes,1 Covered,Yes,Yes,11 Months,1 Months,Charges not included,Partial,1 to 5 Year Old
"20,000",2,2,Study Room,1,Brokerage2% (Negotiable)Deposit3 months rent,Super Built up area 1260(117.06 sq.m.)Carpet area: 850 sq.ft. (78.97 sq.m.)  sq.ft.,Semifurnished,Family Only," in Madhuban Satin Brick, Tulaja Bhawani Nagar, , Pune, Maharashtra",5th   of 8 Floors,East,Vitrified,Yes,Yes,1 Covered,Yes,Yes,11 Months,1 Months,Charges not included,Partial,1 to 5 Year Old
