rent,bedroom,bathrooms,additional_rooms,balcany,brokarage,area,furnishing,avalable_for,address,floor_number,facing,floor_type,gate_community,corner_pro,parking,wheelchairadption,petfacility,aggDur,noticeDur,lightbill,powerbackup,propertyage
"13,000",1,1,Not given,2,"Maintenance₹ 600/- (/ month)Deposit₹ 25,000/-",Carpet area: 650 (60.39 sq.m.)  sq.ft.,Semifurnished,All," in Siddharth Park C, Bhusari Colony, , Pune, Maharashtra",2nd   of 4 Floors,North,Mosaic,Yes,,1 Covered,,,12 Months,1 Months,Charges not included,None,10+ Year Old
"10,500",1,2,Not given,1,"Deposit₹ 40,000/-",Carpet area: 480 (44.59 sq.m.)  sq.ft.,Unfurnished,Family Only," in Tanish Icon, Dighi, , Pune, Maharashtra",5th   of 10 Floors,East,Marble,Yes,,,,,11 Months,1 Months,Charges not included,Partial,5 to 10 Year Old
"19,000",2,2,Not given,2,"Maintenance₹ 1,700/- (/ month)Deposit₹ 50,000/-",Built Up area: 993 (92.25 sq.m.)Carpet area: 764 sq.ft. (70.98 sq.m.)  sq.ft.,Unfurnished,Family Only," in Saidarshan, Pimple Gurav, , Pune, Maharashtra",1st   of 7 Floors,North,Others,Yes,,1 Covered,,,11 Months,1 Months,Charges included,None,1 to 5 Year Old
9000,1,1,Not given,1,"Maintenance₹ 1,050/- (/ month)Deposit₹ 30,000/-",Carpet area: 685 (63.64 sq.m.)  sq.ft.,Semifurnished,All," in MP Residency, Marunji, , Pune, Maharashtra",2nd   of 6 Floors,North,Ceramic,Yes,,1 Covered,,,12 Months,2 Months,Charges included,Partial,1 to 5 Year Old
"13,000",1,1,Not given,1,"Deposit₹ 30,000/-",Built Up area: 663 (61.59 sq.m.)  sq.ft.,Semifurnished,Family Only," in Hira Heights, Wadgaon Sheri, , Pune, Maharashtra",2nd   of 4 Floors,,,,,1 Covered,,,11 Months,1 Months,Charges not included,None,10+ Year Old
"10,500",1,1,Not given,1,"Deposit₹ 20,000/-",Carpet area: 550 (51.1 sq.m.)  sq.ft.,Semifurnished,Family Only," in Kunal Residency, Chinchwad, , Pune, Maharashtra",2nd   of 3 Floors,East,Vitrified,Yes,,"1 Covered,  Open",,,None,1 Months,Charges not included,None,10+ Year Old
"12,000",1,1,Not given,1,Deposit2 months rent,Carpet area: 670 (62.25 sq.m.)  sq.ft.,Semifurnished,Family Only," in Shanta Complex, Ghorpadi, , Pune, Maharashtra",1st   of 2 Floors,East,Others,Yes,,"1 Covered,  Open",,Yes,None,0 Months,Charges included,None,5 to 10 Year Old
,,,Not given,0,,None,,None,,,,,,,,,,,,,,
5500,1,1,Not given,,"Deposit₹ 15,000/-",Plot area 250(23.23 sq.m.)  sq.ft.,Unfurnished,All," in Kharadi, , Pune, Maharashtra",,East,Granite,,," Covered, 1 Open",,Yes,11 Months,0 Months,Charges not included,Full,10+ Year Old
"16,000",1,1,Not given,1,"Deposit₹ 40,000/-",Carpet area: 460 (42.74 sq.m.)  sq.ft.,Furnished,All," in Amanora Park Town, Hadapsar, , Pune, Maharashtra",7th   of 11 Floors,East,Marble,Yes,,1 Covered,Yes,,11 Months,1 Months,Charges included,Full,5 to 10 Year Old
"14,000",1,1,Not given,2,"Deposit₹ 50,000/-",Carpet area: 650 (60.39 sq.m.)  sq.ft.,Unfurnished,Family Only," in Shanti Niketan, Wadgaon Sheri, , Pune, Maharashtra",3rd   of 5 Floors,,Ceramic,,,1 Covered,,,12 Months,1 Months,Charges not included,Partial,1 to 5 Year Old
6500,1,1,Not given,1,"Deposit₹ 18,000/-",Built Up area: 575 (53.42 sq.m.)  sq.ft.,Unfurnished,Family Only," in Lohegaon, , Pune, Maharashtra",,North-East,Granite,,,4 Covered,,,None,0 Months,Charges not included,Partial,0 to 1 Year Old
"11,500",1,1,Not given,,"Deposit₹ 30,000/-",Built Up area: 650 (60.39 sq.m.)Carpet area: 500 sq.ft. (46.45 sq.m.)  sq.ft.,Semifurnished,"Family , Bachelors (Women Only)"," in Yamuna Nagar, Nigdi, , Pune, Maharashtra",1st   of 4 Floors,West,,,,1 Open,,,None,0 Months,Charges not included,None,10+ Year Old
"12,000",2,2,Not given,1,Deposit3 months rent,Built Up area: 1000 (92.9 sq.m.)  sq.ft.,Semifurnished,Family Only," in Samarthpuram Shivane , Shivane, , Pune, Maharashtra",2nd   of 6 Floors,,,,,,,,11 Months,1 Months,Charges not included,None,1 to 5 Year Old
"10,000",1,1,Not given,1,"Deposit₹ 25,000/-",Super Built up area 565(52.49 sq.m.)  sq.ft.,Unfurnished,Family Only," in Mantri Housing Complex, Dapodi, , Pune, Maharashtra",1st   of 4 Floors,,,,,1 Covered,,,11 Months,2 Months,Charges not included,None,10+ Year Old
9000,1,1,Not given,2,"Deposit₹ 30,000/-",Carpet area: 546 (50.73 sq.m.)  sq.ft.,Unfurnished,"Family , Bachelors (Men Only)"," in Krisanta Skyline, Dehu Road, , Pune, Maharashtra",1st   of 5 Floors,East,Vitrified,Yes,,,,,11 Months,1 Months,Charges not included,Partial,1 to 5 Year Old
9000,1,1,Not given,1,"Maintenance₹ 500/- (/ month)Deposit₹ 30,000/-",Carpet area: 560 (52.03 sq.m.)  sq.ft.,Unfurnished,"Family , Bachelors (Women Only)"," in Dwaraka CHS, Pimpri Chinchwad, , Pune, Maharashtra",2nd   of 2 Floors,East,Vitrified,Yes,,2 Open,,,11 Months,1 Months,Charges not included,None,10+ Year Old
"16,000",2,2,Not given,2,"Deposit₹ 50,000/-",Super Built up area 1060(98.48 sq.m.)Carpet area: 745 sq.ft. (69.21 sq.m.)  sq.ft.,Semifurnished,All," in Kolte Patil Three Jewels, Katraj Kondhwa Road, , Pune, Maharashtra",6th   of 15 Floors,,,Yes,,"0 Covered, 1 Open",Yes,,12 Months,0 Months,Charges not included,Partial,5 to 10 Year Old
"11,000",1,1,Not given,1,"Deposit₹ 25,000/-",Carpet area: 450 (41.81 sq.m.)  sq.ft.,Unfurnished,Family Only," in Shivam Residency, Pimpri Chinchwad, , Pune, Maharashtra",1st   of 6 Floors,East,Vitrified,Yes,,"1 Covered, 1 Open",,,12 Months,0 Months,Charges not included,None,1 to 5 Year Old
"12,000",2,2,Not given,2,"Deposit₹ 30,000/-",Carpet area: 915 (85.01 sq.m.)  sq.ft.,Unfurnished,All," in Sakshi Enclave, Manjari Budruk, , Pune, Maharashtra",2nd   of 4 Floors,,Ceramic,,,1 Covered,,,None,1 Months,Charges not included,None,0 to 1 Year Old
"15,500",2,1,Not given,1,"Deposit₹ 50,000/-",Carpet area: 730 (67.82 sq.m.)  sq.ft.,Semifurnished,Family Only," in Goel Amrut Ganga, Niranjan Park, , Pune, Maharashtra",11st   of 11 Floors,,,,,1 Covered,,,24 Months,1 Months,Charges not included,Partial,5 to 10 Year Old
"30,000",2,1,Not given,1,"Deposit₹ 60,000/-",Carpet area: 1000 (92.9 sq.m.)  sq.ft.,Semifurnished,All," in Ajay apartment, Shivaji Nagar, , Pune, Maharashtra",2nd   of 3 Floors,East,,,,,,,None,0 Months,Charges not included,None,10+ Year Old
"12,000",1,1,Not given,1,Deposit3 months rent,Carpet area: 456 (42.36 sq.m.)  sq.ft.,Semifurnished,Family Only," in Chandraneel Society, Panmala, , Pune, Maharashtra",1st   of 4 Floors,East,Mosaic,,," Covered, 0 Open",,,11 Months,1 Months,Charges not included,None,10+ Year Old
"24,000",3,3,Not given,1,,Super Built up area 1750(162.58 sq.m.)  sq.ft.,Semifurnished,All," in Kolte Patil Life Republic, Hinjewadi, , Pune, Maharashtra",2nd   of 22 Floors,,,,,1 Covered,,,None,0 Months,Charges included,None,1 to 5 Year Old
9500,2,2,Others,1,"Deposit₹ 25,000/-",Super Built up area 910(84.54 sq.m.)Built Up area: 840 sq.ft. (78.04 sq.m.)Carpet area: 740 sq.ft. (68.75 sq.m.)  sq.ft.,Unfurnished,Family Only," in Neo City, Wagholi, , Pune, Maharashtra",8th   of 11 Floors,East,Vitrified,,,"1 Covered,  Open",,,11 Months,1 Months,Charges not included,Full,1 to 5 Year Old
"15,500",2,2,Not given,1,"Deposit₹ 50,000/-",Carpet area: 1000 (92.9 sq.m.)  sq.ft.,Unfurnished,Family Only," in Shiv Prakash, Pimple Nilakh, , Pune, Maharashtra",2nd   of 4 Floors,,,,Yes,"0 Covered, 0 Open",,,None,1 Months,Charges not included,None,1 to 5 Year Old
"18,000",1,2,Not given,1,,Super Built up area 940(87.33 sq.m.)  sq.ft.,Unfurnished,All," in Planet Millennium CHS, Pimple Saudagar, , Pune, Maharashtra",Ground of 5 Floors,,,,,1 Covered,,,None,0 Months,Charges not included,None,5 to 10 Year Old
"16,000",1,1,Not given,1,Deposit3 months rent,Built Up area: 450 (41.81 sq.m.)  sq.ft.,Unfurnished,All," in Sameer Apartments - 2, Bund Garden, , Pune, Maharashtra",3rd   of 3 Floors,,,Yes,,,,,11 Months,0 Months,Charges included,None,10+ Year Old
"16,000",2,2,Not given,1,,Built Up area: 602 (55.93 sq.m.)  sq.ft.,Semifurnished,Family Only," in Megapolis Symphony, Hinjewadi, , Pune, Maharashtra",12nd   of 14 Floors,East,,,,,,,None,0 Months,Charges included,None,1 to 5 Year Old
"11,000",1,1,Not given,1,"Deposit₹ 30,000/-",Carpet area: 452 (41.99 sq.m.)  sq.ft.,Unfurnished,All," in Kolte Patil Life Republic, Hinjewadi, , Pune, Maharashtra",13rd   of 21 Floors,,Vitrified,,,1 Open,,,11 Months,1 Months,Charges not included,Full,1 to 5 Year Old
"12,000",2,2,Not given,2,,Super Built up area 850(78.97 sq.m.)  sq.ft.,Unfurnished,All," in on request, Hadapsar, , Pune, Maharashtra",3rd   of 3 Floors,West,,,,1 Open,,,None,0 Months,Charges included,None,0 to 1 Year Old
"24,000",2,2,Not given,2,"Deposit₹ 48,000/-",Super Built up area 900(83.61 sq.m.)  sq.ft.,Furnished,All," in Raviraj Citadel Enclave, Ganesh Nagar, , Pune, Maharashtra",4th   of 7 Floors,,,Yes,,1 Covered,,,None,0 Months,Charges not included,None,10+ Year Old
"15,500",2,2,Not given,1,"Deposit₹ 50,000/-",Carpet area: 750 (69.68 sq.m.)  sq.ft.,Unfurnished,All," in Rudransh Anandwan Apartment, Baramati, , Pune, Maharashtra",4th   of 5 Floors,,,Yes,,,,Yes,None,1 Months,Charges included,Full,5 to 10 Year Old
,,,Not given,0,,None,,None,,,,,,,,,,,,,,
"24,000",2,2,Not given,2,"Deposit₹ 48,000/-",Super Built up area 900(83.61 sq.m.)  sq.ft.,Furnished,All," in Raviraj Citadel Enclave, Ganesh Nagar, , Pune, Maharashtra",4th   of 7 Floors,,,Yes,,1 Covered,,,None,0 Months,Charges not included,None,10+ Year Old
"15,500",2,2,Not given,1,"Deposit₹ 50,000/-",Carpet area: 750 (69.68 sq.m.)  sq.ft.,Unfurnished,All," in Rudransh Anandwan Apartment, Baramati, , Pune, Maharashtra",4th   of 5 Floors,,,Yes,,,,Yes,None,1 Months,Charges included,Full,5 to 10 Year Old
"17,000",2,2,Not given,1,"Maintenance₹ 1,800/- (/ month)Deposit₹ 40,000/-",Carpet area: 700 (65.03 sq.m.)  sq.ft.,Unfurnished,Family Only," in Planet Millennium CHS, Pimple Saudagar, , Pune, Maharashtra",Ground of 6 Floors,East,Ceramic,Yes,Yes,"1 Covered,  Open",,,24 Months,1 Months,Charges included,Partial,5 to 10 Year Old
3000,1,1,Others,1,"Deposit₹ 10,000/-",Carpet area: 44.25   sq.m.,Semifurnished,Bachelors (Men Only)," in GS Palaash Icon, Udyog Nagar, , Pune, Maharashtra",8th   of 9 Floors,North,Ceramic,,Yes,1 Covered,,,4 Months,1 Months,Charges not included,Full,1 to 5 Year Old
"16,500",2,2,Not given,2,,Built Up area: 800 (74.32 sq.m.)  sq.ft.,Semifurnished,All," in Nikash Lawns, Pashan, , Pune, Maharashtra",2nd   of 6 Floors,West,,,,,,,None,0 Months,Charges included,None,10+ Year Old
5000,1,1,Not given,1,"Deposit₹ 10,000/-",Carpet area: 400 (37.16 sq.m.)  sq.ft.,Unfurnished,All," in Swapna Vishwa Park, Handewadi, , Pune, Maharashtra",Ground of 2 Floors,East,Vitrified,Yes,,"1 Covered, 1 Open",,,11 Months,1 Months,Charges not included,None,1 to 5 Year Old
9800,1,1,Not given,1,,Super Built up area 660(61.32 sq.m.)Built Up area: 650 sq.ft. (60.39 sq.m.)  sq.ft.,Unfurnished,Family Only," in Pristine East Winds, Wagholi, , Pune, Maharashtra",1st   of 4 Floors,East,Vitrified,,," Covered, 1 Open",,,11 Months,1 Months,Charges not included,None,5 to 10 Year Old
"18,000",2,2,Not given,2,"Deposit₹ 50,000/-",Super Built up area 1230(114.27 sq.m.)  sq.ft.,Semifurnished,All," in Empire Estate Federation 1, Chinchwad, , Pune, Maharashtra",2nd   of 6 Floors,,,,,1 Covered,,,None,0 Months,Charges not included,None,5 to 10 Year Old
"30,000",2,2,Pooja Room,1,"Deposit₹ 60,000/-",Carpet area: 1200 (111.48 sq.m.)  sq.ft.,Semifurnished,Family Only," in Abhinav Residency, Bhosale Nagar, , Pune, Maharashtra",3rd   of 5 Floors,East,Spartex,,,"1 Covered, 1 Open",,Yes,11 Months,1 Months,Charges not included,Full,5 to 10 Year Old
"10,500",1,1,Not given,2,,Super Built up area 560(52.03 sq.m.)  sq.ft.,Semifurnished,All," in Nivasa Prakriti, Swami Samarth Nagar, , Pune, Maharashtra",2nd   of 4 Floors,,,,,"1 Covered, 1 Open",,,None,0 Months,Charges included,None,5 to 10 Year Old
"25,000",2,2,Pooja Room,1,"Deposit₹ 40,000/-",Carpet area: 1000 (92.9 sq.m.)  sq.ft.,Unfurnished,All," in Bhosle Paradise, Bhosale Nagar, , Pune, Maharashtra",1st   of 6 Floors,West,Granite,Yes,,"1 Covered, 1 Open",Yes,Yes,11 Months,1 Months,Charges not included,Full,10+ Year Old
"18,000",2,2,Not given,1,Deposit3 months rent,Super Built up area 1150(106.84 sq.m.)  sq.ft.,Semifurnished,All," in Oxford Florida River Bank, Keshav Nagar, , Pune, Maharashtra",3rd   of 12 Floors,North-West,,,,1 Covered,,,None,0 Months,Charges not included,None,1 to 5 Year Old
"10,500",2,2,Not given,1,"Deposit₹ 30,000/-",Super Built up area 1000(92.9 sq.m.)  sq.ft.,Unfurnished,Family Only," in Bhakti Vrindavan Society, Ambegaon Pathar, , Pune, Maharashtra",3rd   of 7 Floors,North-West,,,,1 Covered,,,None,0 Months,Charges not included,None,5 to 10 Year Old
"17,500",2,2,Not given,1,"Deposit₹ 70,000/-",Carpet area: 1000 (92.9 sq.m.)  sq.ft.,Semifurnished,All," in Sai Garden, Pimple Saudagar, , Pune, Maharashtra",1st   of 5 Floors,East,Ceramic,Yes,,1 Open,,,None,0 Months,Charges not included,None,5 to 10 Year Old
"18,000",2,2,Not given,1,"Deposit₹ 60,000/-",Super Built up area 1100(102.19 sq.m.)Built Up area: 950 sq.ft. (88.26 sq.m.)  sq.ft.,Unfurnished,Family Only," in Megapolis Sparklet, Hinjewadi, , Pune, Maharashtra",1st   of 14 Floors,,,Yes,,1 Covered,,,11 Months,1 Months,Charges not included,None,5 to 10 Year Old
"20,000",2,1,Not given,1,"Deposit₹ 50,000/-",Built Up area: 1000 (92.9 sq.m.)  sq.ft.,Semifurnished,All," in Baner, , Pune, Maharashtra",1st   of 3 Floors,,,,,"1 Covered, 1 Open",,,None,0 Months,Charges not included,None,10+ Year Old
"13,000",2,2,Not given,1,Deposit3 months rent,Super Built up area 918(85.28 sq.m.)Carpet area: 586 sq.ft. (54.44 sq.m.)  sq.ft.,Semifurnished,Family Only," in Rama Krystal City, MIDC, , Pune, Maharashtra",11st   of 13 Floors,North,Ceramic,Yes,,"1 Covered, 1 Open",Yes,,36 Months,2 Months,Charges not included,Full,1 to 5 Year Old
"13,000",2,1,Not given,1,"Deposit₹ 30,000/-",Built Up area: 750 (69.68 sq.m.)  sq.ft.,Semifurnished,All," in Laxmi Nagar, , Pune, Maharashtra",1st   of 3 Floors,,,,,,,,None,0 Months,Charges not included,None,5 to 10 Year Old
"17,000",2,2,Not given,1,"Deposit₹ 50,000/-",Carpet area: 720 (66.89 sq.m.)  sq.ft.,Semifurnished,Family Only," in Kuberasankul, Hadapsar, , Pune, Maharashtra",7th   of 7 Floors,,,,,,,,None,0 Months,Charges included,None,5 to 10 Year Old
6500,1,1,Not given,1,Deposit3 months rent,Carpet area: 600 (55.74 sq.m.)  sq.ft.,Unfurnished,Family Only," in Chaurang Terrace, Bhekrai Nagar, , Pune, Maharashtra",3rd   of 4 Floors,South-East,Mosaic,,,,,,12 Months,3 Months,Charges not included,None,10+ Year Old
"13,000",1,1,Not given,2,"Deposit₹ 40,000/-",Carpet area: 36.95   sq.m.,Semifurnished,All," in Saarrthi Savvy Homes, Hinjewadi, , Pune, Maharashtra",7th   of 14 Floors,West,Ceramic,Yes,,1 Covered,,,11 Months,1 Months,Charges not included,Partial,1 to 5 Year Old
"10,000",2,2,Not given,2,,Built Up area: 950 (88.26 sq.m.)Carpet area: 800 sq.ft. (74.32 sq.m.)  sq.ft.,Semifurnished,All," in 9Krushnakunj, Wagholi, , Pune, Maharashtra",4th   of 7 Floors,,,,,,,,11 Months,1 Months,Charges included,None,1 to 5 Year Old
"27,000",2,2,Not given,1,"Deposit₹ 75,000/-",Super Built up area 1000(92.9 sq.m.)Built Up area: 830 sq.ft. (77.11 sq.m.)Carpet area: 530 sq.ft. (49.24 sq.m.)  sq.ft.,Furnished,All," in TCG The Cliff Garden, Phase-3 Hinjewadi , , Pune, Maharashtra",1st   of 14 Floors,North,,Yes,,1 Open,,,None,0 Months,Charges not included,Full,1 to 5 Year Old
"20,000",2,2,Not given,1,"Maintenance₹ 1,550/- (/ month)Deposit2 months rent",Carpet area: 844 (78.41 sq.m.)  sq.ft.,Unfurnished,Family Only," in Maharshi Ashray, Wakad, , Pune, Maharashtra",4th   of 7 Floors,,Vitrified,Yes,,,,,11 Months,1 Months,Charges not included,Full,5 to 10 Year Old
"13,000",1,1,Not given,2,"Deposit₹ 40,000/-",Built Up area: 750 (69.68 sq.m.)Carpet area: 600 sq.ft. (55.74 sq.m.)  sq.ft.,Semifurnished,All," in Grand Bay Apartment, Manjri, , Pune, Maharashtra",6th   of 11 Floors,East,Ceramic,Yes,,1 Open,,,11 Months,1 Months,Charges not included,Full,5 to 10 Year Old
,,,Not given,0,,None,,None,,,,,,,,,,,,,,
"11,000",1,1,Not given,,"Deposit₹ 33,000/-",Super Built up area 750(69.68 sq.m.)Built Up area: 650 sq.ft. (60.39 sq.m.)Carpet area: 550 sq.ft. (51.1 sq.m.)  sq.ft.,Semifurnished,"Family , Bachelors (Women Only)"," in Vakratunda Apartments, Bibwewadi, , Pune, Maharashtra",Ground of 3 Floors,,,,," Covered,  Open",,,None,0 Months,Charges not included,None,5 to 10 Year Old
8000,2,1,Not given,3+,"Deposit₹ 20,000/-",Carpet area: 700 (65.03 sq.m.)  sq.ft.,Semifurnished,All," in Krishna Hira Heritage, Ambegaon Pathar, , Pune, Maharashtra",1st   of 6 Floors,West,,,,1 Covered,,,11 Months,0 Months,Charges not included,None,1 to 5 Year Old
8000,1,1,Others,1,"Deposit₹ 20,000/-",Built Up area: 423 (39.3 sq.m.)Carpet area: 400 sq.ft. (37.16 sq.m.)  sq.ft.,Unfurnished,Family Only," in Naiknavare Swapnapurti, Sasane Nagar, , Pune, Maharashtra",1st   of 3 Floors,East,Vitrified,Yes,Yes,1 Open,,,12 Months,1 Months,Charges not included,Full,5 to 10 Year Old
9500,1,1,Not given,1,"Maintenance₹ 1,000/- (/ month)Deposit₹ 30,000/-",Super Built up area 560(52.03 sq.m.)Built Up area: 525 sq.ft. (48.77 sq.m.)Carpet area: 480 sq.ft. (44.59 sq.m.)  sq.ft.,Unfurnished,Family Only," in Naiknavare Shravandhara, Hadapsar, , Pune, Maharashtra",3rd   of 3 Floors,South-East,Vitrified,Yes,," Covered, 1 Open",,,11 Months,2 Months,Charges not included,None,5 to 10 Year Old
"10,000",1,1,Not given,,"Maintenance₹ 250/- (/ month)Deposit₹ 30,000/-",Super Built up area 350(32.52 sq.m.)Built Up area: 300 sq.ft. (27.87 sq.m.)Carpet area: 240 sq.ft. (22.3 sq.m.)  sq.ft.,Unfurnished,All," in Kunal Plaza, Laxmi Road, , Pune, Maharashtra",3rd   of 3 Floors,North-East,Vitrified,,,,,,None,1 Months,Charges not included,None,10+ Year Old
"15,000",2,2,Not given,3,"Deposit₹ 40,000/-",Built Up area: 1100 (102.19 sq.m.)Carpet area: 1000 sq.ft. (92.9 sq.m.)  sq.ft.,Semifurnished,All," in on request, Tingre Nagar, , Pune, Maharashtra",1st   of 2 Floors,East,,,,1 Open,,,11 Months,0 Months,Charges included,None,1 to 5 Year Old
"16,000",2,2,Not given,2,,Carpet area: 950 (88.26 sq.m.)  sq.ft.,Unfurnished,All," in Jori Dagade Seetai Corner, Bavdhan, , Pune, Maharashtra",5th   of 5 Floors,,,,,1 Open,,,None,0 Months,Charges included,None,5 to 10 Year Old
"14,000",2,2,Not given,2,"Deposit₹ 40,000/-",Built Up area: 1120 (104.05 sq.m.)Carpet area: 1000 sq.ft. (92.9 sq.m.)  sq.ft.,Semifurnished,All," in Ashok Nagar, Hadapsar, , Pune, Maharashtra",1st   of 5 Floors,North,Vitrified,Yes,Yes,"1 Covered, 1 Open",,,11 Months,0 Months,Charges not included,Partial,1 to 5 Year Old
