rent,bedroom,bathrooms,additional_rooms,balcany,brokarage,area,furnishing,avalable_for,address,floor_number,facing,floor_type,gate_community,corner_pro,parking,wheelchairadption,petfacility,aggDur,noticeDur,lightbill,powerbackup,propertyage
"15,000",1,1,Not given,1,"Maintenance₹ 1,500/- (/ month)",Carpet area: 765 (71.07 sq.m.)  sq.ft.,Furnished,"Family , Bachelors (Women Only)"," in Sai Sundaram, Kharadi, , Pune, Maharashtra",4th   of 5 Floors,West,,,,,,,None,0 Months,Charges included,None,1 to 5 Year Old
"12,000",1,1,Not given,1,"Deposit₹ 25,000/-",Carpet area: 600 (55.74 sq.m.)  sq.ft.,Unfurnished,Family Only," in Shanta Heights, Warje, , Pune, Maharashtra",2nd   of 2 Floors,North,,,,,,,11 Months,1 Months,Charges not included,None,10+ Year Old
8500,1,2,Not given,1,"Deposit₹ 20,000/-",Plot area 800(74.32 sq.m.)Built Up area: 500 sq.ft. (46.45 sq.m.)Carpet area: 400 sq.ft. (37.16 sq.m.)  sq.ft.,Unfurnished,All," in Hadapsar Gaon, , Pune, Maharashtra",,East,Marble,,,"1 Covered, 1 Open",,,None,0 Months,Charges not included,None,1 to 5 Year Old
"12,500",1,1,Not given,1,"Maintenance₹ 1,000/- (/ month)Deposit₹ 25,000/-",Carpet area: 619 (57.51 sq.m.)  sq.ft.,Unfurnished,All," in Someshwar Park Apartment, Chandan Nagar, , Pune, Maharashtra",3rd   of 3 Floors,East,,Yes,,1 Covered,,,None,0 Months,Charges not included,None,5 to 10 Year Old
"15,000",2,2,Not given,1,"Deposit₹ 30,000/-",Super Built up area 1069(99.31 sq.m.)Built Up area: 900 sq.ft. (83.61 sq.m.)Carpet area: 850 sq.ft. (78.97 sq.m.)  sq.ft.,Semifurnished,All," in Bhandari Savannah, Wagholi, , Pune, Maharashtra",2nd   of 7 Floors,,,,,1 Covered,,,None,0 Months,Charges included,None,5 to 10 Year Old
9500,2,1,Not given,,Maintenance₹ 330/- (/ month)Deposit₹ 25/-,Carpet area: 600 (55.74 sq.m.)  sq.ft.,Unfurnished,All," in Ashish Apartment, Nimbaj Nagar, , Pune, Maharashtra",2nd   of 4 Floors,East,Granite,,,2 Open,,Yes,11 Months,1 Months,Charges not included,None,10+ Year Old
"18,500",2,2,Others,1,"Deposit₹ 50,000/-",Super Built up area 1000(92.9 sq.m.)Built Up area: 950 sq.ft. (88.26 sq.m.)Carpet area: 750 sq.ft. (69.68 sq.m.)  sq.ft.,Furnished,Family Only," in Punyadham Apartments, Vadgaon Sheri, , Pune, Maharashtra",6th   of 6 Floors,West,Vitrified,,,1 Open,,,None,0 Months,Charges not included,None,5 to 10 Year Old
8500,1,1,Not given,1,Deposit1 months rent,Super Built up area 650(60.39 sq.m.)Built Up area: 600 sq.ft. (55.74 sq.m.)Carpet area: 550 sq.ft. (51.1 sq.m.)  sq.ft.,Unfurnished,All," in shrinya, Kutwal Colony, , Pune, Maharashtra",2nd   of 2 Floors,South-West,Vitrified,,,"2 Covered, 2 Open",,,None,0 Months,Charges included,None,0 to 1 Year Old
8500,1,2,Not given,1,"Deposit₹ 20,000/-",Built Up area: 650 (60.39 sq.m.)Carpet area: 550 sq.ft. (51.1 sq.m.)  sq.ft.,Unfurnished,All," in Lohegaon, , Pune, Maharashtra",1st   of 3 Floors,East,Ceramic,,,1 Covered,,,11 Months,1 Months,Charges included,None,0 to 1 Year Old
"20,000",2,2,Store Room,1,"Deposit₹ 50,000/-",Built Up area: 1060 (98.48 sq.m.)Carpet area: 900 sq.ft. (83.61 sq.m.)  sq.ft.,Unfurnished,Family Only," in Varadshree Apartments, Pashan, , Pune, Maharashtra",5th   of 7 Floors,South-West,Ceramic,Yes,,1 Open,,,11 Months,1 Months,Charges not included,Partial,5 to 10 Year Old
5000,1,1,Not given,1,Deposit3 months rent,Carpet area: 1100 (102.19 sq.m.)  sq.ft.,Unfurnished,All," in Gaikwad Heights., Khandve Nagar, , Pune, Maharashtra",2nd   of 3 Floors,North-East,Granite,,,4 Open,,,None,0 Months,Charges not included,None,5 to 10 Year Old
"15,000",2,2,Not given,1,"Maintenance₹ 12,000/- (/ year)Deposit₹ 40,000/-",Built Up area: 980 (91.04 sq.m.)  sq.ft.,Semifurnished,Family Only," in Bhairav Nath Nagar, Sukhsagar Nagar, , Pune, Maharashtra",2nd   of 4 Floors,South-East,Ceramic,Yes,,"1 Covered, 1 Open",,,12 Months,1 Months,Charges not included,None,10+ Year Old
"14,000",2,1,Not given,1,"Deposit₹ 30,000/-",Carpet area: 1000 (92.9 sq.m.)  sq.ft.,Semifurnished,All," in Mithila Bhavan, Kalewadi, , Pune, Maharashtra",3rd   of 5 Floors,,,,,1 Covered,,,11 Months,1 Months,Charges not included,None,1 to 5 Year Old
"15,500",2,2,Not given,3,,Super Built up area 1000(92.9 sq.m.)  sq.ft.,Unfurnished,Family Only," in Legacy Fortune Exotica, Ravet, , Pune, Maharashtra",9th   of 11 Floors,East,,Yes,,1 Covered,,,None,0 Months,Charges included,None,0 to 1 Year Old
"10,000",2,1,Not given,1,"Deposit₹ 15,000/-",Super Built up area 1000(92.9 sq.m.)  sq.ft.,Unfurnished,Family Only," in on request, Bhekrai Nagar, , Pune, Maharashtra",1st   of 4 Floors,North-East,,,,1 Open,,,None,0 Months,Charges not included,None,1 to 5 Year Old
8000,1,1,Not given,,Deposit2 months rent,Built Up area: 650 (60.39 sq.m.)  sq.ft.,Unfurnished,All," in Siddharth ngar, Dhanori, , Pune, Maharashtra",3rd   of 3 Floors,North,,,,1 Covered,,,None,0 Months,Charges not included,None,0 to 1 Year Old
,,,Not given,0,,None,,None,,,,,,,,,,,,,,
8000,1,1,Not given,,Deposit2 months rent,Built Up area: 650 (60.39 sq.m.)  sq.ft.,Unfurnished,All," in Siddharth ngar, Dhanori, , Pune, Maharashtra",3rd   of 3 Floors,North,,,,1 Covered,,,None,0 Months,Charges not included,None,0 to 1 Year Old
"15,000",3,1,Not given,,,Super Built up area 1500(139.35 sq.m.)  sq.ft.,Semifurnished,All," in good bulding, Wakad, , Pune, Maharashtra",1st   of 5 Floors,,,Yes,,"0 Covered, 0 Open",,,None,0 Months,Charges included,None,1 to 5 Year Old
"17,000",3,2,Not given,2,,Built Up area: 1102 (102.38 sq.m.)Carpet area: 772 sq.ft. (71.72 sq.m.)  sq.ft.,Semifurnished,Family Only," in Mantra Majestica, Sasane Nagar, , Pune, Maharashtra",3rd   of 11 Floors,West,Ceramic,Yes,Yes,1 Covered,Yes,Yes,None,0 Months,Charges not included,Partial,5 to 10 Year Old
8000,1,1,Not given,1,"Deposit₹ 15,000/-",Built Up area: 550 (51.1 sq.m.)  sq.ft.,Unfurnished,Family Only," in venkatesh villa, Vadgaon Budruk, , Pune, Maharashtra",2nd   of 2 Floors,South-West,,,,"0 Covered, 1 Open",,,None,0 Months,Charges not included,None,0 to 1 Year Old
5000,1,1,Not given,,"Deposit₹ 10,000/-",Built Up area: 300 (27.87 sq.m.)  sq.ft.,Unfurnished,Family Only," in Hadapsar, , Pune, Maharashtra",,East,,,,,,,None,0 Months,Charges not included,None,5 to 10 Year Old
6400,,,Not given,0,"Deposit₹ 18,000/-",Plot area 900(83.61 sq.m.)  sq.ft.,Semifurnished,Family Only," in Bhosari, , Pune, Maharashtra",1st   of 1 Floors,,Ceramic,,,,,,None,1 Months,Charges included,None,5 to 10 Year Old
"30,000",2,1,Not given,,Deposit3 months rent,Built Up area: 1200 (111.48 sq.m.)  sq.ft.,Semifurnished,All," in Tingre Nagar, , Pune, Maharashtra",Ground of 2 Floors,,,,,1 Open,,,None,0 Months,Charges not included,None,10+ Year Old
"12,500",2,2,Not given,1,"Deposit₹ 40,000/-",Super Built up area 1192(110.74 sq.m.)Built Up area: 1000 sq.ft. (92.9 sq.m.)  sq.ft.,Unfurnished,Family Only," in Sai garden, Wagholi, , Pune, Maharashtra",1st   of 4 Floors,,,Yes,,1 Covered,,,None,0 Months,Charges included,Full,0 to 1 Year Old
"30,000",3,2,Not given,2,"Deposit₹ 90,000/-",Built Up area: 1300 (120.77 sq.m.)  sq.ft.,Semifurnished,Family Only," in Hadapsar, , Pune, Maharashtra",1st   of 2 Floors,West,,,,1 Covered,,,None,0 Months,Charges not included,None,1 to 5 Year Old
"20,000",2,2,Not given,1,"Deposit₹ 70,000/-",Carpet area: 1012 (94.02 sq.m.)  sq.ft.,Furnished,Family Only," in Ganesh Heights, Ganesh nagar, Dapodi, Dapodi, , Pune, Maharashtra",4th   of 4 Floors,West,Ceramic,Yes,,,,,11 Months,1 Months,Charges not included,Full,10+ Year Old
"10,500",1,1,Not given,1,"Deposit₹ 30,000/-",Carpet area: 700 (65.03 sq.m.)  sq.ft.,Semifurnished,Family Only," in Salpe Sankul, uttkarsh society katraj, Katraj Lake, Katraj Kondhwa Road, , Pune, Maharashtra",1st   of 4 Floors,South,Ceramic,Yes,,,,,11 Months,1 Months,Charges not included,None,5 to 10 Year Old
"16,000",2,2,Not given,1,,Plot area 800(74.32 sq.m.)  sq.ft.,Semifurnished,"Family , Bachelors (Men Only)"," in Vadgaon Sherri, , Pune, Maharashtra",,West,Vitrified,,,,,,11 Months,1 Months,Charges not included,None,1 to 5 Year Old
6000,1,1,Not given,1,,Built Up area: 500 (46.45 sq.m.)  sq.ft.,Semifurnished,Family Only," in Shreeprabha Housing Society, Bhekrai Nagar, , Pune, Maharashtra",3rd   of 5 Floors,East,Vitrified,Yes,,,,,11 Months,1 Months,Charges included,None,1 to 5 Year Old
8500,1,1,Not given,,"Maintenance₹ 200/- (/ month)Deposit₹ 15,000/-",Super Built up area 99Built Up area: 98 sq.m.Carpet area: 97 sq.m.  sq.m.,Semifurnished,All," in Punyanagri Society, Mate Nagar, , Pune, Maharashtra",Ground of 4 Floors,West,Marble,Yes,,1 Open,,,11 Months,1 Months,Charges not included,Full,1 to 5 Year Old
"10,000",1,1,Not given,,"Deposit₹ 25,000/-",Super Built up area 600(55.74 sq.m.)  sq.ft.,Unfurnished,"Family , Bachelors (Men Only)"," in Vishrantwadi, , Pune, Maharashtra",Ground of 2 Floors,North-West,,,,"1 Covered, 0 Open",,,None,0 Months,Charges not included,None,1 to 5 Year Old
6500,1,1,Not given,1,,Super Built up area 380(35.3 sq.m.)  sq.ft.,Furnished,All," in Wadgaon Sheri, , Pune, Maharashtra",1st   of 2 Floors,East,,,,"1 Covered, 1 Open",,,None,0 Months,Charges included,None,1 to 5 Year Old
"25,000",3,3,Not given,2,"Deposit₹ 50,000/-",Super Built up area 1700(157.94 sq.m.)  sq.ft.,Unfurnished,All," in Pegasus Megapolis Mystic, Hinjewadi, , Pune, Maharashtra",16th   of 21 Floors,,,Yes,,2 Covered,,,None,0 Months,Charges not included,Full,1 to 5 Year Old
"12,000",1,1,Others,1,"Deposit₹ 30,000/-",Carpet area: 600 (55.74 sq.m.)  sq.ft.,Unfurnished,All," in Hadapsar sm Joshi collage, Malwadi, , Pune, Maharashtra",1st   of 2 Floors,East,Vitrified,,,1 Covered,,,11 Months,2 Months,Charges not included,None,1 to 5 Year Old
"17,000",2,2,Others,2,"Deposit₹ 45,000/-",Super Built up area 870(80.83 sq.m.)Built Up area: 800 sq.ft. (74.32 sq.m.)Carpet area: 635 sq.ft. (58.99 sq.m.)  sq.ft.,Furnished,All," in MP Residency, Marunji, , Pune, Maharashtra",1st   of 5 Floors,North,Marble,Yes,,"0 Covered, 1 Open",,,None,0 Months,Charges included,Full,5 to 10 Year Old
"13,000",1,1,Not given,1,,Super Built up area 600(55.74 sq.m.)  sq.ft.,Unfurnished,Family Only," in orchid housing society, Pimpri Chinchwad, , Pune, Maharashtra",1st   of 6 Floors,,,,,"0 Covered, 0 Open",,,None,0 Months,Charges included,None,5 to 10 Year Old
"11,000",2,2,Not given,1,"Maintenance₹ 1,000/- (/ month)Deposit₹ 25,000/-",Super Built up area 1015(94.3 sq.m.)Built Up area: 995 sq.ft. (92.44 sq.m.)Carpet area: 922 sq.ft. (85.66 sq.m.)  sq.ft.,Semifurnished,All," in on request, Lohegaon, , Pune, Maharashtra",1st   of 3 Floors,West,,,,1 Covered,,,11 Months,0 Months,Charges not included,None,10+ Year Old
"15,000",2,2,Not given,1,,Super Built up area 700(65.03 sq.m.)  sq.ft.,Unfurnished,Family Only," in F5 Aishwarya Greens, Bhekrai Nagar, , Pune, Maharashtra",7th   of 8 Floors,South-West,,,,1 Open,,,None,0 Months,Charges included,None,5 to 10 Year Old
"12,000",2,2,Others,2,"Deposit₹ 1,100/-",Carpet area: 900 (83.61 sq.m.)  sq.ft.,Unfurnished,Family Only," in Ozone Apartments, Lohegaon, , Pune, Maharashtra",3rd   of 4 Floors,East,Ceramic,Yes,,1 Covered,Yes,Yes,11 Months,1 Months,Charges not included,Full,5 to 10 Year Old
8500,1,1,Not given,1,"Maintenance₹ 1,000/- (/ month)Deposit₹ 25,000/-",Built Up area: 605 (56.21 sq.m.)  sq.ft.,Unfurnished,Family Only," in samarth residency, Gondhale Nagar, , Pune, Maharashtra",2nd   of 3 Floors,East,Ceramic,Yes,,1 Covered,,,1 Months,1 Months,Charges not included,None,1 to 5 Year Old
"10,000",2,1,Not given,1,,Carpet area: 650 (60.39 sq.m.)  sq.ft.,Unfurnished,All," in Tirupati Height dhanori, sathe wasti, , Pune, Maharashtra",5th   of 5 Floors,North-East,Others,,," Covered, 1 Open",,Yes,11 Months,0 Months,Charges not included,None,0 to 1 Year Old
,,,Not given,0,,None,,None,,,,,,,,,,,,,,
"15,000",1,1,Not given,,"Deposit₹ 50,000/-",Super Built up area 590(54.81 sq.m.)Built Up area: 560 sq.ft. (52.03 sq.m.)Carpet area: 550 sq.ft. (51.1 sq.m.)  sq.ft.,Unfurnished,All," in On request, Shukravar Peth, , Pune, Maharashtra",3rd   of 3 Floors,South-East,Vitrified,,,,,,11 Months,2 Months,Charges not included,None,10+ Year Old
"10,000",2,2,Not given,,Deposit2 months rent,Built Up area: 600 (55.74 sq.m.)  sq.ft.,Semifurnished,All," in Manjari Budruk, , Pune, Maharashtra",,East,,,,,,,None,0 Months,Charges not included,None,1 to 5 Year Old
"22,000",2,2,Not given,1,"Deposit₹ 50,000/-",Built Up area: 900 (83.61 sq.m.)  sq.ft.,Furnished,All," in Shree Venkatesh Prasad, Wadgaon Sheri, , Pune, Maharashtra",3rd   of 3 Floors,East,Ceramic,,,,,,11 Months,0 Months,Charges not included,None,10+ Year Old
"12,000",1,1,Not given,1,,Carpet area: 450 (41.81 sq.m.)  sq.ft.,Semifurnished,Family Only," in Kanchan villa, Tingre Nagar, , Pune, Maharashtra",1st   of 2 Floors,South-West,Marble,Yes,Yes,,,,None,0 Months,Charges not included,None,0 to 1 Year Old
"12,000",1,1,Not given,,"Deposit₹ 30,000/-",Carpet area: 580 (53.88 sq.m.)  sq.ft.,Semifurnished,All," in prakalp ganesh society, modern colony, , Pune, Maharashtra",2nd   of 3 Floors,East,,,,1 Covered,,,11 Months,1 Months,Charges not included,None,10+ Year Old
7500,1,1,Not given,,"Deposit₹ 15,000/-",Carpet area: 320 (29.73 sq.m.)  sq.ft.,Unfurnished,All," in Sashikala Apartment, Vishrantwadi, , Pune, Maharashtra",1st   of 2 Floors,,,,,"1 Covered, 1 Open",,,None,0 Months,Charges not included,None,0 to 1 Year Old
"12,500",1,1,Not given,2,"Maintenance₹ 550/- (/ month)Deposit₹ 40,000/-",Super Built up area 565(52.49 sq.m.)Built Up area: 550 sq.ft. (51.1 sq.m.)Carpet area: 500 sq.ft. (46.45 sq.m.)  sq.ft.,Semifurnished,Family Only," in Jhala Complex, Bhurani Colony, , Pune, Maharashtra",2nd   of 4 Floors,,,,,1 Open,,,None,0 Months,Charges not included,None,5 to 10 Year Old
"18,000",2,2,Not given,1,"Deposit₹ 50,000/-",Built Up area: 1100 (102.19 sq.m.)  sq.ft.,Unfurnished,Family Only," in Chaitanya, Pimple Gurav, , Pune, Maharashtra",1st   of 3 Floors,West,,,,"0 Covered, 1 Open",,,None,0 Months,Charges not included,None,1 to 5 Year Old
"25,000",3,3,Not given,3,Deposit3 months rent,Carpet area: 1400 (130.06 sq.m.)  sq.ft.,Unfurnished,"Family , Bachelors (Men Only)"," in Decent Residency, On Nagar Road Opposite Viman Nagar, , Pune, Maharashtra",2nd   of 5 Floors,,Vitrified,,Yes,1 Covered,,Yes,12 Months,2 Months,Charges not included,None,5 to 10 Year Old
"11,000",1,1,Not given,3,"Maintenance₹ 700/- (/ month)Deposit₹ 50,000/-",Super Built up area 650(60.39 sq.m.)  sq.ft.,Semifurnished,All," in Dharmatma Apartment, Nadhe Nagar Kalewadi, , Pune, Maharashtra",4th   of 4 Floors,,Wood,Yes,,"1 Covered,  Open",,,None,0 Months,Charges not included,None,5 to 10 Year Old
"25,000",2,1,Not given,,"Deposit₹ 100,000/-",Built Up area: 1200 (111.48 sq.m.)  sq.ft.,Semifurnished,All," in Viman Nagar, , Pune, Maharashtra",Ground of 2 Floors,,,,,1 Open,,,None,0 Months,Charges not included,None,5 to 10 Year Old
"20,000",2,2,Not given,2,,Super Built up area 1150(106.84 sq.m.)  sq.ft.,Furnished,All," in Anmol Residency, Wakad, , Pune, Maharashtra",2nd   of 5 Floors,South,,Yes,,1 Covered,,,None,0 Months,Charges not included,None,5 to 10 Year Old
"13,000",1,1,Not given,1,"Deposit₹ 40,000/-",Super Built up area 558(51.84 sq.m.)  sq.ft.,Unfurnished,Family Only," in Kundan Kushal Nagar, Khadki, , Pune, Maharashtra",6th   of 8 Floors,West,,Yes,,1 Covered,,,None,0 Months,Charges not included,Full,5 to 10 Year Old
"10,000",2,3,Not given,2,"Deposit₹ 25,000/-",Built Up area: 1500 (139.35 sq.m.)  sq.ft.,Unfurnished,All," in Ambegaon, , Pune, Maharashtra",,,,,,"1 Covered, 0 Open",,,None,0 Months,Charges not included,None,0 to 1 Year Old
7500,1,1,Not given,1,"Deposit₹ 25,000/-",Built Up area: 650 (60.39 sq.m.)Carpet area: 550 sq.ft. (51.1 sq.m.)  sq.ft.,Unfurnished,Family Only," in Handewadi, , Pune, Maharashtra",2nd   of 3 Floors,South,Vitrified,Yes,,1 Covered,,,None,1 Months,Charges not included,None,0 to 1 Year Old
"32,000",3,3,Others,2,"Maintenance₹ 3,300/- (/ month)Deposit₹ 150,000/-",Built Up area: 1485 (137.96 sq.m.)  sq.ft.,Semifurnished,All," in Mittal Sun Sapphire, Hadapsar, , Pune, Maharashtra",12nd   of 12 Floors,West,Vitrified,Yes,,1 Covered,,Yes,11 Months,2 Months,Charges not included,Full,1 to 5 Year Old
"18,000",1,2,Not given,1,"Deposit₹ 80,000/-",Plot area 1025(95.23 sq.m.)  sq.ft.,Furnished,All," in Fatima Nagar, , Pune, Maharashtra",,North,Marble,Yes,,1 Open,,,None,1 Months,Charges not included,None,5 to 10 Year Old
9000,2,2,Not given,1,Deposit2 months rent,Built Up area: 800 (74.32 sq.m.)  sq.ft.,Furnished,Family Only," in on request, Lohegaon, , Pune, Maharashtra",Ground of 2 Floors,North-West,,,,"1 Covered, 0 Open",,,None,0 Months,Charges not included,None,0 to 1 Year Old
"13,500",2,2,Others,2,"Maintenance₹ 1,000/- (/ month)Deposit3 months rent",Super Built up area 990(91.97 sq.m.)Built Up area: 980 sq.ft. (91.04 sq.m.)Carpet area: 950 sq.ft. (88.26 sq.m.)  sq.ft.,Semifurnished,All," in Aakar Dangat Corner, Kiwale, , Pune, Maharashtra",5th   of 6 Floors,East,Vitrified,Yes,Yes,1 Covered,Yes,,11 Months,1 Months,Charges not included,None,5 to 10 Year Old
7000,1,1,Not given,,"Deposit₹ 15,000/-",Built Up area: 480 (44.59 sq.m.)  sq.ft.,Unfurnished,All," in Sanghvi, , Pune, Maharashtra",2nd   of 3 Floors,,,,,,,,None,0 Months,Charges not included,None,10+ Year Old
"18,000",2,2,Not given,1,Deposit2 months rent,Carpet area: 1000 (92.9 sq.m.)  sq.ft.,Furnished,All," in Kondhwa Budruk, , Pune, Maharashtra",4th   of 4 Floors,,Ceramic,,Yes,,,,11 Months,2 Months,Charges not included,Partial,5 to 10 Year Old
8000,2,1,Not given,1,"Deposit₹ 15,000/-",Built Up area: 850 (78.97 sq.m.)Carpet area: 750 sq.ft. (69.68 sq.m.)  sq.ft.,Unfurnished,All," in Pathare Wasti, , Pune, Maharashtra",1st   of 2 Floors,West,,,,"2 Covered, 0 Open",,,None,0 Months,Charges not included,None,0 to 1 Year Old
"13,500",1,1,Not given,1,"Deposit₹ 50,000/-",Built Up area: 610 (56.67 sq.m.)  sq.ft.,Semifurnished,Family Only," in Vinayak Treasure Society, Kashid Park, , Pune, Maharashtra",1st   of 7 Floors,,,Yes,,,,,None,0 Months,Charges not included,Full,10+ Year Old
"22,000",2,2,Not given,,"Deposit₹ 60,000/-",Super Built up area 1000(92.9 sq.m.)  sq.ft.,Furnished,All," in Dharti Green, Tathawade, , Pune, Maharashtra",1st   of 7 Floors,,,Yes,,1 Covered,,,None,0 Months,Charges not included,None,1 to 5 Year Old
"13,000",2,1,Not given,1,,Super Built up area 2500(232.26 sq.m.)  sq.ft.,Unfurnished,Family Only," in dwarka mai building, Akurdi, , Pune, Maharashtra",Basement of 3 Floors,,,,,1 Open,,,None,0 Months,Charges included,None,1 to 5 Year Old
,,,Not given,0,,None,,None,,,,,,,,,,,,,,
"10,000",1,1,Not given,1,Deposit3 months rent,Built Up area: 635 (58.99 sq.m.)  sq.ft.,Unfurnished,All," in Sai Nagari, Keshav Nagar, , Pune, Maharashtra",2nd   of 4 Floors,,,,,,,,None,0 Months,Charges not included,None,10+ Year Old
"13,000",1,1,Not given,1,"Deposit₹ 25,000/-",Built Up area: 600 (55.74 sq.m.)  sq.ft.,Unfurnished,Bachelors (Men Only)," in Karve Nagar, , Pune, Maharashtra",1st   of 4 Floors,,,,,,,,None,0 Months,Charges not included,None,5 to 10 Year Old
8500,1,1,Not given,,"Deposit₹ 20,000/-",Super Built up area 300(27.87 sq.m.)  sq.ft.,Unfurnished,Family Only," in sai satyam apartment, Guruvar Peth, , Pune, Maharashtra",1st   of 3 Floors,,,,,,,,None,0 Months,Charges not included,None,10+ Year Old
"10,000",1,1,Not given,1,"Deposit₹ 20,000/-",Built Up area: 400 (37.16 sq.m.)  sq.ft.,Unfurnished,Bachelors (Men Only)," in Karve Nagar, , Pune, Maharashtra",Ground of 4 Floors,,,,,,,,None,0 Months,Charges not included,None,5 to 10 Year Old
"10,000",2,2,Not given,2,Deposit2 months rent,Built Up area: 967 (89.84 sq.m.)  sq.ft.,Unfurnished,Family Only," in Moksh Villa, Narhe, , Pune, Maharashtra",2nd   of 5 Floors,,,,,,,,None,0 Months,Charges included,None,1 to 5 Year Old
9000,1,1,Not given,1,"Maintenance₹ 700/- (/ month)Deposit₹ 35,000/-",Super Built up area 690(64.1 sq.m.)Carpet area: 550 sq.ft. (51.1 sq.m.)  sq.ft.,Semifurnished,"Family , Bachelors (Women Only)"," in Mansi Vishwas Apartment, Narhe, , Pune, Maharashtra",4th   of 6 Floors,North,Vitrified,Yes,,1 Covered,,,None,0 Months,Charges included,Partial,1 to 5 Year Old
"16,000",2,2,Not given,1,"Deposit₹ 40,000/-",Carpet area: 850 (78.97 sq.m.)  sq.ft.,Furnished,Family Only," in Nea Apartments, Baner-Sus, , Pune, Maharashtra",2nd   of 5 Floors,West,Marble,Yes,,1 Covered,,,None,1 Months,Charges included,Full,1 to 5 Year Old
8000,1,1,Not given,,"Deposit₹ 15,000/-",Built Up area: 600 (55.74 sq.m.)  sq.ft.,Unfurnished,Family Only," in Sharda Colony, , Pune, Maharashtra",1st   of 3 Floors,,,,,,,,None,0 Months,Charges not included,None,10+ Year Old
"23,500",2,2,Not given,1,"Maintenance₹ 3,500/- (/ month)Deposit₹ 70,000/-",Super Built up area 945(87.79 sq.m.)Carpet area: 645 sq.ft. (59.92 sq.m.)  sq.ft.,Semifurnished,Family Only," in Park Springs, Dhanori, , Pune, Maharashtra",11st   of 11 Floors,North-West,Vitrified,Yes,,1 Open,,,11 Months,1 Months,Charges not included,Full,5 to 10 Year Old
"10,000",1,1,Not given,1,,Carpet area: 750 (69.68 sq.m.)  sq.ft.,Semifurnished,All," in Kharalwadi, , Pune, Maharashtra",1st   of 3 Floors,,,,,,,,None,0 Months,Charges not included,None,5 to 10 Year Old
"14,000",1,1,Not given,2,"Deposit₹ 40,000/-",Carpet area: 485 (45.06 sq.m.)  sq.ft.,Semifurnished,Family Only," in Haware Grace, Kaspate Vasti, , Pune, Maharashtra",1st   of 4 Floors,,Concrete,Yes,,1 Covered,,,11 Months,1 Months,Charges not included,Partial,0 to 1 Year Old
9000,1,1,Not given,1,"Deposit₹ 25,000/-",Built Up area: 600 (55.74 sq.m.)  sq.ft.,Unfurnished,Family Only," in Pimple Gurav, , Pune, Maharashtra",2nd   of 3 Floors,,,,,,,,None,0 Months,Charges not included,None,5 to 10 Year Old
"13,000",1,1,Not given,1,"Deposit₹ 30,000/-",Carpet area: 800 (74.32 sq.m.)  sq.ft.,Semifurnished,Family Only," in Shivam Majestica, Swami Vivekanand Nagar, , Pune, Maharashtra",6th   of 7 Floors,North,Granite,Yes,,1 Covered,,,11 Months,1 Months,Charges not included,Partial,5 to 10 Year Old
8500,1,1,Not given,1,"Deposit₹ 20,000/-",Carpet area: 700 (65.03 sq.m.)  sq.ft.,Unfurnished,All," in Keshav Nagar, , Pune, Maharashtra",,North,,,,,,,None,0 Months,Charges not included,None,5 to 10 Year Old
"21,000",2,2,Not given,2,"Deposit₹ 60,000/-",Super Built up area 860(79.9 sq.m.)  sq.ft.,Semifurnished,Bachelors (Men/Women)," in Siddhivinayak Aspiria, Hinjewadi, , Pune, Maharashtra",6th   of 12 Floors,East,,Yes,Yes,1 Open,,,11 Months,0 Months,Charges not included,Full,5 to 10 Year Old
9000,1,1,Not given,1,"Deposit₹ 18,000/-",Built Up area: 735 (68.28 sq.m.)  sq.ft.,Furnished,Family Only," in Katraj, , Pune, Maharashtra",3rd   of 5 Floors,,,,,1 Open,,,None,0 Months,Charges not included,None,5 to 10 Year Old
"17,000",2,2,Not given,3,Deposit2 months rent,Carpet area: 1000 (92.9 sq.m.)  sq.ft.,Semifurnished,Family Only," in runwal seagullHadapsar, Hadapsar, , Pune, Maharashtra",1st   of 12 Floors,,Ceramic,Yes,,1 Open,,,11 Months,1 Months,Charges not included,None,5 to 10 Year Old
"13,000",2,2,Not given,1,,Super Built up area 1000(92.9 sq.m.)  sq.ft.,Semifurnished,Family Only," in think it now, new sangvi pune 411027, , Pune, Maharashtra",Ground of 2 Floors,,,,,1 Covered,,,None,0 Months,Charges included,None,1 to 5 Year Old
"24,000",2,2,Not given,2,"Deposit₹ 50,000/-",Carpet area: 66   sq.m.,Unfurnished,All," in Godrej Infinity, Keshav Nagar, , Pune, Maharashtra",12nd   of 24 Floors,,,,,1 Covered,,,11 Months,1 Months,Charges not included,None,1 to 5 Year Old
"13,000",1,1,Not given,,"Deposit₹ 30,000/-",Carpet area: 550 (51.1 sq.m.)  sq.ft.,Unfurnished,All," in Nisarg Vishwa, Kemse Vasti, , Pune, Maharashtra",2nd   of 4 Floors,,Others,Yes,,"1 Covered, 1 Open",Yes,Yes,None,0 Months,Charges not included,Partial,5 to 10 Year Old
5500,1,1,Not given,1,"Deposit₹ 15,000/-",Built Up area: 450 (41.81 sq.m.)  sq.ft.,Unfurnished,All," in Hadapsar, , Pune, Maharashtra",2nd   of 4 Floors,,,,,,,,None,0 Months,Charges not included,None,1 to 5 Year Old
6000,1,1,Not given,,"Deposit₹ 12,000/-",Built Up area: 500 (46.45 sq.m.)  sq.ft.,Unfurnished,Family Only," in Lohegaon, , Pune, Maharashtra",Ground of 2 Floors,,,,,,,,None,0 Months,Charges not included,None,1 to 5 Year Old
