rent,bedroom,bathrooms,additional_rooms,balcany,brokarage,area,furnishing,avalable_for,address,floor_number,facing,floor_type,gate_community,corner_pro,parking,wheelchairadption,petfacility,aggDur,noticeDur,lightbill,powerbackup,propertyage
9000,1,1,Not given,1,Deposit2 months rent,Super Built up area 640(59.46 sq.m.)  sq.ft.,Unfurnished,Family Only," in radha krishna park, Manik Baug, , Pune, Maharashtra",4th   of 5 Floors,,,Yes,,,,,None,0 Months,Charges not included,None,10+ Year Old
9500,1,1,Not given,1,"Deposit₹ 20,000/-",Built Up area: 665 (61.78 sq.m.)  sq.ft.,Unfurnished,Family Only," in Yash Samrudhi Apartment, Narhe, , Pune, Maharashtra",1st   of 4 Floors,,,,,1 Covered,,,None,0 Months,Charges not included,None,1 to 5 Year Old
6000,1,1,Not given,1,"Deposit₹ 15,000/-",Built Up area: 400 (37.16 sq.m.)  sq.ft.,Unfurnished,"Family , Bachelors (Women Only)"," in Walhekarwadi, , Pune, Maharashtra",1st   of 3 Floors,,,,,,,,None,0 Months,Charges not included,None,1 to 5 Year Old
"13,000",1,1,Not given,1,"Deposit₹ 30,000/-",Super Built up area 650(60.39 sq.m.)  sq.ft.,Unfurnished,Family Only," in indira vihar housing society, Pimpri Chinchwad, , Pune, Maharashtra",1st   of 4 Floors,,,,,,,,None,0 Months,Charges not included,None,10+ Year Old
"12,000",2,2,Not given,2,"Deposit₹ 35,000/-",Super Built up area 944(87.7 sq.m.)  sq.ft.,Unfurnished,Family Only," in Technocrat Anita Building, Keshav Nagar, , Pune, Maharashtra",1st   of 5 Floors,,,Yes,,1 Covered,,,None,0 Months,Charges not included,Partial,1 to 5 Year Old
8500,1,1,Not given,1,"Deposit₹ 2,000/-",Plot area 600(55.74 sq.m.)Built Up area: 550 sq.ft. (51.1 sq.m.)Carpet area: 450 sq.ft. (41.81 sq.m.)  sq.ft.,Unfurnished,"Family , Bachelors (Women Only)"," in Bhosari, , Pune, Maharashtra",,North,,,,1 Open,,,None,0 Months,Charges not included,None,1 to 5 Year Old
6500,,1,Not given,,"Maintenance₹ 450/- (/ month)Deposit₹ 20,000/-",Built Up area: 350 (32.52 sq.m.)  sq.ft.,Unfurnished,"Family , Bachelors (Women Only)"," in Vishnu Building, Manik Baug, , Pune, Maharashtra",1st   of 4 Floors,,,,,1 Open,,,11 Months,1 Months,Charges included,None,10+ Year Old
8000,2,2,Not given,1,"Deposit₹ 15,000/-",Built Up area: 700 (65.03 sq.m.)  sq.ft.,Semifurnished,All," in Smart Height, Phursungi, , Pune, Maharashtra",2nd   of 5 Floors,North,,,,,,,None,0 Months,Charges not included,None,5 to 10 Year Old
"14,000",1,1,Not given,1,"Deposit₹ 40,000/-",Carpet area: 540 (50.17 sq.m.)  sq.ft.,Semifurnished,All," in Shivneri soc, lane no. 1, Happy Colony Kothrud, Kothrud, , Pune, Maharashtra",3rd   of 3 Floors,South-West,Mosaic,,," Covered,  Open",,,11 Months,1 Months,Charges not included,None,10+ Year Old
6800,1,1,Not given,,,Super Built up area 350(32.52 sq.m.)  sq.ft.,Unfurnished,All," in B.T Kawade Road, , Pune, Maharashtra",1st   of 3 Floors,,,,,1 Covered,,,None,0 Months,Charges included,None,1 to 5 Year Old
"14,000",1,1,Not given,1,"Deposit₹ 40,000/-",Carpet area: 600 (55.74 sq.m.)  sq.ft.,Furnished,All," in Aura Apartments, Hinjewadi, , Pune, Maharashtra",2nd   of 4 Floors,East,Spartex,Yes,,"1 Covered,  Open",,,11 Months,2 Months,Charges not included,None,1 to 5 Year Old
"12,000",1,1,Not given,1,"Deposit₹ 30,000/-",Carpet area: 630 (58.53 sq.m.)  sq.ft.,Semifurnished,Family Only," in Omkar Garden CHS, Manik Baug, , Pune, Maharashtra",3rd   of 5 Floors,East,Concrete,Yes,,,,,11 Months,1 Months,Charges not included,None,10+ Year Old
,,,Not given,0,,None,,None,,,,,,,,,,,,,,
4500,1,1,Not given,1,"Deposit₹ 16,000/-",Built Up area: 350 (32.52 sq.m.)  sq.ft.,Unfurnished,Family Only," in Hadapsar, , Pune, Maharashtra",1st   of 2 Floors,,,,,,,,None,0 Months,Charges not included,None,5 to 10 Year Old
"11,000",1,1,Not given,1,"Deposit₹ 30,000/-",Super Built up area 500(46.45 sq.m.)  sq.ft.,Semifurnished,All," in Pratik Nagar Society, Hadapsar, , Pune, Maharashtra",Ground of 3 Floors,,,,,1 Open,,,None,0 Months,Charges not included,None,10+ Year Old
8000,1,1,Not given,1,,Super Built up area 500(46.45 sq.m.)  sq.ft.,Unfurnished,All," in Pandurang Residency, Hinjewadi, , Pune, Maharashtra",2nd   of 4 Floors,,,,,,,,None,0 Months,Charges not included,None,1 to 5 Year Old
8000,1,1,Not given,1,,Super Built up area 55.56(46.46 sq.m.)  sq.yards,Unfurnished,All," in Pandurang Residency, Hinjewadi, , Pune, Maharashtra",3rd   of 4 Floors,,,,,,,,None,0 Months,Charges not included,None,1 to 5 Year Old
"18,000",2,2,Not given,1,"Deposit₹ 30,000/-",Carpet area: 800 (74.32 sq.m.)  sq.ft.,Unfurnished,All," in Sainikwadi, , Pune, Maharashtra",1st   of 2 Floors,East,Marble,,,,,,12 Months,1 Months,Charges not included,None,1 to 5 Year Old
"17,000",2,2,Not given,1,Deposit2 months rent,Super Built up area 900(83.61 sq.m.)  sq.ft.,Semifurnished,All," in Jai Ganesh Varadhasta, Kharalwadi, , Pune, Maharashtra",3rd   of 6 Floors,,,,,1 Open,,,None,0 Months,Charges not included,None,5 to 10 Year Old
"16,000",2,2,Not given,1,"Maintenance₹ 1,200/- (/ month)Deposit₹ 50,000/-",Carpet area: 720 (66.89 sq.m.)  sq.ft.,Unfurnished,All," in Mahalaxmi Complex, Wakad, , Pune, Maharashtra",3rd   of 5 Floors,North-East,Ceramic,,,,,,11 Months,2 Months,Charges not included,None,5 to 10 Year Old
"21,000",2,2,Not given,3,Deposit1 months rent,Built Up area: 900 (83.61 sq.m.)  sq.ft.,Semifurnished,All," in Twin tower, Wakad, , Pune, Maharashtra",1st   of 12 Floors,,,,,1 Covered,,,None,0 Months,Charges not included,None,1 to 5 Year Old
7500,1,1,Not given,1,"Deposit₹ 20,000/-",Carpet area: 640 (59.46 sq.m.)  sq.ft.,Unfurnished,Family Only," in Saras Plaza, Talegaon Dabhade, , Pune, Maharashtra",1st   of 3 Floors,North,Vitrified,,,"0 Covered, 0 Open",,,11 Months,1 Months,Charges not included,None,10+ Year Old
9500,1,1,Not given,1,,Carpet area: 612 (56.86 sq.m.)  sq.ft.,Semifurnished,Family Only," in Sunrise Society, Phursungi, , Pune, Maharashtra",5th   of 6 Floors,East,Ceramic,Yes,,1 Covered,,,11 Months,0 Months,Charges not included,Partial,5 to 10 Year Old
8000,2,2,Others,1,"Deposit₹ 20,000/-",Super Built up area 666(61.87 sq.m.)  sq.ft.,Semifurnished,All," in Mantra Residency, Nighoje, , Pune, Maharashtra",8th   of 12 Floors,,,Yes,,1 Covered,,,12 Months,0 Months,Charges not included,None,1 to 5 Year Old
"15,000",2,1,Study Room,,"Maintenance₹ 800/- (/ month)Deposit₹ 14,000/-",Super Built up area 670(62.25 sq.m.)  sq.ft.,Unfurnished,Family Only," in Shree Trimurthi Society, Kothrud, , Pune, Maharashtra",2nd   of 3 Floors,West,,Yes,,"1 Covered, 0 Open",,,11 Months,1 Months,Charges included,None,10+ Year Old
7000,1,1,Not given,1,"Deposit₹ 10,000/-",Built Up area: 900 (83.61 sq.m.)Carpet area: 850 sq.ft. (78.97 sq.m.)  sq.ft.,Unfurnished,All," in Lohegaon, , Pune, Maharashtra",2nd   of 2 Floors,South,,,,"2 Covered, 0 Open",,,None,0 Months,Charges not included,None,0 to 1 Year Old
"10,000",2,2,Not given,2,"Deposit₹ 20,000/-",Carpet area: 600 (55.74 sq.m.)  sq.ft.,Unfurnished,All," in Nandanvan heights, paud road, , Pune, Maharashtra",4th   of 5 Floors,East,Vitrified,,Yes,"1 Covered, 1 Open",Yes,Yes,11 Months,1 Months,Charges included,None,0 to 1 Year Old
"40,000",2,2,Store Room,1,Deposit6 months rent,Super Built up area 1250(116.13 sq.m.)  sq.ft.,Furnished,All," in Kalpataru Enclave, D.P. Road, Opp. Kaka Halwai, Near Parihar Chowk, Aundh, Pune 411007, , Pune, Maharashtra",1st   of 7 Floors,East,Marble,Yes,Yes,1 Open,Yes,Yes,None,0 Months,Charges not included,Partial,10+ Year Old
8500,1,1,Not given,,"Deposit₹ 20,000/-",Plot area 1000(92.9 sq.m.)Built Up area: 1000 sq.ft. (92.9 sq.m.)Carpet area: 500 sq.ft. (46.45 sq.m.)  sq.ft.,Unfurnished,All," in On req, Thergaon, , Pune, Maharashtra",,South-West,,,,1 Open,,,None,0 Months,Charges not included,None,1 to 5 Year Old
8500,1,1,Not given,1,"Deposit₹ 15,000/-",Super Built up area 650(60.39 sq.m.)Built Up area: 600 sq.ft. (55.74 sq.m.)Carpet area: 450 sq.ft. (41.81 sq.m.)  sq.ft.,Unfurnished,All," in Shree Saimoti Enclave, Nimbalkar Nagar, , Pune, Maharashtra",2nd   of 4 Floors,North,Vitrified,,,,,,11 Months,1 Months,Charges not included,None,0 to 1 Year Old
"14,000",3,3,Not given,2,"Deposit₹ 50,000/-",Super Built up area 1278(118.73 sq.m.)  sq.ft.,Unfurnished,All," in Lakeshire Apartmenrts, Ambegaon Budruk, , Pune, Maharashtra",1st   of 11 Floors,,,,,1 Covered,,,None,0 Months,Charges not included,None,1 to 5 Year Old
"10,000",1,1,Not given,1,"Deposit₹ 30,000/-",Plot area 500(46.45 sq.m.)Built Up area: 700 sq.ft. (65.03 sq.m.)Carpet area: 600 sq.ft. (55.74 sq.m.)  sq.ft.,Furnished,All," in R M Rajmudra Society, Gulab Nagar, , Pune, Maharashtra",,East,Vitrified,Yes,Yes,"0 Covered, 1 Open",,,None,0 Months,Charges included,Partial,1 to 5 Year Old
"13,000",2,2,Not given,1,"Maintenance₹ 2,200/- (/ month)Deposit₹ 35,000/-",Carpet area: 765 (71.07 sq.m.)  sq.ft.,Unfurnished,All," in Urban Forest, Dehu, , Pune, Maharashtra",5th   of 9 Floors,East,Vitrified,Yes,,1 Covered,,,11 Months,1 Months,Charges not included,Partial,5 to 10 Year Old
8667,3,3,Not given,3,"Deposit₹ 21,667/-",Carpet area: 1000 (92.9 sq.m.)  sq.ft.,Unfurnished,Bachelors (Women Only)," in Paramount Altissimo, Shankar Kalat Nagar, , Pune, Maharashtra",10th   of 14 Floors,,Ceramic,Yes,,1 Covered,,,11 Months,1 Months,Charges not included,None,1 to 5 Year Old
"14,000",2,1,Not given,1,"Maintenance₹ 200/- (/ month)Deposit₹ 40,000/-",Built Up area: 1000 (92.9 sq.m.)  sq.ft.,Furnished,Family Only," in Madhuban Apartment, Sanghvi, , Pune, Maharashtra",3rd   of 3 Floors,South,Ceramic,Yes,,1 Open,,,None,0 Months,Charges included,Partial,5 to 10 Year Old
8500,1,1,Not given,1,"Deposit₹ 30,000/-",Carpet area: 650 (60.39 sq.m.)  sq.ft.,Semifurnished,Family Only," in rameshwar society, Abasaheb Raikar Nagar, , Pune, Maharashtra",3rd   of 6 Floors,North-West,Ceramic,,,1 Open,,,None,1 Months,Charges not included,None,10+ Year Old
8000,1,1,Not given,1,"Deposit₹ 15,000/-",Built Up area: 550 (51.1 sq.m.)  sq.ft.,Unfurnished,All," in Vadgaon Sheri, , Pune, Maharashtra",,East,,,,,,,None,0 Months,Charges not included,None,5 to 10 Year Old
7000,1,1,Not given,1,,Carpet area: 398 (36.98 sq.m.)  sq.ft.,Unfurnished,All," in Vadgaon Sheri, , Pune, Maharashtra",1st   of 2 Floors,North-East,,Yes,,,,,None,0 Months,Charges not included,None,1 to 5 Year Old
,,,Not given,0,,None,,None,,,,,,,,,,,,,,
7000,1,1,Not given,1,,Carpet area: 398 (36.98 sq.m.)  sq.ft.,Unfurnished,All," in Vadgaon Sheri, , Pune, Maharashtra",1st   of 2 Floors,North-East,,Yes,,,,,None,0 Months,Charges not included,None,1 to 5 Year Old
6500,1,1,Not given,,Deposit1 months rent,Built Up area: 250 (23.23 sq.m.)  sq.ft.,Unfurnished,All," in Vadgaon Sheri, , Pune, Maharashtra",,South-East,,,,,,,None,0 Months,Charges not included,None,5 to 10 Year Old
"14,000",2,2,Not given,2,"Deposit₹ 45,000/-",Built Up area: 890 (82.68 sq.m.)  sq.ft.,Semifurnished,All," in Arihant Venkateshwara Green City, Hadapsar, , Pune, Maharashtra",4th   of 7 Floors,East,Vitrified,Yes,,1 Covered,,,11 Months,1 Months,Charges not included,Partial,5 to 10 Year Old
"15,000",3,2,Not given,3+,"Deposit₹ 40,000/-",Carpet area: 1800 (167.23 sq.m.)  sq.ft.,Unfurnished,All," in Majestique Aqua, Phursungi, , Pune, Maharashtra",2nd   of 12 Floors,,,,,2 Covered,,,None,0 Months,Charges not included,None,Under Construction
"10,500",2,2,Not given,1,"Deposit₹ 40,000/-",Super Built up area 1000(92.9 sq.m.)Carpet area: 980 sq.ft. (91.04 sq.m.)  sq.ft.,Unfurnished,Family Only," in Whistling Winds, Pisoli, , Pune, Maharashtra",3rd   of 8 Floors,South-West,Marble,Yes,,1 Covered,Yes,Yes,12 Months,1 Months,Charges not included,None,0 to 1 Year Old
"12,000",1,1,Not given,3,Deposit2 months rent,Super Built up area 965(89.65 sq.m.)Built Up area: 750 sq.ft. (69.68 sq.m.)Carpet area: 700 sq.ft. (65.03 sq.m.)  sq.ft.,Unfurnished,All," in adity amber, Dhanori, , Pune, Maharashtra",5th   of 5 Floors,West,Ceramic,Yes,,,,,11 Months,1 Months,Charges included,None,5 to 10 Year Old
"15,000",2,2,Not given,2,"Deposit₹ 30,000/-",Super Built up area 1080(100.34 sq.m.)Built Up area: 1024 sq.ft. (95.13 sq.m.)Carpet area: 800 sq.ft. (74.32 sq.m.)  sq.ft.,Furnished,"Family , Bachelors (Men Only)"," in Megapolis Sanve Apartmnets, Phase-3 Hinjewadi , , Pune, Maharashtra",11st   of 14 Floors,North,Vitrified,,,1 Covered,,,None,1 Months,Charges not included,Full,5 to 10 Year Old
"12,000",2,2,Not given,1,"Deposit₹ 30,000/-",Carpet area: 630 (58.53 sq.m.)  sq.ft.,Semifurnished,"Family , Bachelors (Women Only)"," in Viva Sarovar, Ambegaon Budruk, , Pune, Maharashtra",4th   of 11 Floors,,,Yes,,"1 Covered, 1 Open",Yes,Yes,11 Months,1 Months,Charges not included,Full,5 to 10 Year Old
6100,1,1,Others,1,"Maintenance₹ 100/- (/ month)Deposit₹ 15,000/-",Super Built up area 300(27.87 sq.m.)Built Up area: 290 sq.ft. (26.94 sq.m.)Carpet area: 285 sq.ft. (26.48 sq.m.)  sq.ft.,Unfurnished,All," in On Request, Newale Wasti, , Pune, Maharashtra",2nd   of 3 Floors,West,Ceramic,Yes,,1 Open,,,11 Months,1 Months,Charges not included,None,0 to 1 Year Old
"12,000",2,2,Not given,2,"Maintenance₹ 1,700/- (/ month)Deposit₹ 50,000/-",Built Up area: 950 (88.26 sq.m.)Carpet area: 850 sq.ft. (78.97 sq.m.)  sq.ft.,Semifurnished,Family Only," in Laxmi Shantiban, Shivane, , Pune, Maharashtra",1st   of 4 Floors,East,Vitrified,Yes,Yes,1 Covered,,,24 Months,2 Months,Charges not included,Partial,5 to 10 Year Old
"15,000",2,2,Not given,1,Deposit3 months rent,Plot area 1600(148.64 sq.m.)Built Up area: 1500 sq.ft. (139.35 sq.m.)Carpet area: 1200 sq.ft. (111.48 sq.m.)  sq.ft.,Unfurnished,All," in gangakunj , Mate Nagar, , Pune, Maharashtra",,East,Vitrified,Yes,," Covered, 1 Open",,Yes,36 Months,1 Months,Charges not included,Full,5 to 10 Year Old
"11,500",1,1,Not given,1,"Deposit₹ 30,000/-",Super Built up area 650(60.39 sq.m.)Built Up area: 649 sq.ft. (60.29 sq.m.)Carpet area: 645 sq.ft. (59.92 sq.m.)  sq.ft.,Unfurnished,All," in Yashogandh Hsg Society, Chinchwad Gaon, , Pune, Maharashtra",4th   of 4 Floors,,,,,1 Open,,,None,0 Months,Charges not included,None,10+ Year Old
"14,000",2,2,Not given,2,"Maintenance₹ 2,000/- (/ month)Deposit₹ 40,000/-",Super Built up area 1158(107.58 sq.m.)  sq.ft.,Semifurnished,Family Only," in Saigal Candy Floors, Hinjewadi, , Pune, Maharashtra",5th   of 11 Floors,,,Yes,,1 Covered,,,None,0 Months,Charges not included,None,1 to 5 Year Old
"15,000",2,2,Not given,1,,Carpet area: 1300 (120.77 sq.m.)  sq.ft.,Furnished,Family Only," in Amit Bloomfield, Ambegaon, , Pune, Maharashtra",5th   of 21 Floors,,,,,1 Covered,,,12 Months,0 Months,Charges included,None,Under Construction
8000,2,1,Not given,1,"Maintenance₹ 500/- (/ month)Deposit₹ 25,000/-",Super Built up area 710(65.96 sq.m.)  sq.ft.,Unfurnished,Family Only," in Shree Mangal Siddhivinayak Vihar, Hadapsar, , Pune, Maharashtra",3rd   of 4 Floors,,,Yes,,1 Covered,,,None,0 Months,Charges not included,None,10+ Year Old
"17,000",2,2,Not given,2,Deposit3 months rent,Super Built up area 970(90.12 sq.m.)  sq.ft.,Semifurnished,Family Only," in Gemini Grand Bay, Manjri BK, , Pune, Maharashtra",5th   of 12 Floors,,,,,1 Covered,,,None,0 Months,Charges not included,None,5 to 10 Year Old
"40,000",3,3,Not given,1,"Deposit₹ 200,000/-",Super Built up area 1750(162.58 sq.m.)  sq.ft.,Furnished,Family Only," in Karia Konark Krish, Keshav Nagar, , Pune, Maharashtra",6th   of 9 Floors,,,,,1 Covered,,,None,0 Months,Charges not included,None,5 to 10 Year Old
"14,000",2,2,Not given,,"Deposit₹ 20,000/-",Plot area 1300(120.77 sq.m.)  sq.ft.,Unfurnished,All," in Old Sangvi, , Pune, Maharashtra",,West,Others,,,"0 Covered, 0 Open",Yes,Yes,12 Months,1 Months,Charges not included,None,1 to 5 Year Old
"19,000",2,2,Not given,2,"Deposit₹ 50,000/-",Super Built up area 991(92.07 sq.m.)Built Up area: 990 sq.ft. (91.97 sq.m.)Carpet area: 806 sq.ft. (74.88 sq.m.)  sq.ft.,Semifurnished,Family Only," in Nisarg Hardik phase 2, Rahatani, , Pune, Maharashtra",1st   of 7 Floors,North,Vitrified,Yes,,1 Open,,,11 Months,2 Months,Charges not included,Full,1 to 5 Year Old
9500,1,1,Not given,,"Deposit₹ 30,000/-",Built Up area: 675 (62.71 sq.m.)Carpet area: 550 sq.ft. (51.1 sq.m.)  sq.ft.,Unfurnished,Family Only," in Shiv Shakti Apartment , Kashid Park, , Pune, Maharashtra",2nd   of 3 Floors,,Ceramic,Yes,,"1 Covered, 1 Open",,Yes,12 Months,1 Months,Charges not included,None,5 to 10 Year Old
"10,600",1,1,Not given,1,"Maintenance₹ 600/- (/ month)Deposit₹ 25,000/-",Super Built up area 650(60.39 sq.m.)Built Up area: 600 sq.ft. (55.74 sq.m.)Carpet area: 550 sq.ft. (51.1 sq.m.)  sq.ft.,Unfurnished,All," in Ashray Apartment, Swami Vivekanand Nagar, , Pune, Maharashtra",3rd   of 4 Floors,,,,,1 Covered,,,None,0 Months,Charges not included,None,5 to 10 Year Old
"16,000",1,1,Not given,1,"Deposit₹ 30,000/-",Super Built up area 750(69.68 sq.m.)Built Up area: 650 sq.ft. (60.39 sq.m.)Carpet area: 600 sq.ft. (55.74 sq.m.)  sq.ft.,Semifurnished,All," in Saartthi Sovereign, Hinjewadi Phase 2, , Pune, Maharashtra",5th   of 12 Floors,,,Yes,,1 Covered,Yes,Yes,None,0 Months,Charges not included,None,1 to 5 Year Old
"30,000",4,3,Not given,3,,Super Built up area 2000(185.81 sq.m.)  sq.ft.,Semifurnished,Family Only," in Tucker AWHO Enclave, Hadapsar, , Pune, Maharashtra",1st   of 7 Floors,,,,,,,,None,0 Months,Charges not included,None,1 to 5 Year Old
"13,000",2,2,Not given,2,"Deposit₹ 30,000/-",Carpet area: 870 (80.83 sq.m.)  sq.ft.,Unfurnished,"Family , Bachelors (Men Only)"," in Samarth Residency sus gaon, Sus gaon, , Pune, Maharashtra",4th   of 4 Floors,East,Marble,,,1 Covered,,,12 Months,0 Months,Charges not included,Partial,1 to 5 Year Old
"19,000",2,2,Not given,2,"Deposit₹ 40,000/-",Carpet area: 750 (69.68 sq.m.)  sq.ft.,Semifurnished,All," in Pimple Saudagar, , Pune, Maharashtra",4th   of 4 Floors,,,,,1 Covered,,,None,0 Months,Charges not included,None,5 to 10 Year Old
,,,Not given,0,,None,,None,,,,,,,,,,,,,,
"16,000",2,2,Not given,1,Deposit3 months rent,Super Built up area 850(78.97 sq.m.)  sq.ft.,Unfurnished,All," in SGL Vishaldeep Residency, Chandan Nagar, , Pune, Maharashtra",3rd   of 5 Floors,,,,,,,,None,0 Months,Charges not included,None,5 to 10 Year Old
6000,1,1,Not given,1,"Maintenance₹ 1,000/- (/ month)Deposit₹ 20,000/-",Carpet area: 590 (54.81 sq.m.)  sq.ft.,Unfurnished,"Family , Bachelors (Women Only)"," in Taco housing, Somatne Phata, , Pune, Maharashtra",6th   of 6 Floors,East,Vitrified,Yes,Yes,1 Open,,,11 Months,1 Months,Charges included,Full,1 to 5 Year Old
"15,000",1,1,Not given,1,Deposit2 months rent,Carpet area: 525 (48.77 sq.m.)  sq.ft.,Unfurnished,All," in Pratik Nagar, Yerwada, , Pune, Maharashtra",2nd   of 2 Floors,South-West,Mosaic,Yes,Yes,1 Open,,,11 Months,1 Months,Charges not included,None,10+ Year Old
"13,000",1,2,Not given,1,"Maintenance₹ 400/- (/ month)Deposit₹ 30,000/-",Super Built up area 600(55.74 sq.m.)Carpet area: 530 sq.ft. (49.24 sq.m.)  sq.ft.,Unfurnished,All," in Laxmi Darshan, Tingre Nagar, , Pune, Maharashtra",1st   of 3 Floors,East,Vitrified,,,,,Yes,11 Months,1 Months,Charges not included,None,10+ Year Old
"20,000",2,2,Not given,3,"Deposit₹ 50,000/-",Super Built up area 1192(110.74 sq.m.)Carpet area: 790 sq.ft. (73.39 sq.m.)  sq.ft.,Furnished,Family Only," in JN Adi Amma Bliss, Vijay Nagar, , Pune, Maharashtra",9th   of 12 Floors,West,Vitrified,Yes,Yes,1 Open,,,11 Months,1 Months,Charges not included,Partial,1 to 5 Year Old
"15,000",2,2,Not given,2,"Maintenance₹ 500/- (/ month)Deposit₹ 30,000/-",Super Built up area 1000(92.9 sq.m.)Built Up area: 800 sq.ft. (74.32 sq.m.)  sq.ft.,Unfurnished,"Family , Bachelors (Men Only)"," in Project, Kharadi Kharpude Nagar, , Pune, Maharashtra",3rd   of 4 Floors,,Marble,,," Covered, 1 Open",,,12 Months,1 Months,Charges not included,None,1 to 5 Year Old
"15,000",2,2,Not given,2,,Super Built up area 904(83.98 sq.m.)Carpet area: 535.52 sq.ft. (49.75 sq.m.)  sq.ft.,Semifurnished,Family Only," in Sara Metroville, Punawale, , Pune, Maharashtra",14th   of 14 Floors,East,Marble,Yes,,1 Covered,,,11 Months,1 Months,Charges not included,Partial,1 to 5 Year Old
"15,000",2,2,Not given,2,,Built Up area: 1000 (92.9 sq.m.)  sq.ft.,Semifurnished,Family Only," in Sara Metroville, Punawale, , Pune, Maharashtra",12nd   of 12 Floors,,,,,,,,None,0 Months,Charges included,None,1 to 5 Year Old
"20,000",3,3,Not given,3,"Deposit₹ 100,000/-",Super Built up area 1500(139.35 sq.m.)  sq.ft.,Furnished,All," in Runwal Seagull, Handewadi, , Pune, Maharashtra",12nd   of 13 Floors,,,,,1 Covered,,,None,0 Months,Charges not included,None,10+ Year Old
7000,1,1,Not given,1,"Deposit₹ 25,000/-",Carpet area: 372 (34.56 sq.m.)  sq.ft.,Semifurnished,"Family , Bachelors (Women Only)"," in Shoolin Apartment, Aditya Greens ,Wagholi, Wagholi, , Pune, Maharashtra",1st   of 3 Floors,,Vitrified,Yes,,"1 Covered, 1 Open",,,12 Months,1 Months,Charges not included,None,0 to 1 Year Old
"10,000",2,2,Not given,2,"Deposit₹ 30,000/-",Carpet area: 900 (83.61 sq.m.)  sq.ft.,Semifurnished,Family Only," in Jidnyasa Apartment, Ambegaon Bk, , Pune, Maharashtra",4th   of 5 Floors,East,Ceramic,Yes,,"1 Covered, 1 Open",,,11 Months,2 Months,Charges not included,None,1 to 5 Year Old
"15,000",1,1,Not given,,"Maintenance₹ 1,200/- (/ month)Deposit₹ 40,000/-",Carpet area: 700 (65.03 sq.m.)  sq.ft.,Semifurnished,Family Only," in Kumar Park Society, Market yard, , Pune, Maharashtra",4th   of 6 Floors,North-West,Ceramic,Yes,,1 Open,,,11 Months,1 Months,Charges not included,None,5 to 10 Year Old
"12,000",2,2,Not given,2,Deposit12 months rent,Super Built up area 870(80.83 sq.m.)Built Up area: 774 sq.ft. (71.91 sq.m.)Carpet area: 530 sq.ft. (49.24 sq.m.)  sq.ft.,Unfurnished,"Family , Bachelors (Men Only)"," in Cozy Homes, Wagholi, , Pune, Maharashtra",4th   of 12 Floors,South,,,,"1 Covered, 1 Open",,,12 Months,1 Months,Charges included,Partial,1 to 5 Year Old
6000,1,1,Not given,,"Maintenance₹ 300/- (/ month)Deposit₹ 20,000/-",Carpet area: 455 (42.27 sq.m.)  sq.ft.,Furnished,All," in Krishna, Hadapsar, , Pune, Maharashtra",Ground of 4 Floors,,,,,1 Open,,,None,0 Months,Charges not included,None,1 to 5 Year Old
9000,2,2,Not given,2,,Carpet area: 950 (88.26 sq.m.)  sq.ft.,Unfurnished,All," in Kedareshwar Residency, Yewalewadi, , Pune, Maharashtra",4th   of 4 Floors,,,Yes,,"1 Covered,  Open",,Yes,None,0 Months,Charges not included,Full,1 to 5 Year Old
8500,1,1,Not given,1,Deposit2 months rent,Built Up area: 350 (32.52 sq.m.)  sq.ft.,Unfurnished,Family Only," in Chandni Chowk, , Pune, Maharashtra",1st   of 3 Floors,,,,,1 Open,,,None,0 Months,Charges not included,None,5 to 10 Year Old
7000,1,1,Not given,,"Deposit₹ 15,000/-",Built Up area: 400 (37.16 sq.m.)  sq.ft.,Semifurnished,All," in Warje Malwadi, , Pune, Maharashtra",Ground of 4 Floors,,,,,,,,None,0 Months,Charges not included,None,5 to 10 Year Old
"10,000",1,1,Not given,1,"Deposit₹ 25,000/-",Built Up area: 580 (53.88 sq.m.)  sq.ft.,Unfurnished,Family Only," in Warje, , Pune, Maharashtra",2nd   of 3 Floors,,,,,,,,None,0 Months,Charges not included,None,0 to 1 Year Old
7500,1,1,Not given,1,"Deposit₹ 25,000/-",Carpet area: 500 (46.45 sq.m.)  sq.ft.,Semifurnished,All," in Kalas CHS, Kalas, , Pune, Maharashtra",2nd   of 3 Floors,,,,,,,,None,0 Months,Charges not included,None,10+ Year Old
5500,1,1,Not given,1,"Maintenance₹ 300/- (/ month)Deposit₹ 15,000/-",Carpet area: 400 (37.16 sq.m.)  sq.ft.,Semifurnished,All," in Bhekrai Nagar, , Pune, Maharashtra",3rd   of 3 Floors,,,,,1 Covered,,,None,0 Months,Charges not included,None,1 to 5 Year Old
"12,000",1,1,Not given,1,"Deposit₹ 30,000/-",Super Built up area 555(51.56 sq.m.)  sq.ft.,Unfurnished,Family Only," in Shreeyash Residency, Vidyanagar, , Pune, Maharashtra",4th   of 4 Floors,,,,,1 Covered,,,None,0 Months,Charges not included,None,1 to 5 Year Old
8000,1,1,Not given,,"Deposit₹ 25,000/-",Built Up area: 750 (69.68 sq.m.)  sq.ft.,Unfurnished,Family Only," in Ambegaon Pathar, , Pune, Maharashtra",Ground of 2 Floors,,,,,1 Open,,,None,0 Months,Charges not included,None,10+ Year Old
