rent,bedroom,bathrooms,additional_rooms,balcany,brokarage,area,furnishing,avalable_for,address,floor_number,facing,floor_type,gate_community,corner_pro,parking,wheelchairadption,petfacility,aggDur,noticeDur,lightbill,powerbackup,propertyage
"12,500",2,2,Others,2,"Deposit₹ 35,000/-",Carpet area: 700 (65.03 sq.m.)  sq.ft.,Semifurnished,Family Only," in Shree Krishna Homes, Sector-6 Moshi, , Pune, Maharashtra",1st   of 5 Floors,East,Vitrified,Yes,,"1 Covered,  Open",,,11 Months,1 Months,Charges not included,None,5 to 10 Year Old
"22,000",2,2,Not given,1,"Deposit₹ 70,000/-",Super Built up area 975(90.58 sq.m.)  sq.ft.,Semifurnished,Family Only," in Prakrtii Apartments, Baner, , Pune, Maharashtra",4th   of 8 Floors,,,,,1 Open,,,11 Months,1 Months,Charges not included,None,10+ Year Old
"11,000",1,1,Not given,1,,Super Built up area 654(60.76 sq.m.)  sq.ft.,Semifurnished,All," in Saarrthi Sovereign, Hinjewadi, , Pune, Maharashtra",6th   of 12 Floors,,,,,"1 Covered,  Open",,,6 Months,0 Months,Charges included,None,1 to 5 Year Old
"17,500",1,1,Not given,1,"Deposit₹ 50,000/-",Super Built up area 695(64.57 sq.m.)  sq.ft.,Semifurnished,All," in Magarpatta Annex, Magarpatta, , Pune, Maharashtra",3rd   of 12 Floors,East,Vitrified,Yes,,1 Open,,,None,0 Months,Charges not included,Full,1 to 5 Year Old
"13,000",2,1,Study Room,1,"Deposit₹ 40,000/-",Carpet area: 740 (68.75 sq.m.)  sq.ft.,Unfurnished,Family Only," in Kale Vidyadhan, Dhankawadi, , Pune, Maharashtra",1st   of 3 Floors,East,Vitrified,Yes,,"1 Covered, 1 Open",,Yes,12 Months,1 Months,Charges not included,None,0 to 1 Year Old
"16,000",2,2,Not given,1,"Deposit₹ 40,000/-",Carpet area: 750 (69.68 sq.m.)  sq.ft.,Unfurnished,All," in RajHeramb Regalia Residency, Bavdhan, , Pune, Maharashtra",3rd   of 11 Floors,,,,,,,,None,1 Months,Charges not included,Full,1 to 5 Year Old
"17,000",2,2,Not given,3,"Deposit₹ 40,000/-",Super Built up area 969(90.02 sq.m.)Carpet area: 740 sq.ft. (68.75 sq.m.)  sq.ft.,Semifurnished,Family Only," in Sukhwani Gracia, Sus , , Pune, Maharashtra",6th   of 12 Floors,,,,,1 Covered,,,24 Months,1 Months,Charges included,None,1 to 5 Year Old
"33,000",2,2,Others,2,"Deposit₹ 125,000/-",Super Built up area 1200(111.48 sq.m.)Built Up area: 1180 sq.ft. (109.63 sq.m.)Carpet area: 910 sq.ft. (84.54 sq.m.)  sq.ft.,Furnished,Family Only," in Lunkad Amazon, Clover Park, , Pune, Maharashtra",4th   of 7 Floors,North,Vitrified,Yes,,"1 Covered,  Open",,,None,2 Months,Charges not included,Full,5 to 10 Year Old
"13,000",3,2,Not given,1,"Deposit₹ 30,000/-",Super Built up area 1060(98.48 sq.m.)  sq.ft.,Unfurnished,Family Only," in Sai Sanskruti, Wagholi, , Pune, Maharashtra",5th   of 8 Floors,,,Yes,,1 Open,,,None,0 Months,Charges included,Partial,0 to 1 Year Old
"14,000",2,2,Not given,2,"Maintenance₹ 2,200/- (/ month)Deposit₹ 50,000/-",Super Built up area 963(89.47 sq.m.)  sq.ft.,Unfurnished,Family Only," in Shreeji Dreams, Moshi, , Pune, Maharashtra",4th   of 7 Floors,East,Vitrified,,,1 Open,,,11 Months,1 Months,Charges not included,None,1 to 5 Year Old
"14,600",2,2,Not given,2,Deposit3 months rent,Super Built up area 1190(110.55 sq.m.)  sq.ft.,Semifurnished,Family Only," in Kolte Patil Ivy Apartments, Wagholi, , Pune, Maharashtra",2nd   of 13 Floors,,,Yes,,1 Covered,,,11 Months,1 Months,Charges not included,None,5 to 10 Year Old
,,,Not given,0,,None,,None,,,,,,,,,,,,,,
"16,500",2,2,Not given,3,,Built Up area: 1020 (94.76 sq.m.)  sq.ft.,Semifurnished,Family Only," in Miami Society, Sinhgad Road, , Pune, Maharashtra",10th   of 13 Floors,,,,,1 Open,,,None,1 Months,Charges not included,Full,1 to 5 Year Old
"15,000",1,1,Not given,2,,Super Built up area 550(51.1 sq.m.)  sq.ft.,Semifurnished,Bachelors (Men Only)," in Laxmi Narayani Society, Erandwane, , Pune, Maharashtra",1st   of 9 Floors,,,,,"0 Covered, 0 Open",,,None,0 Months,Charges included,None,5 to 10 Year Old
"17,000",2,2,Not given,1,"Deposit₹ 45,000/-",Carpet area: 980 (91.04 sq.m.)  sq.ft.,Semifurnished,Family Only," in Alliance Nisarg White Lily, Wakad, , Pune, Maharashtra",2nd   of 7 Floors,East,Cement,Yes,," Covered, 1 Open",,,11 Months,1 Months,Charges included,Partial,1 to 5 Year Old
"12,000",1,2,Not given,1,"Deposit₹ 40,000/-",Carpet area: 614 (57.04 sq.m.)  sq.ft.,Unfurnished,Family Only," in Raviraj Gharonda, Pimple Saudagar, , Pune, Maharashtra",5th   of 7 Floors,East,Vitrified,Yes,," Covered, 1 Open",,,24 Months,1 Months,Charges not included,Partial,10+ Year Old
"45,000",3,3,Not given,3,"Maintenance₹ 3,000/- (/ month)Deposit3 months rent",Plot area 2300(213.68 sq.m.)Carpet area: 1800 sq.ft. (167.23 sq.m.)  sq.ft.,Semifurnished,All," in Nitron Landmark, Viman Nagar, , Pune, Maharashtra",,,,,,2 Open,,,None,0 Months,Charges not included,None,10+ Year Old
6000,1,1,Not given,,"Deposit₹ 6,000/-",Carpet area: 360 (33.45 sq.m.)  sq.ft.,Semifurnished,All," in Pushkar Cooperative Housing Society, Sukhsagar Nagar, , Pune, Maharashtra",3rd   of 3 Floors,North-East,Others,Yes,Yes,"1 Covered, 1 Open",,,None,1 Months,Charges not included,None,10+ Year Old
"10,000",2,2,Not given,2,"Maintenance₹ 2,500/- (/ month)Deposit₹ 50,000/-",Super Built up area 900(83.61 sq.m.)Carpet area: 844 sq.ft. (78.41 sq.m.)  sq.ft.,Furnished,Family Only," in Manav Silver Park, Ambegaon Bk, , Pune, Maharashtra",4th   of 5 Floors,East,Vitrified,Yes,,"1 Covered,  Open",,,11 Months,1 Months,Charges not included,Full,10+ Year Old
"14,000",2,2,Not given,1,"Maintenance₹ 700/- (/ month)Deposit₹ 50,000/-",Built Up area: 1010 (93.83 sq.m.)Carpet area: 950 sq.ft. (88.26 sq.m.)  sq.ft.,Semifurnished,Family Only," in Grande View 7, Ambegaon Budruk, , Pune, Maharashtra",9th   of 9 Floors,East,Vitrified,Yes,,,,,11 Months,0 Months,Charges included,Full,5 to 10 Year Old
"11,000",1,1,Not given,1,"Deposit₹ 20,000/-",Carpet area: 500 (46.45 sq.m.)  sq.ft.,Semifurnished,All," in Saurabh Residency, Hinjewadi, , Pune, Maharashtra",4th   of 6 Floors,East,Others,Yes,,,,,11 Months,1 Months,Charges included,None,5 to 10 Year Old
"32,000",3,3,Not given,2,,Super Built up area 1600(148.64 sq.m.)  sq.ft.,Semifurnished,All," in Paranjape Yuthika, Baner, , Pune, Maharashtra",7th   of 11 Floors,,,,,1 Covered,,,None,0 Months,Charges included,None,1 to 5 Year Old
"35,000",2,2,Not given,2,Deposit2 months rent,Carpet area: 1240 (115.2 sq.m.)  sq.ft.,Furnished,All," in Amanora Neo Towers, Hadapsar, , Pune, Maharashtra",16th   of 25 Floors,,,Yes,Yes,1 Covered,Yes,Yes,12 Months,1 Months,Charges not included,None,1 to 5 Year Old
"10,500",1,1,Not given,1,"Deposit₹ 20,000/-",Carpet area: 600 (55.74 sq.m.)  sq.ft.,Semifurnished,"Family , Bachelors (Men Only)"," in Ganga Kunj Society, Vishrantwadi, , Pune, Maharashtra",4th   of 5 Floors,,,,,"0 Covered, 1 Open",,,11 Months,1 Months,Charges included,None,10+ Year Old
"10,000",1,1,Not given,1,"Maintenance₹ 800/- (/ month)Deposit₹ 25,000/-",Super Built up area 560(52.03 sq.m.)  sq.ft.,Semifurnished,Bachelors (Men/Women)," in Shardul East Heaven, Loni Kalbhor, , Pune, Maharashtra",2nd   of 4 Floors,West,,Yes,,1 Open,,,11 Months,1 Months,Charges not included,None,1 to 5 Year Old
"10,000",2,1,Not given,,,Carpet area: 800 (74.32 sq.m.)  sq.ft.,Unfurnished,All," in prakash apartments gadital hadapsar, Hadapsar, , Pune, Maharashtra",Ground of 4 Floors,,,,,"0 Covered, 0 Open",,,None,0 Months,Charges included,None,5 to 10 Year Old
"18,000",2,2,Not given,3,"Deposit₹ 50,000/-",Super Built up area 1200(111.48 sq.m.)Built Up area: 1100 sq.ft. (102.19 sq.m.)Carpet area: 1000 sq.ft. (92.9 sq.m.)  sq.ft.,Semifurnished,All," in vishal srushti, Wadgaon Sheri, , Pune, Maharashtra",1st   of 5 Floors,North-East,,Yes,,1 Covered,,,None,0 Months,Charges not included,None,5 to 10 Year Old
5000,1,1,Not given,,"Maintenance₹ 200/- (/ month)Deposit₹ 20,000/-",Carpet area: 385 (35.77 sq.m.)  sq.ft.,Semifurnished,All," in Dasharathi Complex, Balaji Nagar, , Pune, Maharashtra",4th   of 4 Floors,East,Stone,Yes,,"1 Covered,  Open",,Yes,11 Months,1 Months,Charges not included,None,10+ Year Old
"21,000",2,2,Pooja Room,1,Deposit3 months rent,Built Up area: 1300 (120.77 sq.m.)Carpet area: 1150 sq.ft. (106.84 sq.m.)  sq.ft.,Semifurnished,Family Only," in GK Roseland Residency, Pimple Saudagar, , Pune, Maharashtra",2nd   of 8 Floors,West,Concrete,Yes,,2 Open,,,11 Months,1 Months,Charges not included,None,5 to 10 Year Old
"14,000",2,2,Pooja Room,1,"Deposit₹ 50,000/-",Carpet area: 850 (78.97 sq.m.)  sq.ft.,Furnished,Family Only," in Moraya Emerald housing society Dhayari Pune, Dhayari, , Pune, Maharashtra",2nd   of 2 Floors,East,Vitrified,Yes,Yes,1 Open,,,11 Months,1 Months,Charges not included,None,5 to 10 Year Old
"15,000",3,2,"Pooja Room,Study Room,Servant Room,Others",2,,Carpet area: 870 (80.83 sq.m.)  sq.ft.,Semifurnished,All," in Sai Sanskruti, Wagholi, , Pune, Maharashtra",8th   of 8 Floors,,Vitrified,Yes,,"1 Covered, 1 Open",Yes,Yes,None,0 Months,Charges not included,Partial,1 to 5 Year Old
"18,000",2,2,Not given,1,,Super Built up area 900(83.61 sq.m.)  sq.ft.,Furnished,Family Only," in nakshtram society premlok park chinchwad, Chinchwad, , Pune, Maharashtra",2nd   of 6 Floors,,,,,"1 Covered, 1 Open",,,None,0 Months,Charges included,None,5 to 10 Year Old
9200,1,1,Not given,1,"Deposit₹ 25,000/-",Super Built up area 573(53.23 sq.m.)Built Up area: 480 sq.ft. (44.59 sq.m.)Carpet area: 475 sq.ft. (44.13 sq.m.)  sq.ft.,Semifurnished,Family Only," in Hill Shire, Wagholi, , Pune, Maharashtra",1st   of 12 Floors,East,Vitrified,Yes,Yes,"1 Covered, 1 Open",,,11 Months,1 Months,Charges not included,Partial,1 to 5 Year Old
"20,000",2,2,Not given,1,Deposit2 months rent,Plot area 1200(111.48 sq.m.)  sq.ft.,Furnished,Family Only," in Pimple Gurav, , Pune, Maharashtra",,East,,Yes,,"1 Covered,  Open",,,11 Months,1 Months,Charges not included,None,0 to 1 Year Old
8500,1,1,Not given,1,"Deposit₹ 25,000/-",Carpet area: 471 (43.76 sq.m.)  sq.ft.,Unfurnished,Family Only," in The Construction Group Sai Datta Niwas, Ambegaon, , Pune, Maharashtra",4th   of 7 Floors,,,,,,,,11 Months,1 Months,Charges not included,None,5 to 10 Year Old
"18,000",2,2,Not given,1,"Deposit₹ 60,000/-",Super Built up area 708(65.78 sq.m.)  sq.ft.,Semifurnished,Family Only," in Millennium Acropolis, Wakad, , Pune, Maharashtra",6th   of 10 Floors,West,Vitrified,Yes,Yes,1 Covered,,,12 Months,1 Months,Charges included,Full,0 to 1 Year Old
"10,000",2,2,Not given,1,"Deposit₹ 40,000/-",Built Up area: 850 (78.97 sq.m.)Carpet area: 650 sq.ft. (60.39 sq.m.)  sq.ft.,Furnished,All," in Aakruti Hubtown Country Wood, Kondhwa, , Pune, Maharashtra",1st   of 7 Floors,,,Yes,,1 Open,,,11 Months,1 Months,Charges not included,None,1 to 5 Year Old
,,,Not given,0,,None,,None,,,,,,,,,,,,,,
"10,000",2,2,Not given,1,"Deposit₹ 40,000/-",Built Up area: 850 (78.97 sq.m.)Carpet area: 650 sq.ft. (60.39 sq.m.)  sq.ft.,Furnished,All," in Aakruti Hubtown Country Wood, Kondhwa, , Pune, Maharashtra",1st   of 7 Floors,,,Yes,,1 Open,,,11 Months,1 Months,Charges not included,None,1 to 5 Year Old
"18,000",2,2,Others,1,"Deposit₹ 60,000/-",Super Built up area 1050(97.55 sq.m.)  sq.ft.,Semifurnished,Family Only," in Sheth Tiara, Wakad, , Pune, Maharashtra",6th   of 13 Floors,,Vitrified,Yes,,1 Covered,,,None,0 Months,Charges included,Full,0 to 1 Year Old
"10,500",2,2,Not given,2,"Deposit₹ 25,000/-",Super Built up area 860(79.9 sq.m.)  sq.ft.,Unfurnished,Family Only," in Devraee Apartment, Chikhali, , Pune, Maharashtra",6th   of 9 Floors,,,Yes,,"1 Covered, 0 Open",,,None,0 Months,Charges not included,None,1 to 5 Year Old
"12,500",1,1,Not given,2,"Deposit₹ 40,000/-",Built Up area: 648 (60.2 sq.m.)Carpet area: 550 sq.ft. (51.1 sq.m.)  sq.ft.,Semifurnished,Family Only," in Sonigara Vihar, Kalewadi, , Pune, Maharashtra",6th   of 7 Floors,East,Mosaic,Yes,,1 Open,,,12 Months,1 Months,Charges not included,None,10+ Year Old
9000,1,1,Not given,2,Deposit2 months rent,Carpet area: 450 (41.81 sq.m.)  sq.ft.,Furnished,Family Only," in Elite Dreams, Hadapsar, , Pune, Maharashtra",1st   of 12 Floors,North,,Yes,,1 Open,,,None,1 Months,Charges not included,Full,1 to 5 Year Old
"24,000",3,3,Others,1,"Deposit₹ 60,000/-",Super Built up area 1700(157.94 sq.m.)Built Up area: 1600 sq.ft. (148.64 sq.m.)Carpet area: 1350 sq.ft. (125.42 sq.m.)  sq.ft.,Semifurnished,Family Only," in Kedari resideny, Wanowrie, , Pune, Maharashtra",2nd   of 2 Floors,,,Yes,,"1 Covered, 1 Open",,,11 Months,1 Months,Charges included,None,1 to 5 Year Old
"15,000",1,1,Not given,1,Deposit3 months rent,Built Up area: 800 (74.32 sq.m.)Carpet area: 550 sq.ft. (51.1 sq.m.)  sq.ft.,Semifurnished,"Family , Bachelors (Men Only)"," in Avanti Apartment, Bhusari Colony, , Pune, Maharashtra",1st   of 5 Floors,West,Ceramic,Yes,,1 Open,Yes,Yes,11 Months,1 Months,Charges not included,Partial,10+ Year Old
"10,000",1,1,Not given,,"Deposit₹ 20,000/-",Plot area 550(51.1 sq.m.)  sq.ft.,Furnished,Family Only," in P & T Colony, , Pune, Maharashtra",,,,,,,,,11 Months,1 Months,Charges not included,None,1 to 5 Year Old
"20,000",2,2,Not given,1,"Deposit₹ 40,000/-",Super Built up area 1000(92.9 sq.m.)Carpet area: 750 sq.ft. (69.68 sq.m.)  sq.ft.,Furnished,All," in Kolte Patil City Avenue, Wakad, , Pune, Maharashtra",1st   of 12 Floors,East,Marble,Yes,,1 Open,Yes,Yes,12 Months,2 Months,Charges not included,Partial,
6000,1,1,Others,1,"Deposit₹ 10,000/-",Carpet area: 525 (48.77 sq.m.)  sq.ft.,Unfurnished,Family Only," in Mhalar complex, Handewadi, , Pune, Maharashtra",2nd   of 4 Floors,North-West,Vitrified,,,"1 Covered, 1 Open",,,10 Months,2 Months,Charges not included,Partial,0 to 1 Year Old
9500,1,1,Not given,2,"Deposit₹ 30,000/-",Built Up area: 644 (59.83 sq.m.)Carpet area: 491 sq.ft. (45.62 sq.m.)  sq.ft.,Unfurnished,Family Only," in Parth Olark, Moshi, , Pune, Maharashtra",7th   of 12 Floors,North-East,Vitrified,Yes,Yes,1 Covered,,,11 Months,1 Months,Charges not included,Partial,5 to 10 Year Old
7000,1,1,Not given,2,,Carpet area: 604 (56.11 sq.m.)  sq.ft.,Unfurnished,Family Only," in Tanishq Srushti, Alandi, , Pune, Maharashtra",8th   of 8 Floors,,Vitrified,Yes,,1 Open,,,11 Months,1 Months,Charges not included,Full,1 to 5 Year Old
"24,000",2,2,Not given,2,"Deposit₹ 50,000/-",Super Built up area 1250(116.13 sq.m.)  sq.ft.,Semifurnished,All," in Mirchandani Palms, Pimple Saudagar, , Pune, Maharashtra",4th   of 11 Floors,West,Ceramic,Yes,,1 Open,,,22 Months,1 Months,Charges not included,Partial,10+ Year Old
"10,000",1,1,Not given,1,"Brokerage₹ 10,000/- (Non-Negotiable)Deposit₹ 25,000/-",Super Built up area 650(60.39 sq.m.)Carpet area: 550 sq.ft. (51.1 sq.m.)  sq.ft.,Semifurnished,All," in Godrej Horizon, Undri, , Pune, Maharashtra",3rd   of 12 Floors,,,,,"1 Covered, 1 Open",,,None,1 Months,Charges not included,None,1 to 5 Year Old
"10,000",1,1,Not given,2,"Deposit₹ 30,000/-",Carpet area: 636 (59.09 sq.m.)  sq.ft.,Unfurnished,Family Only," in Kalashree MD Rivera, Bhugaon, , Pune, Maharashtra",6th   of 11 Floors,,,,,1 Covered,,,11 Months,1 Months,Charges not included,None,1 to 5 Year Old
9500,1,2,Not given,2,"Deposit₹ 25,000/-",Built Up area: 680 (63.17 sq.m.)  sq.ft.,Unfurnished,Family Only," in Royal Cataleya, Ravet, , Pune, Maharashtra",1st   of 4 Floors,,,Yes,,1 Covered,,,None,1 Months,Charges not included,Partial,1 to 5 Year Old
"13,500",2,2,Others,2,"Deposit₹ 28,000/-",Super Built up area 1070(99.41 sq.m.)  sq.ft.,Semifurnished,Family Only," in Bhandari Savannah, Wagholi, , Pune, Maharashtra",1st   of 11 Floors,North-East,Vitrified,Yes,,"1 Covered, 1 Open",Yes,Yes,11 Months,2 Months,Charges not included,Partial,5 to 10 Year Old
"14,500",2,2,Not given,3,Deposit2 months rent,Carpet area: 1000 (92.9 sq.m.)  sq.ft.,Unfurnished,Family Only," in M Y La Foyer, Undri, , Pune, Maharashtra",1st   of 12 Floors,,Marble,Yes,,1 Open,Yes,Yes,11 Months,3 Months,Charges not included,Full,1 to 5 Year Old
"22,000",3,3,"Servant Room,Others",1,"Deposit₹ 50,000/-",Carpet area: 1100 (102.19 sq.m.)  sq.ft.,Semifurnished,Family Only," in Spring Meadows Co Operative Hosing Society, Pimple Nilakh, , Pune, Maharashtra",5th   of 5 Floors,,,Yes,,"1 Covered,  Open",,,11 Months,1 Months,Charges not included,Full,5 to 10 Year Old
"35,000",3,3,Not given,2,Deposit3 months rent,Built Up area: 1500 (139.35 sq.m.)  sq.ft.,Semifurnished,Family Only," in Baner, , Pune, Maharashtra",2nd   of 6 Floors,,,,,2 Open,,,None,0 Months,Charges not included,None,10+ Year Old
"18,000",2,2,Not given,1,"Deposit₹ 50,000/-",Carpet area: 850 (78.97 sq.m.)  sq.ft.,Furnished,Family Only," in SSD Sai Avenue, Pimple Saudagar, , Pune, Maharashtra",1st   of 8 Floors,,,Yes,,"1 Covered,  Open",Yes,Yes,11 Months,1 Months,Charges not included,Partial,5 to 10 Year Old
8000,1,2,Pooja Room,1,"Deposit₹ 35,000/-",Super Built up area 670(62.25 sq.m.)  sq.ft.,Semifurnished,All," in Golden Topaz, Katraj, , Pune, Maharashtra",4th   of 5 Floors,,,Yes,Yes,1 Covered,,,24 Months,1 Months,Charges not included,None,5 to 10 Year Old
9500,2,2,Not given,1,"Deposit₹ 30,000/-",Super Built up area 770(71.54 sq.m.)Carpet area: 592 sq.ft. (55 sq.m.)  sq.ft.,Semifurnished,Family Only," in Dreams Sankalp, Wagholi, , Pune, Maharashtra",6th   of 7 Floors,East,Vitrified,Yes,,1 Covered,,,11 Months,1 Months,Charges not included,Partial,5 to 10 Year Old
"14,000",2,2,Not given,3,"Maintenance₹ 3,000/- (/ month)Deposit₹ 50,000/-",Super Built up area 1040(96.62 sq.m.)Carpet area: 840 sq.ft. (78.04 sq.m.)  sq.ft.,Semifurnished,Family Only," in La - Casita Co Op Hsg Society, Sector-29 Ravet, , Pune, Maharashtra",3rd   of 7 Floors,South,Spartex,,Yes,1 Covered,,,11 Months,1 Months,Charges included,Full,5 to 10 Year Old
"11,000",1,1,Not given,2,"Deposit₹ 30,000/-",Built Up area: 611 (56.76 sq.m.)  sq.ft.,Unfurnished,Family Only," in Chandrangan Swaroop, Ambegaon Budruk, , Pune, Maharashtra",2nd   of 6 Floors,East,Vitrified,Yes,,"1 Covered, 1 Open",Yes,Yes,12 Months,2 Months,Charges included,None,5 to 10 Year Old
"29,000",3,3,Others,3,"Deposit₹ 100,000/-",Super Built up area 1800(167.23 sq.m.)  sq.ft.,Semifurnished,Family Only," in Sukhwani Empire Estate, Pimpri Chinchwad, , Pune, Maharashtra",10th   of 12 Floors,South-West,,Yes,,1 Covered,,,36 Months,0 Months,Charges not included,None,5 to 10 Year Old
9500,1,1,Pooja Room,1,"Maintenance₹ 100/- (/ month)Deposit₹ 20,000/-",Plot area 1250(116.13 sq.m.)Built Up area: 700 sq.ft. (65.03 sq.m.)Carpet area: 650 sq.ft. (60.39 sq.m.)  sq.ft.,Unfurnished,Family Only," in Koyananagar, Chikhali, Pimpri Chinchwad, , Pune, Maharashtra",,North,Vitrified,,,"2 Covered, 2 Open",,,12 Months,1 Months,Charges not included,None,1 to 5 Year Old
"16,000",2,2,Not given,2,"Deposit₹ 60,000/-",Super Built up area 990(91.97 sq.m.)  sq.ft.,Semifurnished,All," in Sai Paradise, Punawale, , Pune, Maharashtra",8th   of 20 Floors,,,,,1 Covered,,,None,0 Months,Charges not included,None,Under Construction
"18,500",2,2,Others,3,"Deposit₹ 40,000/-",Super Built up area 1119(103.96 sq.m.)  sq.ft.,Semifurnished,Family Only," in Pharande L Axis, Sector-6 Moshi, , Pune, Maharashtra",2nd   of 12 Floors,East,Vitrified,Yes,,1 Covered,,,11 Months,1 Months,Charges not included,Full,1 to 5 Year Old
9000,1,2,Not given,1,"Deposit₹ 30,000/-",Super Built up area 690(64.1 sq.m.)Built Up area: 600 sq.ft. (55.74 sq.m.)  sq.ft.,Unfurnished,All," in Malkani Belle Vie, Wagholi, , Pune, Maharashtra",1st   of 11 Floors,South-East,Ceramic,,,1 Covered,,,11 Months,1 Months,Charges not included,None,5 to 10 Year Old
"12,000",1,1,Not given,,"Deposit₹ 35,000/-",Carpet area: 680 (63.17 sq.m.)  sq.ft.,Semifurnished,"Family , Bachelors (Women Only)"," in nisarg vishwa wakad, Bhumkar Nagar, , Pune, Maharashtra",4th   of 4 Floors,East,,Yes,,"1 Covered, 1 Open",,,24 Months,1 Months,Charges included,None,0 to 1 Year Old
