rent,bedroom,bathrooms,additional_rooms,balcany,brokarage,area,furnishing,avalable_for,address,floor_number,facing,floor_type,gate_community,corner_pro,parking,wheelchairadption,petfacility,aggDur,noticeDur,lightbill,powerbackup,propertyage
"10,000",2,2,Others,1,"Deposit₹ 25,000/-",Super Built up area 930(86.4 sq.m.)  sq.ft.,Unfurnished,All," in Spine City, Chakan, , Pune, Maharashtra",5th   of 12 Floors,West,Marble,Yes,,1 Covered,,Yes,11 Months,1 Months,Charges not included,Partial,0 to 1 Year Old
6500,1,1,Not given,,,Carpet area: 300 (27.87 sq.m.)  sq.ft.,Unfurnished,All," in on request, Kharadi, , Pune, Maharashtra",1st   of 2 Floors,East,,Yes,,,,,None,0 Months,Charges not included,None,1 to 5 Year Old
7000,2,1,Not given,1,"Deposit₹ 15,000/-",Built Up area: 900 (83.61 sq.m.)  sq.ft.,Semifurnished,All," in Ambegaon, , Pune, Maharashtra",3rd   of 4 Floors,East,,,,,,,None,0 Months,Charges not included,None,5 to 10 Year Old
6000,1,1,Not given,1,"Maintenance₹ 1,300/- (/ month)Deposit₹ 20,000/-",Carpet area: 315 (29.26 sq.m.)  sq.ft.,Unfurnished,Family Only," in Swami Samarth Height, Lohegaon, , Pune, Maharashtra",3rd   of 5 Floors,,,,,1 Open,,,None,0 Months,Charges not included,None,0 to 1 Year Old
"20,000",2,2,Pooja Room,2,"Deposit₹ 60,000/-",Super Built up area 1750(162.58 sq.m.)Built Up area: 1500 sq.ft. (139.35 sq.m.)Carpet area: 1200 sq.ft. (111.48 sq.m.)  sq.ft.,Semifurnished,All," in Akshar Valencia, Wagholi, , Pune, Maharashtra",1st   of 14 Floors,South,Vitrified,Yes,,"1 Covered, 1 Open",Yes,Yes,11 Months,2 Months,Charges not included,Partial,0 to 1 Year Old
8000,1,1,Not given,1,,Plot area 350(32.52 sq.m.)  sq.ft.,Unfurnished,All," in Paud Road, , Pune, Maharashtra",,South,,,,"0 Covered, 0 Open",,,None,0 Months,Charges included,None,0 to 1 Year Old
9500,2,1,Not given,2,"Maintenance₹ 200/- (/ month)Deposit₹ 20,000/-",Carpet area: 710 (65.96 sq.m.)  sq.ft.,Semifurnished,Bachelors (Men/Women)," in mahuli niwas, Yerwada, , Pune, Maharashtra",2nd   of 3 Floors,South-West,Mosaic,Yes,,3 Covered,,,11 Months,1 Months,Charges not included,Full,5 to 10 Year Old
9000,1,1,"Pooja Room,Study Room,Servant Room,Others",2,"Maintenance₹ 1,000/- (/ month)Deposit₹ 30,000/-",Super Built up area 622(57.79 sq.m.)  sq.ft.,Unfurnished,All," in Tarangana Residency, Phursungi, , Pune, Maharashtra",6th   of 7 Floors,North-East,,Yes,,"1 Covered, 1 Open",,,None,0 Months,Charges not included,None,1 to 5 Year Old
"10,100",1,1,Not given,1,"Deposit₹ 20,000/-",Carpet area: 601 (55.83 sq.m.)  sq.ft.,Unfurnished,All," in Tukaram Nagar, , Pune, Maharashtra",1st   of 1 Floors,North-East,,Yes,,,,,None,0 Months,Charges not included,None,1 to 5 Year Old
"17,000",2,2,Not given,,"Maintenance₹ 1,200/- (/ month)Deposit₹ 80,000/-",Super Built up area 1350(125.42 sq.m.)Built Up area: 1205.5 sq.ft. (111.99 sq.m.)Carpet area: 1090 sq.ft. (101.26 sq.m.)  sq.ft.,Semifurnished,Family Only," in HILL CREST  APARTMENTS, Saibaba Nagar, , Pune, Maharashtra",3rd   of 4 Floors,East,Vitrified,Yes,,1 Covered,,Yes,11 Months,1 Months,Charges not included,None,10+ Year Old
8100,1,1,Not given,1,"Deposit₹ 15,000/-",Super Built up area 700(65.03 sq.m.)Built Up area: 650 sq.ft. (60.39 sq.m.)Carpet area: 550 sq.ft. (51.1 sq.m.)  sq.ft.,Unfurnished,All," in Madhukar Vishwa, Lohegaon, , Pune, Maharashtra",2nd   of 4 Floors,East,Vitrified,Yes,,1 Open,,,12 Months,1 Months,Charges not included,None,0 to 1 Year Old
8000,1,1,Not given,1,"Deposit₹ 35,000/-",Built Up area: 500 (46.45 sq.m.)  sq.ft.,Semifurnished,All," in Kalewadi, , Pune, Maharashtra",1st   of 2 Floors,,,,,,,,None,0 Months,Charges not included,None,1 to 5 Year Old
9000,1,1,Not given,1,,Carpet area: 400 (37.16 sq.m.)  sq.ft.,Unfurnished,All," in Deep Heights, Ramwadi, , Pune, Maharashtra",1st   of 4 Floors,South,Others,,," Covered,  Open",,,11 Months,0 Months,Charges not included,None,10+ Year Old
7000,1,1,Not given,1,"Deposit₹ 30,000/-",Carpet area: 604 (56.11 sq.m.)  sq.ft.,Furnished,Family Only," in Sahara Prestige, Phursungi, , Pune, Maharashtra",1st   of 3 Floors,East,Granite,,,,,,11 Months,1 Months,Charges not included,None,10+ Year Old
"14,000",1,1,Not given,,Maintenance₹ 850/- (/ month),Carpet area: 550 (51.1 sq.m.)  sq.ft.,Semifurnished,All," in On request, Bavdhan, , Pune, Maharashtra",3rd   of 3 Floors,North-West,,,,,,,None,0 Months,Charges included,None,10+ Year Old
,,,Not given,0,,None,,None,,,,,,,,,,,,,,
8000,1,1,Not given,,"Deposit₹ 15,000/-",Super Built up area 700(65.03 sq.m.)Built Up area: 600 sq.ft. (55.74 sq.m.)Carpet area: 550 sq.ft. (51.1 sq.m.)  sq.ft.,Unfurnished,All," in Hira Palace, Swami Samarth Nagar, , Pune, Maharashtra",1st   of 4 Floors,North-West,Vitrified,Yes,,4 Open,,,12 Months,1 Months,Charges not included,None,1 to 5 Year Old
"11,500",1,1,Not given,,"Deposit₹ 25,000/-",Carpet area: 550 (51.1 sq.m.)  sq.ft.,Unfurnished,All," in The Pearl Apartments, Thite Nagar, , Pune, Maharashtra",1st   of 3 Floors,East,Ceramic,Yes,,1 Open,,,11 Months,1 Months,Charges not included,None,5 to 10 Year Old
"16,000",2,2,Store Room,1,"Maintenance₹ 1,430/- (/ month)Deposit₹ 20,000/-",Super Built up area 850(78.97 sq.m.)Built Up area: 800 sq.ft. (74.32 sq.m.)Carpet area: 750 sq.ft. (69.68 sq.m.)  sq.ft.,Semifurnished,All," in Gardenia phase-1, Somnath Nagar, Wadgaon Sheri, Opp Viman Nagar, , Pune, Maharashtra",5th   of 6 Floors,North-East,Granite,Yes,Yes,"1 Covered, 1 Open",Yes,Yes,11 Months,1 Months,Charges not included,Partial,5 to 10 Year Old
"18,000",1,1,Not given,,"Deposit₹ 60,000/-",Plot area 560(52.03 sq.m.)Carpet area: 542 sq.ft. (50.35 sq.m.)  sq.ft.,Furnished,All," in Madhuraj Nagar, Kothrud, , Pune, Maharashtra",,East,Ceramic,Yes,Yes,1 Open,,Yes,None,1 Months,Charges not included,None,10+ Year Old
"10,000",1,1,Not given,1,"Deposit₹ 20,000/-",Plot area 550(51.1 sq.m.)  sq.ft.,Unfurnished,All," in Wadgaon Sheri, , Pune, Maharashtra",,West,Granite,,,2 Open,,,11 Months,1 Months,Charges included,None,10+ Year Old
8500,2,2,Not given,1,"Maintenance₹ 575/- (/ month)Deposit₹ 25,000/-",Carpet area: 805 (74.79 sq.m.)  sq.ft.,Unfurnished,Family Only," in Sai Complex, Ambegaon Budruk, , Pune, Maharashtra",2nd   of 5 Floors,North,,,,,,,24 Months,1 Months,Charges not included,None,5 to 10 Year Old
"12,000",1,1,Not given,1,"Deposit₹ 35,000/-",Built Up area: 685 (63.64 sq.m.)Carpet area: 553 sq.ft. (51.38 sq.m.)  sq.ft.,Semifurnished,Family Only," in Sneh vihar, Old Sangvi, , Pune, Maharashtra",3rd   of 4 Floors,East,Ceramic,,,,,Yes,11 Months,1 Months,Charges not included,None,1 to 5 Year Old
"10,000",2,2,Not given,2,Maintenance₹ 800/- (/ month)Deposit4 months rent,Carpet area: 900 (83.61 sq.m.)  sq.ft.,Semifurnished,Family Only," in Swami Vatika, Near Gokul Nagar, , Pune, Maharashtra",4th   of 4 Floors,East,Vitrified,Yes,,,,,11 Months,5 Months,Charges not included,None,5 to 10 Year Old
"15,000",2,2,Not given,1,"Maintenance₹ 1,600/- (/ month)",Built Up area: 1062 (98.66 sq.m.)Carpet area: 969 sq.ft. (90.02 sq.m.)  sq.ft.,Unfurnished,All," in Ashok Nagar, Hadapsar, , Pune, Maharashtra",11st   of 11 Floors,West,Vitrified,,,,,,11 Months,0 Months,Charges not included,None,1 to 5 Year Old
"18,000",2,2,Not given,1,"Maintenance₹ 1,000/- (/ month)Deposit2 months rent",Carpet area: 864 (80.27 sq.m.)  sq.ft.,Semifurnished,All," in Vishal Heritage, Mate Nagar, , Pune, Maharashtra",2nd   of 3 Floors,East,Ceramic,,Yes,1 Covered,,,None,1 Months,Charges included,None,5 to 10 Year Old
9500,1,2,Not given,,"Deposit₹ 19,000/-",Carpet area: 650 (60.39 sq.m.)  sq.ft.,Semifurnished,Family Only," in Florida County, Keshav Nagar, , Pune, Maharashtra",4th   of 4 Floors,South,Ceramic,Yes,,1 Open,,,11 Months,1 Months,Charges not included,None,10+ Year Old
"11,000",1,1,Not given,2,"Deposit₹ 20,000/-",Carpet area: 420 (39.02 sq.m.)  sq.ft.,Unfurnished,All," in Ganga Nagari Chs, Karve Nagar, , Pune, Maharashtra",4th   of 5 Floors,West,Concrete,,," Covered, 3 Open",,,11 Months,1 Months,Charges not included,None,5 to 10 Year Old
"15,000",2,2,Not given,2,"Maintenance₹ 2,000/- (/ month)Deposit₹ 30,000/-",Built Up area: 878 (81.57 sq.m.)Carpet area: 650 sq.ft. (60.39 sq.m.)  sq.ft.,Unfurnished,All," in Vilas Javdekar Yashwin Hinjewadi, Hinjewadi Phase 2, , Pune, Maharashtra",1st   of 21 Floors,East,Vitrified,Yes,,"1 Covered,  Open",Yes,Yes,11 Months,2 Months,Charges not included,Full,0 to 1 Year Old
6000,1,1,Not given,1,"Deposit₹ 20,000/-",Built Up area: 560 (52.03 sq.m.)  sq.ft.,Unfurnished,All," in Ganga Nagar, , Pune, Maharashtra",3rd   of 4 Floors,North,,,,,,,None,0 Months,Charges not included,None,0 to 1 Year Old
6000,3,2,Pooja Room,2,"Deposit₹ 6,000/-",Plot area 3(0.28 sq.m.)Built Up area: 2000 sq.ft. (185.81 sq.m.)Carpet area: 1800 sq.ft. (167.23 sq.m.)  sq.ft.,Semifurnished,Bachelors (Men/Women)," in Shree Mauli Heights, Pimple Saudagar, , Pune, Maharashtra",,South,,,,"2 Covered, 1 Open",,,None,0 Months,Charges not included,None,1 to 5 Year Old
"11,000",1,1,Not given,,"Deposit₹ 20,000/-",Carpet area: 415 (38.55 sq.m.)  sq.ft.,Unfurnished,All," in Anusaya Niwas, Kothrud, , Pune, Maharashtra",1st   of 2 Floors,North,,,,,,,None,1 Months,Charges not included,None,10+ Year Old
"28,000",3,3,Not given,,"Deposit₹ 75,000/-",Super Built up area 1080(100.34 sq.m.)  sq.ft.,Semifurnished,Family Only," in Siddharthnagar, Aundh Gaon, , Pune, Maharashtra",4th   of 4 Floors,,,Yes,,1 Open,,,11 Months,1 Months,Charges not included,None,10+ Year Old
"14,000",1,1,Not given,,"Deposit₹ 50,000/-",Super Built up area 550(51.1 sq.m.)  sq.ft.,Semifurnished,Family Only," in Sneh vrund, Bavdhan, , Pune, Maharashtra",3rd   of 4 Floors,South-West,Ceramic,Yes,,,,,None,0 Months,Charges not included,Full,10+ Year Old
"23,000",2,2,Not given,2,"Deposit₹ 50,000/-",Built Up area: 950 (88.26 sq.m.)  sq.ft.,Furnished,All," in Ishana 4 Co Op Society, Bhusari Colony, , Pune, Maharashtra",4th   of 4 Floors,East,Vitrified,Yes,,"1 Covered, 0 Open",Yes,Yes,11 Months,1 Months,Charges not included,None,10+ Year Old
"22,000",2,2,Not given,2,"Deposit₹ 70,000/-",Super Built up area 1500(139.35 sq.m.)Built Up area: 1350 sq.ft. (125.42 sq.m.)Carpet area: 1200 sq.ft. (111.48 sq.m.)  sq.ft.,Unfurnished,All," in Radiant Ivy, NIBM, , Pune, Maharashtra",1st   of 3 Floors,North-East,Vitrified,Yes,Yes,1 Covered,,,None,0 Months,Charges not included,None,1 to 5 Year Old
"15,000",1,1,Not given,1,,Carpet area: 500 (46.45 sq.m.)  sq.ft.,Unfurnished,Family Only," in aaudumbar, Kharadi, , Pune, Maharashtra",1st   of 3 Floors,West,,,,,,,None,0 Months,Charges not included,None,1 to 5 Year Old
"10,000",1,1,Not given,1,"Deposit₹ 30,000/-",Built Up area: 1000 (92.9 sq.m.)  sq.ft.,Unfurnished,Family Only," in Warje, , Pune, Maharashtra",Ground of 4 Floors,South-East,,,,,,,None,0 Months,Charges not included,None,1 to 5 Year Old
8000,1,1,Not given,2,Deposit3 months rent,Built Up area: 750 (69.68 sq.m.)Carpet area: 700 sq.ft. (65.03 sq.m.)  sq.ft.,Semifurnished,Family Only," in Madhunanda Apartments, Wagholi, , Pune, Maharashtra",3rd   of 4 Floors,East,Vitrified,Yes,,1 Covered,,,11 Months,1 Months,Charges not included,None,1 to 5 Year Old
5500,1,1,Not given,1,"Deposit₹ 10,000/-",Built Up area: 530 (49.24 sq.m.)  sq.ft.,Unfurnished,Family Only," in ghulepark 2, Manjari Budruk, , Pune, Maharashtra",,North-East,,,,,,,None,0 Months,Charges included,None,1 to 5 Year Old
"15,000",2,2,Not given,2,"Deposit₹ 60,000/-",Carpet area: 1600 (148.64 sq.m.)  sq.ft.,Semifurnished,Family Only," in Sonai Apartments, Wakad, , Pune, Maharashtra",2nd   of 3 Floors,North,Vitrified,,,,,,11 Months,1 Months,Charges not included,None,1 to 5 Year Old
,,,Not given,0,,None,,None,,,,,,,,,,,,,,
"12,000",2,1,Not given,2,"Maintenance₹ 2,000/- (/ month)Deposit₹ 25,000/-",Built Up area: 750 (69.68 sq.m.)  sq.ft.,Semifurnished,All," in Shubh Aashray, Lohegaon, , Pune, Maharashtra",1st   of 10 Floors,North-East,Vitrified,Yes,,1 Covered,,,None,0 Months,Charges not included,None,0 to 1 Year Old
"15,000",2,2,Not given,2,"Deposit₹ 45,000/-",Super Built up area 800(74.32 sq.m.)  sq.ft.,Semifurnished,Family Only," in Pride World City, Lohegaon, , Pune, Maharashtra",7th   of 12 Floors,,,,,1 Covered,,,None,0 Months,Charges not included,None,1 to 5 Year Old
"12,000",2,2,Not given,1,"Deposit₹ 40,000/-",Built Up area: 850 (78.97 sq.m.)  sq.ft.,Unfurnished,Family Only," in Katraj, , Pune, Maharashtra",4th   of 5 Floors,,,,,,,,None,0 Months,Charges not included,None,10+ Year Old
8000,2,1,Not given,2,"Deposit₹ 20,000/-",Built Up area: 722 (67.08 sq.m.)Carpet area: 526.88 sq.ft. (48.95 sq.m.)  sq.ft.,Semifurnished,Family Only," in Bhudhan Ganraj Heights, Uruli Devachi, , Pune, Maharashtra",1st   of 7 Floors,West,Cement,Yes,,"1 Covered, 1 Open",,,11 Months,1 Months,Charges not included,Partial,1 to 5 Year Old
"12,000",2,1,Not given,,"Maintenance₹ 600/- (/ month)Deposit₹ 32,000/-",Super Built up area 750(69.68 sq.m.)  sq.ft.,Semifurnished,"Family , Bachelors (Men Only)"," in Agam Appartment, Katraj, , Pune, Maharashtra",1st   of 3 Floors,,,,,"1 Covered, 1 Open",,,None,0 Months,Charges not included,None,10+ Year Old
"28,000",3,3,Not given,3,"Maintenance₹ 2,000/- (/ month)Deposit₹ 75,000/-",Carpet area: 1500 (139.35 sq.m.)  sq.ft.,Furnished,All," in Hari Ganga, Yerwada, , Pune, Maharashtra",2nd   of 5 Floors,North,Ceramic,Yes,,1 Covered,Yes,,11 Months,1 Months,Charges not included,None,10+ Year Old
"11,200",2,2,Not given,1,"Deposit₹ 30,000/-",Carpet area: 860 (79.9 sq.m.)  sq.ft.,Unfurnished,Family Only," in on request, Bhekrai Nagar, , Pune, Maharashtra",4th   of 5 Floors,East,Vitrified,Yes,Yes,1 Open,,,11 Months,1 Months,Charges not included,Partial,1 to 5 Year Old
7000,1,1,Not given,1,"Deposit₹ 20,000/-",Carpet area: 580 (53.88 sq.m.)  sq.ft.,Unfurnished,Family Only," in Nhavale Nisarg Classic, Kaleborate Nagar, , Pune, Maharashtra",4th   of 5 Floors,,,,,"1 Covered, 1 Open",,,12 Months,1 Months,Charges not included,None,1 to 5 Year Old
9000,1,1,Not given,1,"Maintenance₹ 600/- (/ month)Deposit₹ 30,000/-",Super Built up area 650(60.39 sq.m.)Built Up area: 600 sq.ft. (55.74 sq.m.)Carpet area: 550 sq.ft. (51.1 sq.m.)  sq.ft.,Unfurnished,Family Only," in Hamy Garden, Dattanagar, , Pune, Maharashtra",2nd   of 4 Floors,South,,,,1 Open,,,None,0 Months,Charges not included,None,10+ Year Old
"32,000",3,3,Not given,2,"Deposit₹ 90,000/-",Built Up area: 1360 (126.35 sq.m.)Carpet area: 1062 sq.ft. (98.66 sq.m.)  sq.ft.,Semifurnished,All," in Mittal Sun Sapphire, Hadapsar, , Pune, Maharashtra",9th   of 13 Floors,,,Yes,Yes,1 Open,,,12 Months,1 Months,Charges not included,Partial,0 to 1 Year Old
"17,500",2,1,Not given,2,"Maintenance₹ 850/- (/ month)Deposit₹ 50,000/-",Super Built up area 1200(111.48 sq.m.)Built Up area: 1000 sq.ft. (92.9 sq.m.)Carpet area: 900 sq.ft. (83.61 sq.m.)  sq.ft.,Furnished,All," in Mantri Residency 1, Pragati Nagar, , Pune, Maharashtra",2nd   of 4 Floors,South-West,Vitrified,,,1 Open,,,36 Months,1 Months,Charges not included,None,10+ Year Old
8000,1,1,Not given,1,"Deposit₹ 30,000/-",Carpet area: 650 (60.39 sq.m.)  sq.ft.,Unfurnished,Family Only," in swapnapurti, sainagar kondhwa, , Pune, Maharashtra",2nd   of 3 Floors,East,Vitrified,,,,,,None,1 Months,Charges not included,None,0 to 1 Year Old
"22,000",3,3,Not given,3,"Deposit₹ 60,000/-",Built Up area: 1310 (121.7 sq.m.)  sq.ft.,Semifurnished,"Family , Bachelors (Men Only)"," in Sirocco Grande, Punawale, , Pune, Maharashtra",4th   of 14 Floors,,,Yes,,1 Open,,,None,0 Months,Charges included,None,0 to 1 Year Old
"14,000",1,1,Not given,1,,Super Built up area 550(51.1 sq.m.)  sq.ft.,Semifurnished,Family Only," in Vivanta Life Vishakha, Dhanori, , Pune, Maharashtra",3rd   of 4 Floors,,,,,1 Covered,,,None,0 Months,Charges included,None,1 to 5 Year Old
"12,500",2,2,Others,1,"Deposit₹ 25,000/-",Super Built up area 870(80.83 sq.m.)  sq.ft.,Semifurnished,All," in Venkatesh Classic Pune, Handewadi, , Pune, Maharashtra",7th   of 12 Floors,West,Vitrified,,,1 Open,,,None,0 Months,Charges not included,Partial,0 to 1 Year Old
"18,000",2,2,Not given,2,"Deposit₹ 50,000/-",Built Up area: 1140 (105.91 sq.m.)Carpet area: 780 sq.ft. (72.46 sq.m.)  sq.ft.,Unfurnished,Family Only," in Sundar Sanskruti, Nandel Fata, , Pune, Maharashtra",10th   of 13 Floors,East,Ceramic,Yes,Yes,"1 Covered, 1 Open",Yes,Yes,12 Months,1 Months,Charges not included,Full,1 to 5 Year Old
8000,1,1,Not given,1,"Deposit₹ 25,000/-",Super Built up area 630(58.53 sq.m.)  sq.ft.,Furnished,Family Only," in Vilas Javdekar Palash Boulevard, Pirangut, , Pune, Maharashtra",11st   of 12 Floors,,,,,1 Covered,,,None,0 Months,Charges not included,None,1 to 5 Year Old
"17,500",2,2,Not given,3,"Deposit₹ 40,000/-",Carpet area: 591 (54.91 sq.m.)  sq.ft.,Semifurnished,Family Only," in Kings Park, Morwadi, , Pune, Maharashtra",4th   of 4 Floors,North,Vitrified,Yes,,1 Covered,,,11 Months,1 Months,Charges not included,Partial,5 to 10 Year Old
"23,000",2,2,Not given,1,"Deposit₹ 100,000/-",Super Built up area 650(60.39 sq.m.)  sq.ft.,Unfurnished,Family Only," in Geras Adara, Hinjewadi, , Pune, Maharashtra",10th   of 24 Floors,,,Yes,,1 Covered,,,None,0 Months,Charges not included,None,Under Construction
8500,1,1,Not given,1,"Deposit₹ 25,000/-",Built Up area: 750 (69.68 sq.m.)Carpet area: 600 sq.ft. (55.74 sq.m.)  sq.ft.,Unfurnished,Family Only," in Blue Carnation, Tukai Darshan, , Pune, Maharashtra",,,,,,1 Open,,,None,0 Months,Charges not included,None,1 to 5 Year Old
5333,2,2,Not given,1,"Deposit₹ 10,000/-",Carpet area: 900 (83.61 sq.m.)  sq.ft.,Semifurnished,Bachelors (Women Only)," in hill crest society, left bhusari colony, kothrud, left bhusari colony, kothrud, , Pune, Maharashtra",1st   of 4 Floors,,,,,1 Open,,,None,0 Months,Charges not included,None,10+ Year Old
"19,000",2,2,Others,2,"Deposit₹ 40,000/-",Super Built up area 947(87.98 sq.m.)Carpet area: 621 sq.ft. (57.69 sq.m.)  sq.ft.,Unfurnished,All," in The Nook, Tathawade, , Pune, Maharashtra",4th   of 12 Floors,,,,,"1 Covered, 1 Open",,,None,0 Months,Charges included,None,1 to 5 Year Old
"10,000",2,2,Not given,2,,Super Built up area 550(51.1 sq.m.)  sq.ft.,Unfurnished,All," in Avior  Navyangan, Pirangut, , Pune, Maharashtra",3rd   of 13 Floors,,,,,1 Covered,,,None,0 Months,Charges included,None,0 to 1 Year Old
8500,1,1,Not given,2,"Deposit₹ 15,000/-",Super Built up area 600(55.74 sq.m.)Built Up area: 550 sq.ft. (51.1 sq.m.)Carpet area: 500 sq.ft. (46.45 sq.m.)  sq.ft.,Unfurnished,Family Only," in Defence Area, , Pune, Maharashtra",2nd   of 3 Floors,North-West,Vitrified,,,1 Open,,,11 Months,2 Months,Charges not included,None,5 to 10 Year Old
"17,500",2,2,Not given,2,"Maintenance₹ 500/- (/ month)Deposit₹ 50,000/-",Carpet area: 600 (55.74 sq.m.)  sq.ft.,Semifurnished,All," in Santkrupa Classic, Jawakar Nagar, , Pune, Maharashtra",1st   of 6 Floors,East,Vitrified,Yes,,1 Covered,,,12 Months,1 Months,Charges not included,None,1 to 5 Year Old
,,,Not given,0,,None,,None,,,,,,,,,,,,,,
8000,1,1,Not given,1,"Deposit₹ 16,000/-",Built Up area: 625 (58.06 sq.m.)Carpet area: 550 sq.ft. (51.1 sq.m.)  sq.ft.,Unfurnished,Family Only," in Mangalam shrushti, Wagholi, , Pune, Maharashtra",2nd   of 4 Floors,,Ceramic,Yes,,1 Open,,,12 Months,1 Months,Charges not included,Full,1 to 5 Year Old
"18,000",2,2,Not given,3,"Deposit₹ 50,000/-",Super Built up area 1159(107.67 sq.m.)Carpet area: 1100 sq.ft. (102.19 sq.m.)  sq.ft.,Semifurnished,Family Only," in Bhandari Savannah, Wagholi, , Pune, Maharashtra",4th   of 7 Floors,,,Yes,Yes,1 Covered,,Yes,11 Months,2 Months,Charges not included,Partial,5 to 10 Year Old
8000,1,1,Not given,1,"Deposit₹ 20,000/-",Super Built up area 665(61.78 sq.m.)  sq.ft.,Unfurnished,All," in Dreams Rachana, Shiv Nagar, , Pune, Maharashtra",4th   of 7 Floors,East,,Yes,,1 Covered,,,None,0 Months,Charges not included,None,5 to 10 Year Old
"12,000",2,2,Not given,2,"Maintenance₹ 500/- (/ month)Deposit₹ 20,000/-",Built Up area: 736 (68.38 sq.m.)Carpet area: 476 sq.ft. (44.22 sq.m.)  sq.ft.,Unfurnished,"Family , Bachelors (Men Only)"," in Krushnarang Skylight, Bopkhel, , Pune, Maharashtra",3rd   of 7 Floors,West,Ceramic,,,1 Open,,,None,1 Months,Charges not included,Partial,0 to 1 Year Old
7000,1,1,Not given,1,"Maintenance₹ 750/- (/ month)Deposit₹ 15,000/-",Super Built up area 617(57.32 sq.m.)  sq.ft.,Unfurnished,Family Only," in Nishant Devyani Avenue, Phursungi, , Pune, Maharashtra",1st   of 5 Floors,East,Spartex,Yes,,1 Covered,,,11 Months,1 Months,Charges not included,None,5 to 10 Year Old
8500,1,1,Not given,,"Deposit₹ 20,000/-",Built Up area: 580 (53.88 sq.m.)  sq.ft.,Unfurnished,All," in Undri, , Pune, Maharashtra",Ground of 2 Floors,North-West,,,,,,,None,0 Months,Charges not included,None,5 to 10 Year Old
9500,2,2,Not given,1,"Deposit₹ 30,000/-",Super Built up area 750(69.68 sq.m.)  sq.ft.,Unfurnished,Family Only," in Vitthal Suncity, Dhayari, , Pune, Maharashtra",4th   of 5 Floors,,,Yes,,"1 Covered, 0 Open",,,None,0 Months,Charges not included,None,5 to 10 Year Old
