rent,bedroom,bathrooms,additional_rooms,balcany,brokarage,area,furnishing,avalable_for,address,floor_number,facing,floor_type,gate_community,corner_pro,parking,wheelchairadption,petfacility,aggDur,noticeDur,lightbill,powerbackup,propertyage
8100,1,1,Not given,,"Maintenance₹ 500/- (/ month)Deposit₹ 20,000/-",Carpet area: 465 (43.2 sq.m.)  sq.ft.,Unfurnished,All," in Nanded City, Sinhgad Road, , Pune, Maharashtra",2nd   of 4 Floors,,Marble,Yes,,,,,11 Months,1 Months,Charges not included,Partial,0 to 1 Year Old
"22,000",2,2,Not given,2,"Deposit₹ 40,000/-",Carpet area: 800 (74.32 sq.m.)  sq.ft.,Semifurnished,All," in BU Bhandari Colonnade, Tukaram Nagar, , Pune, Maharashtra",12nd   of 12 Floors,,,Yes,Yes,2 Covered,,Yes,None,0 Months,Charges not included,Partial,5 to 10 Year Old
"10,000",2,2,Not given,1,"Maintenance₹ 850/- (/ month)Deposit₹ 30,000/-",Super Built up area 804(74.69 sq.m.)Built Up area: 780 sq.ft. (72.46 sq.m.)Carpet area: 764 sq.ft. (70.98 sq.m.)  sq.ft.,Furnished,Family Only," in Yogesh Gandharva Nagari Community, Tapkir Nagar, , Pune, Maharashtra",3rd   of 3 Floors,North-East,Vitrified,,,,,,11 Months,1 Months,Charges not included,None,5 to 10 Year Old
7500,1,1,Not given,,"Maintenance₹ 300/- (/ month)Deposit₹ 15,000/-",Built Up area: 500 (46.45 sq.m.)  sq.ft.,Unfurnished,All," in Gayatri Niwas, Dange Chowk, , Pune, Maharashtra",1st   of 1 Floors,,Cement,,,2 Open,,,12 Months,1 Months,Charges not included,None,5 to 10 Year Old
4500,1,1,Not given,1,"Deposit₹ 10,000/-",Built Up area: 450 (41.81 sq.m.)  sq.ft.,Unfurnished,All," in Shivane, , Pune, Maharashtra",3rd   of 4 Floors,North-West,,,,,,,None,0 Months,Charges not included,None,5 to 10 Year Old
"23,000",2,2,Not given,2,"Deposit₹ 65,000/-",Carpet area: 1110 (103.12 sq.m.)  sq.ft.,Semifurnished,Family Only," in Fortune Aristolia, Hadapsar, , Pune, Maharashtra",2nd   of 12 Floors,East,Mosaic,Yes,Yes,1 Open,Yes,Yes,11 Months,1 Months,Charges not included,None,1 to 5 Year Old
"10,000",1,1,Not given,1,,Super Built up area 540(50.17 sq.m.)  sq.ft.,Unfurnished,Family Only," in silver satyam wing society, Chikhali, , Pune, Maharashtra",1st   of 11 Floors,,,,,1 Open,,,None,0 Months,Charges included,None,1 to 5 Year Old
"23,000",2,2,Not given,3,"Deposit₹ 50,000/-",Carpet area: 974 (90.49 sq.m.)  sq.ft.,Semifurnished,Family Only," in Rahul Arcus, Baner, , Pune, Maharashtra",8th   of 16 Floors,East,Marble,Yes,Yes,1 Covered,,,None,0 Months,Charges not included,None,0 to 1 Year Old
9000,1,1,Not given,2,"Deposit₹ 27,000/-",Super Built up area 675(62.71 sq.m.)  sq.ft.,Semifurnished,All," in Neeti Swarangan A and B, Sus , , Pune, Maharashtra",3rd   of 5 Floors,,,,,1 Covered,,,None,0 Months,Charges not included,None,5 to 10 Year Old
9000,1,1,Not given,1,"Deposit₹ 25,000/-",Carpet area: 750 (69.68 sq.m.)  sq.ft.,Unfurnished,All," in Shri Induban Residency, Sai Vittal Nagar, , Pune, Maharashtra",7th   of 9 Floors,East,Granite,Yes,,"2 Covered,  Open",,,1 Months,1 Months,Charges included,Full,1 to 5 Year Old
"12,000",1,1,Not given,1,"Brokerage₹ 12,000/- (Negotiable)Deposit3 months rent",Built Up area: 600 (55.74 sq.m.)  sq.ft.,Semifurnished,All," in omkar apartment, Tejas Nagar Colony, , Pune, Maharashtra",1st   of 4 Floors,East,,Yes,,"0 Covered, 1 Open",,,None,0 Months,Charges not included,Partial,1 to 5 Year Old
"38,000",4,4,Servant Room,2,"Maintenance₹ 4,200/- (/ month)Brokerage₹ 50,000/- (Negotiable)Deposit₹ 120,000/-",Plot area 1800(167.23 sq.m.)  sq.ft.,Semifurnished,Family Only," in Nyati Chesterfield, Mohamadwadi, , Pune, Maharashtra",,East,Vitrified,Yes,,2 Covered,,,22 Months,1 Months,Charges not included,Partial,5 to 10 Year Old
7000,1,1,Not given,1,"Deposit₹ 20,000/-",Built Up area: 595 (55.28 sq.m.)  sq.ft.,Unfurnished,Family Only," in Dhankawadi, , Pune, Maharashtra",3rd   of 4 Floors,,,,,,,,None,1 Months,Charges included,None,10+ Year Old
6500,2,2,Pooja Room,1,"Deposit₹ 20,000/-",Carpet area: 790 (73.39 sq.m.)  sq.ft.,Semifurnished,Family Only," in Namrata Eco Valley, Kanhe, , Pune, Maharashtra",1st   of 4 Floors,East,Ceramic,,,1 Covered,,Yes,11 Months,1 Months,Charges not included,None,1 to 5 Year Old
"17,000",2,2,Not given,1,Deposit2 months rent,Carpet area: 800 (74.32 sq.m.)  sq.ft.,Furnished,All," in Vascon Xotech, Hinjewadi Phase 1, , Pune, Maharashtra",9th   of 9 Floors,South,Granite,Yes,,1 Covered,,,11 Months,1 Months,Charges not included,Full,1 to 5 Year Old
,,,Not given,0,,None,,None,,,,,,,,,,,,,,
"22,000",3,3,Not given,3,"Deposit₹ 50,000/-",Carpet area: 91.5   sq.m.,Semifurnished,All," in shivar heights, Rahatani, , Pune, Maharashtra",1st   of 10 Floors,,,,,1 Covered,,,None,0 Months,Charges not included,None,10+ Year Old
6000,1,1,Not given,1,"Deposit₹ 15,000/-",Plot area 645(59.92 sq.m.)  sq.ft.,Unfurnished,Family Only," in Ashoka Society, Kalewadi Phata, , Pune, Maharashtra",,,Marble,,,1 Open,,,11 Months,1 Months,Charges not included,None,1 to 5 Year Old
"25,000",3,3,Others,2,"Deposit₹ 50,000/-",Super Built up area 1428(132.67 sq.m.)  sq.ft.,Semifurnished,Family Only," in Surya Span O Life, Tulaja Bhawani Nagar, , Pune, Maharashtra",11st   of 11 Floors,South-West,Vitrified,Yes,,1 Covered,,,None,0 Months,Charges included,Full,1 to 5 Year Old
"11,500",1,1,Not given,1,"Deposit₹ 30,000/-",Carpet area: 550 (51.1 sq.m.)  sq.ft.,Semifurnished,All," in Manohar Park, Wakad, , Pune, Maharashtra",1st   of 3 Floors,East,Spartex,,,1 Open,,,None,1 Months,Charges included,None,5 to 10 Year Old
"25,000",2,2,Not given,1,"Deposit₹ 75,000/-",Super Built up area 1100(102.19 sq.m.)  sq.ft.,Furnished,All," in gaikwad heights , Aundh, , Pune, Maharashtra",4th   of 5 Floors,,,Yes,," Covered,  Open",,,None,1 Months,Charges not included,None,5 to 10 Year Old
"21,000",3,2,Not given,2,"Deposit₹ 40,000/-",Carpet area: 1250 (116.13 sq.m.)  sq.ft.,Semifurnished,All," in Rainbow Revell Orchid, Dhanori, , Pune, Maharashtra",5th   of 10 Floors,,,,,1 Covered,,,None,0 Months,Charges not included,None,1 to 5 Year Old
"12,000",2,2,Not given,3+,"Maintenance₹ 500/- (/ month)Deposit₹ 40,000/-",Super Built up area 2000(185.81 sq.m.)Built Up area: 1850 sq.ft. (171.87 sq.m.)Carpet area: 1725 sq.ft. (160.26 sq.m.)  sq.ft.,Semifurnished,All," in Green Leaf Society, Hadapsar, , Pune, Maharashtra",3rd   of 3 Floors,North-East,Marble,Yes,,1 Covered,,,None,0 Months,Charges not included,None,5 to 10 Year Old
"25,000",2,2,Not given,1,"Deposit₹ 75,000/-",Super Built up area 1400(130.06 sq.m.)Built Up area: 1100 sq.ft. (102.19 sq.m.)Carpet area: 950 sq.ft. (88.26 sq.m.)  sq.ft.,Furnished,Family Only," in Shree Laxmi Classic, Magarpatta, , Pune, Maharashtra",4th   of 5 Floors,East,Vitrified,Yes,,1 Covered,,,None,1 Months,Charges not included,None,5 to 10 Year Old
"18,000",2,2,Not given,2,,Carpet area: 750 (69.68 sq.m.)  sq.ft.,Unfurnished,Family Only," in Shubhamkaroti Apartment, Vishal Nagar, , Pune, Maharashtra",4th   of 7 Floors,East,,Yes,,"0 Covered, 1 Open",,,None,0 Months,Charges not included,None,1 to 5 Year Old
"16,000",2,2,Not given,1,Deposit3 months rent,Carpet area: 740 (68.75 sq.m.)  sq.ft.,Semifurnished,Family Only," in Sant Garden, Pimpri Chinchwad, , Pune, Maharashtra",5th   of 5 Floors,North,,Yes,Yes,"1 Covered, 0 Open",,Yes,11 Months,1 Months,Charges included,None,10+ Year Old
"12,500",2,2,Not given,1,"Deposit₹ 30,000/-",Built Up area: 785 (72.93 sq.m.)  sq.ft.,Unfurnished,All," in Kothari Star Gaze, Madhav Nagar, , Pune, Maharashtra",2nd   of 6 Floors,East,Vitrified,Yes,,"1 Covered, 1 Open",,Yes,11 Months,1 Months,Charges not included,None,0 to 1 Year Old
7000,1,1,Not given,1,"Deposit₹ 15,000/-",Carpet area: 400 (37.16 sq.m.)  sq.ft.,Unfurnished,Family Only," in Kalewadi Phata, , Pune, Maharashtra",2nd   of 2 Floors,,Vitrified,,," Covered,  Open",,,None,0 Months,Charges not included,None,5 to 10 Year Old
6500,1,1,Not given,1,,Super Built up area 550(51.1 sq.m.)  sq.ft.,Unfurnished,Family Only," in Kanhaiya Complex, Hadapsar, , Pune, Maharashtra",2nd   of 5 Floors,,,,,1 Open,,,None,0 Months,Charges included,None,5 to 10 Year Old
"15,000",2,2,Not given,1,"Deposit₹ 30,000/-",Super Built up area 900(83.61 sq.m.)  sq.ft.,Semifurnished,All," in Rohan Abhilasha, Wagholi, , Pune, Maharashtra",9th   of 12 Floors,East,Vitrified,Yes,,"1 Covered,  Open",Yes,Yes,12 Months,1 Months,Charges included,Full,0 to 1 Year Old
6500,1,1,Not given,1,"Maintenance₹ 550/- (/ month)Deposit₹ 20,000/-",Super Built up area 650(60.39 sq.m.)Built Up area: 600 sq.ft. (55.74 sq.m.)Carpet area: 590 sq.ft. (54.81 sq.m.)  sq.ft.,Unfurnished,Family Only," in Kanya apartment, Mohamadwadi, , Pune, Maharashtra",2nd   of 5 Floors,South-East,,,,1 Open,,,None,0 Months,Charges included,None,5 to 10 Year Old
"15,000",2,2,Not given,2,Deposit2 months rent,Carpet area: 900 (83.61 sq.m.)  sq.ft.,Semifurnished,All," in GT Mangal Dhaara, Ravet, , Pune, Maharashtra",3rd   of 11 Floors,South-East,Ceramic,Yes,,"1 Covered, 1 Open",,Yes,11 Months,1 Months,Charges not included,Full,5 to 10 Year Old
5000,1,1,Not given,,,Plot area 1000(92.9 sq.m.)  sq.ft.,Unfurnished,Bachelors (Men Only)," in Pimple Gurav, , Pune, Maharashtra",,,,,,1 Open,,,None,0 Months,Charges included,None,5 to 10 Year Old
6500,1,1,Not given,,,Carpet area: 450 (41.81 sq.m.)  sq.ft.,Unfurnished,Family Only," in Saraswati Sairaj colony, Pimpri Chinchwad, , Pune, Maharashtra",3rd   of 3 Floors,East,Vitrified,Yes,,"2 Covered,  Open",,,None,1 Months,Charges not included,None,5 to 10 Year Old
"25,000",3,3,Not given,2,Deposit2 months rent,Carpet area: 1200 (111.48 sq.m.)  sq.ft.,Semifurnished,All," in PRESTINE PROLIFE 2 WAKAD, Bhausaheb Kalate Nagar, , Pune, Maharashtra",8th   of 18 Floors,East,Ceramic,Yes,Yes,1 Covered,Yes,,11 Months,1 Months,Charges not included,Full,5 to 10 Year Old
"20,000",2,2,Not given,1,"Deposit₹ 50,000/-",Super Built up area 1180(109.63 sq.m.)Carpet area: 960 sq.ft. (89.19 sq.m.)  sq.ft.,Semifurnished,All," in Karan Madhupushpa, Shankar Kalat Nagar, , Pune, Maharashtra",7th   of 12 Floors,East,Vitrified,Yes,Yes,1 Covered,,,11 Months,1 Months,Charges not included,Partial,5 to 10 Year Old
"18,000",2,2,Not given,2,"Deposit₹ 50,000/-",Carpet area: 750 (69.68 sq.m.)  sq.ft.,Unfurnished,All," in AG Westone, Kaspate Vasti, , Pune, Maharashtra",8th   of 12 Floors,East,,,,1 Covered,,,11 Months,0 Months,Charges included,Partial,5 to 10 Year Old
"12,000",1,1,Not given,1,,Built Up area: 785 (72.93 sq.m.)Carpet area: 680 sq.ft. (63.17 sq.m.)  sq.ft.,Semifurnished,Family Only," in Sukhwani Nook, Pimpri, , Pune, Maharashtra",3rd   of 3 Floors,East,,,,,,,None,0 Months,Charges included,None,1 to 5 Year Old
"16,000",2,2,Not given,1,"Maintenance₹ 3,000/- (/ month)Deposit₹ 50,000/-",Super Built up area 1075(99.87 sq.m.)Carpet area: 775 sq.ft. (72 sq.m.)  sq.ft.,Semifurnished,All," in Nyati Elan, Wagholi, , Pune, Maharashtra",10th   of 12 Floors,East,Ceramic,Yes,,1 Open,Yes,,24 Months,1 Months,Charges included,Full,Under Construction
8500,2,1,Not given,2,,Carpet area: 550 (51.1 sq.m.)  sq.ft.,Semifurnished,Family Only," in United Arise, Lohegaon, , Pune, Maharashtra",5th   of 11 Floors,East,,,,1 Covered,,,11 Months,0 Months,Charges not included,Full,1 to 5 Year Old
"10,000",1,1,Not given,1,,Carpet area: 550 (51.1 sq.m.)  sq.ft.,Semifurnished,Bachelors (Men Only)," in Krishana residency, Bavdhan, , Pune, Maharashtra",4th   of 4 Floors,,,,,1 Covered,,,None,0 Months,Charges included,None,1 to 5 Year Old
,,,Not given,0,,None,,None,,,,,,,,,,,,,,
"10,000",1,1,Not given,1,,Carpet area: 550 (51.1 sq.m.)  sq.ft.,Semifurnished,Bachelors (Men Only)," in Krishana residency, Bavdhan, , Pune, Maharashtra",4th   of 4 Floors,,,,,1 Covered,,,None,0 Months,Charges included,None,1 to 5 Year Old
"16,000",1,1,Not given,,"Deposit₹ 30,000/-",Super Built up area 540(50.17 sq.m.)Carpet area: 530 sq.ft. (49.24 sq.m.)  sq.ft.,Unfurnished,"Family , Bachelors (Men Only)"," in Shriramnagar Apartment, Aundh, , Pune, Maharashtra",2nd   of 3 Floors,,Vitrified,Yes,Yes,1 Open,,,11 Months,1 Months,Charges not included,None,10+ Year Old
"18,000",1,1,Not given,1,"Deposit₹ 50,000/-",Super Built up area 572(53.14 sq.m.)  sq.ft.,Semifurnished,All," in Amanora Park Town, Hadapsar, , Pune, Maharashtra",22nd   of 29 Floors,,,,,1 Covered,,,11 Months,1 Months,Charges not included,None,10+ Year Old
"13,000",2,2,Not given,1,"Deposit₹ 60,000/-",Super Built up area 95Built Up area: 80 sq.m.Carpet area: 70 sq.m.  sq.m.,Unfurnished,All," in TCG The Cliff Garden, Phase-3 Hinjewadi , , Pune, Maharashtra",8th   of 14 Floors,North-East,Vitrified,Yes,,1 Covered,,,11 Months,3 Months,Charges not included,Full,0 to 1 Year Old
"13,000",2,1,Study Room,2,"Deposit₹ 25,000/-",Carpet area: 760 (70.61 sq.m.)  sq.ft.,Semifurnished,All," in Saurabh Residency, Hinjewadi, , Pune, Maharashtra",3rd   of 6 Floors,,Marble,Yes,,1 Covered,,,11 Months,1 Months,Charges included,None,5 to 10 Year Old
4000,1,1,Not given,1,"Deposit₹ 10,000/-",Carpet area: 450 (41.81 sq.m.)  sq.ft.,Unfurnished,Family Only," in Manjari Budruk, , Pune, Maharashtra",,South-West,Ceramic,,,1 Open,,,11 Months,1 Months,Charges not included,None,0 to 1 Year Old
"12,000",2,2,Not given,2,,Carpet area: 54.86   sq.m.,Semifurnished,"Family , Bachelors (Women Only)"," in Anshul Kanvas, Wagholi, , Pune, Maharashtra",7th   of 13 Floors,North-West,,,,"1 Covered, 1 Open",,,None,0 Months,Charges not included,None,1 to 5 Year Old
7000,1,1,Not given,2,"Deposit₹ 15,000/-",Built Up area: 600 (55.74 sq.m.)  sq.ft.,Unfurnished,All," in Hadapsar, , Pune, Maharashtra",,,,,,1 Covered,,,None,0 Months,Charges not included,None,1 to 5 Year Old
4000,1,1,Not given,1,"Maintenance₹ 200/- (/ month)Deposit₹ 10,000/-",Plot area 300(27.87 sq.m.)Built Up area: 300 sq.ft. (27.87 sq.m.)  sq.ft.,Unfurnished,All," in Manjari Budruk, , Pune, Maharashtra",,South,Marble,Yes,,"1 Covered, 0 Open",,,None,0 Months,Charges not included,None,10+ Year Old
"18,500",2,2,Not given,2,"Deposit₹ 60,000/-",Built Up area: 1000 (92.9 sq.m.)  sq.ft.,Semifurnished,All," in Dwarka Sai Wonders Phase II, Pimple Saudagar, , Pune, Maharashtra",8th   of 11 Floors,East,Vitrified,,,1 Covered,,,None,1 Months,Charges not included,None,0 to 1 Year Old
"23,000",2,2,Not given,1,"Deposit₹ 35,000/-",Carpet area: 650 (60.39 sq.m.)  sq.ft.,Furnished,All," in Magarpatta Grevillea, Magarpatta, , Pune, Maharashtra",6th   of 6 Floors,South,Vitrified,Yes,,1 Covered,,,12 Months,1 Months,Charges not included,Full,5 to 10 Year Old
5000,1,1,Not given,,"Deposit₹ 10,000/-",Built Up area: 150 (13.94 sq.m.)  sq.ft.,Unfurnished,Bachelors (Men/Women)," in Manmandir Society, Rahatani, , Pune, Maharashtra",Ground of 2 Floors,East,,,,,,,None,0 Months,Charges not included,None,10+ Year Old
5500,1,2,Not given,,"Deposit₹ 20,000/-",Carpet area: 350 (32.52 sq.m.)  sq.ft.,Unfurnished,All," in Mauli Niwas, Bhagyodhya Nagar,Kondhwa, Kondhwa, , Pune, Maharashtra",Ground of 5 Floors,North,Others,,," Covered,  Open",,,None,0 Months,Charges included,Partial,1 to 5 Year Old
7500,1,1,Not given,1,"Deposit₹ 15,000/-",Carpet area: 570 (52.95 sq.m.)  sq.ft.,Unfurnished,All," in Vijay Shanti Heights, Vishrantwadi, , Pune, Maharashtra",4th   of 5 Floors,,,,,,,,None,1 Months,Charges included,None,10+ Year Old
5000,1,1,Not given,,"Deposit₹ 14,000/-",Plot area 1200(111.48 sq.m.)Carpet area: 1000 sq.ft. (92.9 sq.m.)  sq.ft.,Furnished,Bachelors (Men/Women)," in nilesh apartment, Kharadi, , Pune, Maharashtra",,North-West,Ceramic,Yes,,"0 Covered, 1 Open",,Yes,11 Months,1 Months,Charges not included,Full,1 to 5 Year Old
8500,1,2,Not given,2,"Deposit₹ 25,000/-",Super Built up area 680(63.17 sq.m.)Built Up area: 665 sq.ft. (61.78 sq.m.)Carpet area: 500 sq.ft. (46.45 sq.m.)  sq.ft.,Unfurnished,Family Only," in Venkatesh Oxy Ultima, Wagholi, , Pune, Maharashtra",3rd   of 12 Floors,West,,,,1 Open,,,11 Months,1 Months,Charges not included,None,1 to 5 Year Old
"18,000",2,2,Not given,1,"Deposit₹ 50,000/-",Super Built up area 1210(112.41 sq.m.)  sq.ft.,Unfurnished,Family Only," in ARV Ganga Kingston, NIBM, , Pune, Maharashtra",4th   of 9 Floors,,,Yes,,1 Covered,,,None,0 Months,Charges not included,None,5 to 10 Year Old
8000,1,1,Not given,1,"Deposit₹ 80,000/-",Super Built up area 675(62.71 sq.m.)  sq.ft.,Unfurnished,All," in siddhi priya, Handewadi, , Pune, Maharashtra",6th   of 9 Floors,,,,,"1 Covered, 1 Open",,,None,0 Months,Charges not included,None,1 to 5 Year Old
"11,500",2,2,Not given,2,"Deposit₹ 35,000/-",Built Up area: 950 (88.26 sq.m.)  sq.ft.,Unfurnished,Family Only," in Mohamadwadi, , Pune, Maharashtra",,South,,,,,,,None,0 Months,Charges not included,None,0 to 1 Year Old
"16,000",2,2,Not given,1,"Deposit₹ 32,000/-",Super Built up area 1020(94.76 sq.m.)  sq.ft.,Unfurnished,Family Only," in Madhuvishwa Society, Siddharth Nagar, , Pune, Maharashtra",4th   of 5 Floors,,,Yes,,1 Covered,,,18 Months,0 Months,Charges included,None,5 to 10 Year Old
"22,500",2,2,Not given,1,"Deposit₹ 60,000/-",Super Built up area 1050(97.55 sq.m.)Built Up area: 950 sq.ft. (88.26 sq.m.)Carpet area: 730 sq.ft. (67.82 sq.m.)  sq.ft.,Furnished,All," in koria konark, Mhada Colony, , Pune, Maharashtra",2nd   of 3 Floors,East,Mosaic,Yes,,,,,36 Months,1 Months,Charges not included,None,10+ Year Old
9000,1,1,Not given,1,"Deposit₹ 15,000/-",Carpet area: 450 (41.81 sq.m.)  sq.ft.,Unfurnished,All," in Wadgaon Sheri, , Pune, Maharashtra",,West,,,,,,,None,0 Months,Charges not included,None,1 to 5 Year Old
"15,000",2,2,Not given,2,,Super Built up area 925(85.94 sq.m.)  sq.ft.,Semifurnished,Family Only," in Rohit Pavilion, Kalewadi, , Pune, Maharashtra",6th   of 7 Floors,,,,,1 Covered,,,None,0 Months,Charges included,None,5 to 10 Year Old
6500,1,1,Not given,1,"Deposit₹ 15,000/-",Carpet area: 750 (69.68 sq.m.)  sq.ft.,Unfurnished,All," in Kalepadal, , Pune, Maharashtra",,West,,,,1 Open,,,None,0 Months,Charges not included,None,10+ Year Old
"20,000",2,1,Not given,1,"Deposit₹ 60,000/-",Carpet area: 900 (83.61 sq.m.)  sq.ft.,Semifurnished,Family Only," in Ganga Vishnu Heights, Ganesh Nagar, , Pune, Maharashtra",1st   of 4 Floors,East,Others,,," Covered,  Open",,,22 Months,1 Months,Charges not included,None,10+ Year Old
,,,Not given,0,,None,,None,,,,,,,,,,,,,,
"20,000",2,2,Not given,2,Deposit2 months rent,Carpet area: 750 (69.68 sq.m.)  sq.ft.,Furnished,All," in Karia Konark Nagar, Viman Nagar, , Pune, Maharashtra",2nd   of 3 Floors,North,Mosaic,Yes,Yes," Covered, 1 Open",Yes,Yes,11 Months,1 Months,Charges included,Full,10+ Year Old
"10,000",1,1,Not given,1,"Deposit₹ 25,000/-",Super Built up area 566(52.58 sq.m.)  sq.ft.,Unfurnished,All," in Ganga Kunj Society, Vishrantwadi, , Pune, Maharashtra",5th   of 5 Floors,North-East,,,,,,,None,0 Months,Charges not included,None,10+ Year Old
"18,000",1,1,Not given,,"Deposit₹ 36,000/-",Carpet area: 410 (38.09 sq.m.)  sq.ft.,Furnished,Bachelors (Women Only)," in Chetna Corner Coop Housing Society , Kalyani Nagar, , Pune, Maharashtra",1st   of 2 Floors,South-East,Ceramic,Yes,Yes,,,,11 Months,1 Months,Charges not included,None,10+ Year Old
"19,000",1,1,Not given,,"Deposit₹ 50,000/-",Built Up area: 800 (74.32 sq.m.)  sq.ft.,Semifurnished,All," in Shivaji Nagar, , Pune, Maharashtra",2nd   of 3 Floors,,,,,1 Open,,,None,0 Months,Charges not included,None,1 to 5 Year Old
"22,000",2,1,Not given,1,"Deposit₹ 60,000/-",Built Up area: 1200 (111.48 sq.m.)Carpet area: 1000 sq.ft. (92.9 sq.m.)  sq.ft.,Semifurnished,All," in Shivaji Nagar, , Pune, Maharashtra",1st   of 3 Floors,,,,,1 Open,,,None,0 Months,Charges not included,None,1 to 5 Year Old
"10,500",1,1,Not given,1,"Deposit₹ 25,000/-",Carpet area: 500 (46.45 sq.m.)  sq.ft.,Unfurnished,"Family , Bachelors (Women Only)"," in Vishrantwadi, , Pune, Maharashtra",2nd   of 2 Floors,North-East,Vitrified,Yes,,"1 Covered,  Open",,,11 Months,1 Months,Charges not included,None,0 to 1 Year Old
4000,1,1,Not given,1,"Deposit₹ 10,000/-",Built Up area: 500 (46.45 sq.m.)  sq.ft.,Unfurnished,Family Only," in Phursungi, , Pune, Maharashtra",3rd   of 3 Floors,North,,,,,,,None,0 Months,Charges not included,None,1 to 5 Year Old
"12,000",2,1,Not given,,"Deposit₹ 30,000/-",Carpet area: 820 (76.18 sq.m.)  sq.ft.,Semifurnished,Family Only," in Sawant Vihar, Katraj, , Pune, Maharashtra",4th   of 4 Floors,West,Ceramic,Yes,,1 Covered,,,12 Months,1 Months,Charges not included,None,10+ Year Old
"14,000",1,1,Not given,1,Deposit3 months rent,Carpet area: 585 (54.35 sq.m.)  sq.ft.,Furnished,"Family , Bachelors (Women Only)"," in Shriram Classic, Kothrud, , Pune, Maharashtra",4th   of 4 Floors,West,Mosaic,,,,,,1 Months,1 Months,Charges not included,None,10+ Year Old
"18,000",1,1,Not given,1,"Deposit₹ 50,000/-",Super Built up area 450(41.81 sq.m.)  sq.ft.,Furnished,All," in Amanora Park Town, Hadapsar, , Pune, Maharashtra",10th   of 14 Floors,,,,,1 Covered,,,None,0 Months,Charges not included,None,10+ Year Old
