rent,bedroom,bathrooms,additional_rooms,balcany,brokarage,area,furnishing,avalable_for,address,floor_number,facing,floor_type,gate_community,corner_pro,parking,wheelchairadption,petfacility,aggDur,noticeDur,lightbill,powerbackup,propertyage
,,,Not given,0,,None,,None,,,,,,,,,,,,,,
"13,500",2,2,Pooja Room,1,"Brokerage₹ 13,500/- (Negotiable)Deposit3 months rent",Super Built up area 1150(106.84 sq.m.)Built Up area: 1125 sq.ft. (104.52 sq.m.)Carpet area: 860 sq.ft. (79.9 sq.m.)  sq.ft.,Unfurnished,All," in Kumar Park Infinia, Phursungi, , Pune, Maharashtra",6th   of 12 Floors,East,Vitrified,Yes,,1 Covered,,,11 Months,1 Months,Charges not included,Full,0 to 1 Year Old
"27,000",2,2,Not given,1,"Brokerage₹ 27,000/- (Non-Negotiable)Deposit3 months rent",Super Built up area 1335(124.03 sq.m.)Carpet area: 1050 sq.ft. (97.55 sq.m.)  sq.ft.,Unfurnished,All," in Marvel Cerise, Tulaja Bhawani Nagar, , Pune, Maharashtra",1st   of 12 Floors,North-West,Marble,Yes,Yes,1 Covered,,,None,1 Months,Charges not included,Partial,1 to 5 Year Old
"26,000",3,3,Not given,2,"Brokerage₹ 26,000/- (Non-Negotiable)Deposit3 months rent",Carpet area: 1270 (117.99 sq.m.)  sq.ft.,Unfurnished,All," in Kolte Patil Downtown Beryl, Kharadi, , Pune, Maharashtra",9th   of 11 Floors,West,Vitrified,Yes,Yes,1 Covered,,,None,1 Months,Charges not included,Full,1 to 5 Year Old
"23,500",2,2,Not given,1,Deposit3 months rent,Super Built up area 1166(108.32 sq.m.)Carpet area: 840 sq.ft. (78.04 sq.m.)  sq.ft.,Unfurnished,All," in Kolte Patil Downtown Langston, Ashoka Nagar, , Pune, Maharashtra",9th   of 12 Floors,South-East,Vitrified,Yes,Yes,1 Covered,,,None,1 Months,Charges not included,Full,1 to 5 Year Old
"16,000",2,2,Not given,1,"Maintenance₹ 2,000/- (/ month)Brokerage₹ 16,000/- (Negotiable)Deposit₹ 50,000/-",Super Built up area 850(78.97 sq.m.)Built Up area: 800 sq.ft. (74.32 sq.m.)Carpet area: 670 sq.ft. (62.25 sq.m.)  sq.ft.,Unfurnished,All," in Mohan Nagar CHS, Baner, , Pune, Maharashtra",4th   of 4 Floors,East,Vitrified,Yes,Yes,1 Covered,,Yes,11 Months,1 Months,Charges not included,Partial,0 to 1 Year Old
"17,000",2,2,Not given,1,"Brokerage₹ 17,000/- (Non-Negotiable)Deposit₹ 50,000/-",Super Built up area 1050(97.55 sq.m.)  sq.ft.,Semifurnished,Family Only," in L S Mehetre Shiv Angan, Pimple Saudagar, , Pune, Maharashtra",1st   of 9 Floors,North-West,,Yes,,1 Covered,Yes,Yes,None,0 Months,Charges not included,Full,1 to 5 Year Old
"16,000",1,1,Not given,,"Brokerage₹ 15,000/- (Non-Negotiable)Deposit₹ 40,000/-",Super Built up area 600(55.74 sq.m.)  sq.ft.,Semifurnished,All," in Pooja Sankul, Aundh, , Pune, Maharashtra",4th   of 7 Floors,South-West,,,,1 Covered,,,None,0 Months,Charges not included,None,1 to 5 Year Old
"18,000",2,2,Not given,1,"Brokerage₹ 18,000/- (Non-Negotiable)Deposit₹ 45,000/-",Super Built up area 1050(97.55 sq.m.)Built Up area: 1020 sq.ft. (94.76 sq.m.)Carpet area: 1000 sq.ft. (92.9 sq.m.)  sq.ft.,Unfurnished,All," in Bhansali Whispering Winds, Baner, , Pune, Maharashtra",3rd   of 5 Floors,North,Vitrified,Yes,,1 Covered,,,15 Months,1 Months,Charges not included,None,1 to 5 Year Old
"17,500",2,2,Not given,1,"Brokerage₹ 17,500/- (Non-Negotiable)Deposit₹ 45,000/-",Super Built up area 1100(102.19 sq.m.)Built Up area: 1050 sq.ft. (97.55 sq.m.)Carpet area: 1000 sq.ft. (92.9 sq.m.)  sq.ft.,Unfurnished,All," in Bhansali West Winds, Baner, , Pune, Maharashtra",5th   of 5 Floors,East,Vitrified,Yes,Yes,1 Covered,,Yes,11 Months,1 Months,Charges not included,Partial,5 to 10 Year Old
"26,000",2,2,Not given,1,"Brokerage₹ 26,000/- (Non-Negotiable)Deposit₹ 74,000/-",Super Built up area 1289(119.75 sq.m.)Carpet area: 1010 sq.ft. (93.83 sq.m.)  sq.ft.,Semifurnished,All," in Ganga Platino, Kharadi, , Pune, Maharashtra",10th   of 22 Floors,North,Wood,Yes,Yes,"1 Covered, 1 Open",Yes,Yes,11 Months,2 Months,Charges not included,Full,1 to 5 Year Old
"22,000",2,2,Not given,2,"Brokerage₹ 25,000/- (Non-Negotiable)Deposit3 months rent",Super Built up area 1160(107.77 sq.m.)Built Up area: 1100 sq.ft. (102.19 sq.m.)Carpet area: 850 sq.ft. (78.97 sq.m.)  sq.ft.,Semifurnished,All," in Kolte Cheryl, Ashoka Nagar, , Pune, Maharashtra",6th   of 11 Floors,,,,,1 Covered,,,11 Months,1 Months,Charges not included,None,5 to 10 Year Old
"15,000",2,2,Not given,,"Brokerage₹ 15,000/- (Non-Negotiable)Deposit₹ 50,000/-",Built Up area: 750 (69.68 sq.m.)  sq.ft.,Unfurnished,Family Only," in On Request, Bibwewadi, , Pune, Maharashtra",1st   of 3 Floors,South,,,," Covered,  Open",,,None,1 Months,Charges not included,None,10+ Year Old
"10,000",1,1,Not given,2,"Brokerage₹ 10,000/- (Non-Negotiable)Deposit₹ 40,000/-",Built Up area: 550 (51.1 sq.m.)  sq.ft.,Unfurnished,Family Only," in Aditya Chintamani Nagar Phase 2, Bibwewadi, , Pune, Maharashtra",2nd   of 3 Floors,North,,Yes,," Covered,  Open",,,None,1 Months,Charges not included,None,10+ Year Old
"21,000",2,2,Not given,2,"Brokerage₹ 21,000/- (Non-Negotiable)Deposit₹ 60,000/-",Built Up area: 1100 (102.19 sq.m.)  sq.ft.,Furnished,Family Only," in Suryaprabha Garden Apartment, Bibwewadi Kondhwa Road, , Pune, Maharashtra",1st   of 6 Floors,East,,Yes,," Covered,  Open",,,None,1 Months,Charges not included,None,10+ Year Old
"65,000",3,3,"Others,Pooja Room,Study Room",2,"Maintenance₹ 8,600/- (/ month)Brokerage₹ 65,000/- (Non-Negotiable)Deposit6 months rent",Super Built up area 2885(268.03 sq.m.)Built Up area: 2884 sq.ft. (267.93 sq.m.)Carpet area: 2260 sq.ft. (209.96 sq.m.)  sq.ft.,Unfurnished,Family Only," in Panchshil Towers, Kharadi, , Pune, Maharashtra",23rd   of 32 Floors,South-West,Vitrified,Yes,Yes,"3 Covered, 0 Open",,,33 Months,1 Months,Charges not included,Full,1 to 5 Year Old
"28,000",3,3,Not given,3,Brokerage1% (Non-Negotiable)Deposit1 months rent,Carpet area: 1600 (148.64 sq.m.)  sq.ft.,Semifurnished,All," in Global Precioso, Eon Free Zone , , Pune, Maharashtra",5th   of 12 Floors,East,Vitrified,Yes,,1 Open,,,11 Months,1 Months,Charges not included,Full,1 to 5 Year Old
"15,000",2,2,Not given,1,"Brokerage₹ 9,000/- (Negotiable)Deposit₹ 30,000/-",Carpet area: 1100 (102.19 sq.m.)  sq.ft.,Unfurnished,All," in Varadshri, Baner Pashan Link Road, , Pune, Maharashtra",4th   of 6 Floors,South-East,Vitrified,Yes,,1 Covered,Yes,Yes,11 Months,1 Months,Charges not included,Partial,5 to 10 Year Old
"25,500",3,3,Not given,3,Brokerage1% (Negotiable)Deposit3 months rent,Carpet area: 1200 (111.48 sq.m.)  sq.ft.,Semifurnished,All," in Goel Ganga Constella, Eon Free Zone , , Pune, Maharashtra",3rd   of 9 Floors,North,Vitrified,Yes,,2 Covered,,,11 Months,1 Months,Charges not included,Full,5 to 10 Year Old
"20,000",2,2,Not given,3,Brokerage1% (Negotiable)Deposit3 months rent,Carpet area: 900 (83.61 sq.m.)  sq.ft.,Semifurnished,All," in Goel Ganga Constella, Eon Free Zone , , Pune, Maharashtra",4th   of 9 Floors,South,Vitrified,Yes,,1 Covered,,,11 Months,1 Months,Charges not included,Full,1 to 5 Year Old
"18,000",2,1,Others,,"Deposit₹ 36,000/-",Built Up area: 800 (74.32 sq.m.)  sq.ft.,Unfurnished,Family Only," in Nestaway-86576, Pimple Saudagar, , Pune, Maharashtra",4th   of 7 Floors,East,,,,1 Covered,,,None,3 Months,Charges included,None,1 to 5 Year Old
"11,000",1,,Others,,"Deposit₹ 22,000/-",Built Up area: 200 (18.58 sq.m.)  sq.ft.,Unfurnished,All," in Nestaway-79327, Mane Wasti, , Pune, Maharashtra",1st   of 4 Floors,East,,,,1 Covered,,,None,3 Months,Charges included,None,1 to 5 Year Old
"11,650",1,1,Others,,"Deposit₹ 23,300/-",Built Up area: 500 (46.45 sq.m.)  sq.ft.,Unfurnished,All," in Nestaway-78871, Borade Vasti, , Pune, Maharashtra",,East,,,,1 Covered,,,None,3 Months,Charges included,None,1 to 5 Year Old
"12,000",2,1,Others,,"Deposit₹ 24,000/-",Built Up area: 988 (91.79 sq.m.)  sq.ft.,Unfurnished,Family Only," in Nestaway-77866, Maan, , Pune, Maharashtra",4th   of 7 Floors,East,,,,1 Covered,,,None,3 Months,Charges included,None,1 to 5 Year Old
"18,000",2,1,Others,,"Deposit₹ 36,000/-",Built Up area: 560 (52.03 sq.m.)  sq.ft.,Unfurnished,All," in Nestaway-77382, Hinjewadi, , Pune, Maharashtra",2nd   of 5 Floors,East,,,,1 Covered,,,None,3 Months,Charges included,None,1 to 5 Year Old
"28,000",3,1,Others,,"Deposit₹ 56,000/-",Built Up area: 1023 (95.04 sq.m.)  sq.ft.,Unfurnished,Family Only," in Nestaway-76587, Nere, , Pune, Maharashtra",22nd   of 25 Floors,East,,,,1 Covered,,,None,3 Months,Charges included,None,1 to 5 Year Old
,,,Not given,0,,None,,None,,,,,,,,,,,,,,
"10,500",1,1,Others,,"Deposit₹ 21,000/-",Built Up area: 700 (65.03 sq.m.)  sq.ft.,Unfurnished,Family Only," in Nestaway-76150, Upper Indira Nagar, , Pune, Maharashtra",3rd   of 6 Floors,East,,,,1 Covered,,,None,3 Months,Charges included,None,1 to 5 Year Old
"16,000",2,1,Others,,"Deposit₹ 32,000/-",Built Up area: 800 (74.32 sq.m.)  sq.ft.,Unfurnished,All," in Nestaway-75712, Maan, , Pune, Maharashtra",6th   of 9 Floors,East,,,,1 Covered,,,None,3 Months,Charges included,None,1 to 5 Year Old
"23,000",2,1,Others,2,"Deposit₹ 46,000/-",Built Up area: 1000 (92.9 sq.m.)  sq.ft.,Semifurnished,Family Only," in Nestaway-75669, Anand Nagar, , Pune, Maharashtra",Ground of 3 Floors,East,,,,1 Covered,,,None,3 Months,Charges included,None,1 to 5 Year Old
"20,000",2,1,Others,,"Deposit₹ 40,000/-",Built Up area: 704 (65.4 sq.m.)  sq.ft.,Semifurnished,All," in Nestaway-75683, Nere, , Pune, Maharashtra",2nd   of 5 Floors,East,,,,1 Covered,,,None,3 Months,Charges included,None,1 to 5 Year Old
"39,000",3,1,Others,1,"Deposit₹ 78,000/-",Built Up area: 1200 (111.48 sq.m.)  sq.ft.,Semifurnished,All," in Nestaway-75471, Pimple Saudagar, , Pune, Maharashtra",10th   of 13 Floors,East,,,,1 Covered,,,None,3 Months,Charges included,None,1 to 5 Year Old
"11,000",2,1,Others,,"Deposit₹ 22,000/-",Built Up area: 990 (91.97 sq.m.)  sq.ft.,Unfurnished,All," in Nestaway-75470, Maan, , Pune, Maharashtra",4th   of 7 Floors,East,,,,1 Covered,,,None,3 Months,Charges included,None,1 to 5 Year Old
"11,000",2,1,Others,,"Deposit₹ 22,000/-",Built Up area: 988 (91.79 sq.m.)  sq.ft.,Unfurnished,All," in Nestaway-75141, Maan, , Pune, Maharashtra",14th   of 17 Floors,East,,,,1 Covered,,,None,3 Months,Charges included,None,1 to 5 Year Old
"11,000",2,1,Others,,"Deposit₹ 22,000/-",Built Up area: 980 (91.04 sq.m.)  sq.ft.,Unfurnished,All," in Nestaway-74743, Maan, , Pune, Maharashtra",2nd   of 5 Floors,East,,,,1 Covered,,,None,3 Months,Charges included,None,1 to 5 Year Old
"11,000",2,1,Others,,"Deposit₹ 22,000/-",Built Up area: 988 (91.79 sq.m.)  sq.ft.,Unfurnished,All," in Nestaway-74730, Maan, , Pune, Maharashtra",3rd   of 6 Floors,East,,,,1 Covered,,,None,3 Months,Charges included,None,1 to 5 Year Old
"13,200",2,1,Others,,"Deposit₹ 26,400/-",Built Up area: 880 (81.75 sq.m.)  sq.ft.,Unfurnished,All," in Nestaway-74494, Pune International Airport Area, , Pune, Maharashtra",11st   of 14 Floors,East,,,,1 Covered,,,None,3 Months,Charges included,None,1 to 5 Year Old
"24,000",2,1,Others,1,"Deposit₹ 48,000/-",Built Up area: 800 (74.32 sq.m.)  sq.ft.,Semifurnished,Family Only," in Nestaway-74348, Pimple Gurav, , Pune, Maharashtra",7th   of 10 Floors,East,,,,1 Covered,,,None,3 Months,Charges included,None,1 to 5 Year Old
"66,000",3,,Others,,"Deposit₹ 132,000/-",Built Up area: 1750 (162.58 sq.m.)  sq.ft.,Semifurnished,Family Only," in Nestaway-74061, Mohamadwadi, , Pune, Maharashtra",1st   of 4 Floors,East,,,,1 Covered,,,None,3 Months,Charges included,None,1 to 5 Year Old
"22,200",2,1,Others,,"Deposit₹ 44,400/-",Built Up area: 988 (91.79 sq.m.)  sq.ft.,Unfurnished,All," in Nestaway-73924, Maan, , Pune, Maharashtra",12nd   of 15 Floors,East,,,,1 Covered,,,None,3 Months,Charges included,None,1 to 5 Year Old
"30,000",3,1,Others,,"Deposit₹ 120,000/-",Built Up area: 2500 (232.26 sq.m.)  sq.ft.,Furnished,All," in Nestaway-73485, Wagholi, , Pune, Maharashtra",Ground of 3 Floors,East,,,,1 Covered,,,None,3 Months,Charges included,None,1 to 5 Year Old
"24,200",2,1,Others,,"Deposit₹ 48,400/-",Built Up area: 1050 (97.55 sq.m.)  sq.ft.,Unfurnished,Family Only," in Nestaway-73259, Viman Nagar, , Pune, Maharashtra",2nd   of 5 Floors,East,,,,1 Covered,,,None,3 Months,Charges included,None,1 to 5 Year Old
"19,500",2,1,Others,1,"Deposit₹ 39,000/-",Built Up area: 1000 (92.9 sq.m.)  sq.ft.,Semifurnished,All," in Nestaway-73325, Wakad, , Pune, Maharashtra",10th   of 13 Floors,East,,,,1 Covered,,,None,3 Months,Charges included,None,1 to 5 Year Old
"15,000",2,1,Others,1,"Deposit₹ 30,000/-",Built Up area: 757 (70.33 sq.m.)  sq.ft.,Unfurnished,Family Only," in Nestaway-72743, Kate Wasti, , Pune, Maharashtra",15th   of 18 Floors,East,,,,1 Covered,,,None,3 Months,Charges included,None,1 to 5 Year Old
"12,800",1,1,Others,,"Deposit₹ 25,600/-",Built Up area: 800 (74.32 sq.m.)  sq.ft.,Unfurnished,All," in Nestaway-72368, Ganeshkhind, , Pune, Maharashtra",3rd   of 6 Floors,East,,,,1 Covered,,,None,3 Months,Charges included,None,1 to 5 Year Old
"19,600",2,1,Others,,"Deposit₹ 39,200/-",Built Up area: 670 (62.25 sq.m.)  sq.ft.,Unfurnished,All," in Nestaway-71632, Mane Wasti, , Pune, Maharashtra",5th   of 8 Floors,East,,,,1 Covered,,,None,3 Months,Charges included,None,1 to 5 Year Old
"25,200",2,1,Others,,"Deposit₹ 50,400/-",Built Up area: 980 (91.04 sq.m.)  sq.ft.,Unfurnished,"Family , Bachelors (Women Only)"," in Nestaway-71617, Pimple Saudagar, , Pune, Maharashtra",2nd   of 5 Floors,East,,,,1 Covered,,,None,3 Months,Charges included,None,1 to 5 Year Old
9500,2,1,Others,,"Deposit₹ 19,000/-",Built Up area: 1100 (102.19 sq.m.)  sq.ft.,Unfurnished,Family Only," in Nestaway-71614, Khadakwasla, , Pune, Maharashtra",3rd   of 6 Floors,East,,,,1 Covered,,,None,3 Months,Charges included,None,1 to 5 Year Old
"13,600",1,1,Others,1,"Deposit₹ 27,200/-",Built Up area: 1000 (92.9 sq.m.)  sq.ft.,Unfurnished,All," in Nestaway-71461, Mauli Park, , Pune, Maharashtra",6th   of 9 Floors,East,,,,1 Covered,,,None,3 Months,Charges included,None,1 to 5 Year Old
"12,000",1,1,Others,,"Deposit₹ 24,000/-",Built Up area: 500 (46.45 sq.m.)  sq.ft.,Unfurnished,All," in Nestaway-71279, University Road, , Pune, Maharashtra",11st   of 14 Floors,East,,,,1 Covered,,,None,3 Months,Charges included,None,1 to 5 Year Old
"14,600",2,1,Others,1,"Deposit₹ 29,200/-",Built Up area: 950 (88.26 sq.m.)  sq.ft.,Unfurnished,"Family , Bachelors (Men Only)"," in Nestaway-70309, Autadwadi Handewadi, , Pune, Maharashtra",13rd   of 16 Floors,East,,,,1 Covered,,,None,3 Months,Charges included,None,1 to 5 Year Old
"12,450",1,1,Others,,"Deposit₹ 24,900/-",Built Up area: 500 (46.45 sq.m.)  sq.ft.,Unfurnished,All," in Nestaway-68839, Vadgaon Sheri, , Pune, Maharashtra",2nd   of 5 Floors,East,,,,1 Covered,,,None,3 Months,Charges included,None,1 to 5 Year Old
,,,Not given,0,,None,,None,,,,,,,,,,,,,,
"26,700",2,1,Others,,"Deposit₹ 53,400/-",Built Up area: 1200 (111.48 sq.m.)  sq.ft.,Unfurnished,All," in Nestaway-68204, Maan, , Pune, Maharashtra",8th   of 11 Floors,East,,,,1 Covered,,,None,3 Months,Charges included,None,1 to 5 Year Old
"22,000",3,1,Others,,"Deposit₹ 44,000/-",Built Up area: 1500 (139.35 sq.m.)  sq.ft.,Unfurnished,All," in Nestaway-67651, Nanded, , Pune, Maharashtra",15th   of 18 Floors,East,,,,1 Covered,,,None,3 Months,Charges included,None,1 to 5 Year Old
"10,900",1,1,Others,,"Deposit₹ 21,800/-",Built Up area: 550 (51.1 sq.m.)  sq.ft.,Unfurnished,"Family , Bachelors (Men Only)"," in Nestaway-67392, Lohegaon, , Pune, Maharashtra",3rd   of 6 Floors,East,,,,1 Covered,,,None,3 Months,Charges included,None,1 to 5 Year Old
"23,000",2,1,Others,1,"Deposit₹ 46,000/-",Built Up area: 900 (83.61 sq.m.)  sq.ft.,Semifurnished,Family Only," in Nestaway-67165, Aundh, , Pune, Maharashtra",1st   of 4 Floors,East,,,,1 Covered,,,None,3 Months,Charges included,None,1 to 5 Year Old
"42,000",3,,Others,2,"Deposit₹ 84,000/-",Built Up area: 1480 (137.5 sq.m.)  sq.ft.,Semifurnished,All," in Nestaway-66881, Vishal Nagar, , Pune, Maharashtra",Ground of 3 Floors,East,,,,1 Covered,,,None,3 Months,Charges included,None,1 to 5 Year Old
"17,912",2,1,Others,,"Deposit₹ 35,824/-",Built Up area: 950 (88.26 sq.m.)  sq.ft.,Semifurnished,Family Only," in Nestaway-64936, Mayureshwar, , Pune, Maharashtra",3rd   of 6 Floors,East,,,,1 Covered,,,None,3 Months,Charges included,None,1 to 5 Year Old
"19,000",2,2,Not given,1,"Brokerage₹ 19,000/- (Non-Negotiable)Deposit₹ 62,000/-",Super Built up area 1193(110.83 sq.m.)Carpet area: 1010 sq.ft. (93.83 sq.m.)  sq.ft.,Semifurnished,All," in BU Bhandari Colonnade, Tukaram Nagar, , Pune, Maharashtra",10th   of 13 Floors,East,,Yes,Yes,"1 Covered, 1 Open",Yes,Yes,11 Months,2 Months,Charges not included,Full,1 to 5 Year Old
"76,000",4,1,Others,,"Deposit₹ 152,000/-",Built Up area: 1300 (120.77 sq.m.)  sq.ft.,Semifurnished,All," in Nestaway-62074, Aundh, , Pune, Maharashtra",5th   of 8 Floors,East,,,,1 Covered,,,None,3 Months,Charges included,None,1 to 5 Year Old
"13,950",1,1,Others,,"Deposit₹ 27,900/-",Built Up area: 850 (78.97 sq.m.)  sq.ft.,Unfurnished,All," in Nestaway-60734, Nere, , Pune, Maharashtra",16th   of 19 Floors,East,,,,1 Covered,,,None,3 Months,Charges included,None,1 to 5 Year Old
"17,000",2,1,Others,,"Deposit₹ 34,000/-",Built Up area: 1000 (92.9 sq.m.)  sq.ft.,Unfurnished,All," in Nestaway-60289, Parkhe Vasti, , Pune, Maharashtra",1st   of 4 Floors,East,,,,1 Covered,,,None,3 Months,Charges included,None,1 to 5 Year Old
"23,400",2,1,Others,1,"Deposit₹ 46,800/-",Built Up area: 800 (74.32 sq.m.)  sq.ft.,Unfurnished,All," in Nestaway-55570, Wakad, , Pune, Maharashtra",4th   of 7 Floors,East,,,,1 Covered,,,None,3 Months,Charges included,None,1 to 5 Year Old
"34,200",2,1,Others,,"Deposit₹ 68,400/-",Built Up area: 1200 (111.48 sq.m.)  sq.ft.,Unfurnished,All," in Nestaway-55561, Hinjewadi, , Pune, Maharashtra",3rd   of 6 Floors,East,,,,1 Covered,,,None,3 Months,Charges included,None,1 to 5 Year Old
"21,000",2,1,Others,1,"Deposit₹ 42,000/-",Built Up area: 1000 (92.9 sq.m.)  sq.ft.,Unfurnished,All," in Nestaway-45888, Wakad, , Pune, Maharashtra",6th   of 9 Floors,East,,,,1 Covered,,,None,3 Months,Charges included,None,1 to 5 Year Old
"11,000",1,1,Others,1,"Deposit₹ 22,000/-",Built Up area: 465 (43.2 sq.m.)  sq.ft.,Semifurnished,All," in Nestaway-45502, Autadwadi Handewadi, , Pune, Maharashtra",8th   of 11 Floors,East,,,,1 Covered,,,None,3 Months,Charges included,None,1 to 5 Year Old
"10,800",2,1,Others,,"Deposit₹ 21,600/-",Built Up area: 850 (78.97 sq.m.)  sq.ft.,Unfurnished,Family Only," in Nestaway-42130, Chimbali, , Pune, Maharashtra",8th   of 11 Floors,East,,,,1 Covered,,,None,3 Months,Charges included,None,1 to 5 Year Old
"10,000",1,1,Others,,"Deposit₹ 20,000/-",Built Up area: 750 (69.68 sq.m.)  sq.ft.,Unfurnished,All," in Nestaway-36488, Hinjewadi Phase 1, , Pune, Maharashtra",5th   of 8 Floors,East,,,,1 Covered,,,None,3 Months,Charges included,None,1 to 5 Year Old
"10,050",1,1,Others,,"Deposit₹ 20,100/-",Built Up area: 750 (69.68 sq.m.)  sq.ft.,Unfurnished,All," in Nestaway-36294, Hinjewadi Phase 1, , Pune, Maharashtra",2nd   of 5 Floors,East,,,,1 Covered,,,None,3 Months,Charges included,None,1 to 5 Year Old
8900,1,1,Others,,"Deposit₹ 17,800/-",Built Up area: 750 (69.68 sq.m.)  sq.ft.,Unfurnished,All," in Nestaway-36291, Hinjewadi Phase 1, , Pune, Maharashtra",4th   of 7 Floors,East,,,,1 Covered,,,None,3 Months,Charges included,None,1 to 5 Year Old
"19,600",2,1,Others,,"Deposit₹ 49,000/-",Built Up area: 1200 (111.48 sq.m.)  sq.ft.,Unfurnished,All," in Nestaway-36172, Hinjewadi, , Pune, Maharashtra",15th   of 18 Floors,East,,,,1 Covered,,,None,3 Months,Charges included,None,1 to 5 Year Old
"45,100",3,,Others,2,"Deposit₹ 90,200/-",Built Up area: 1700 (157.94 sq.m.)  sq.ft.,Semifurnished,All," in Nestaway-36113, Ashok Nagar, , Pune, Maharashtra",2nd   of 5 Floors,East,,,,1 Covered,,,None,3 Months,Charges included,None,1 to 5 Year Old
"26,540",2,1,Others,1,"Deposit₹ 53,080/-",Built Up area: 1200 (111.48 sq.m.)  sq.ft.,Unfurnished,All," in Nestaway-29092, Hinjewadi, , Pune, Maharashtra",12nd   of 15 Floors,East,,,,1 Covered,,,None,3 Months,Charges included,None,1 to 5 Year Old
9000,1,1,Not given,1,"Brokerage1% (Non-Negotiable)Deposit₹ 25,000/-",Super Built up area 605(56.21 sq.m.)Carpet area: 500 sq.ft. (46.45 sq.m.)  sq.ft.,Unfurnished,All," in Arihant Venkateshwara Green City, Hadapsar, , Pune, Maharashtra",6th   of 12 Floors,West,,Yes,Yes,1 Open,Yes,Yes,11 Months,1 Months,Charges not included,Full,5 to 10 Year Old
"14,000",1,1,Pooja Room,1,"Maintenance₹ 2,500/- (/ month)Brokerage₹ 14,000/- (Negotiable)Deposit3 months rent",Super Built up area 700(65.03 sq.m.)Built Up area: 610 sq.ft. (56.67 sq.m.)Carpet area: 520 sq.ft. (48.31 sq.m.)  sq.ft.,Unfurnished,All," in Goel Ganga Constella, Eon Free Zone , , Pune, Maharashtra",5th   of 9 Floors,West,Vitrified,Yes,,1 Covered,,,24 Months,1 Months,Charges not included,None,5 to 10 Year Old
"25,000",3,3,"Pooja Room,Study Room",2,"Maintenance₹ 2,500/- (/ month)Brokerage₹ 25,000/- (Negotiable)Deposit₹ 75,000/-",Super Built up area 1650(153.29 sq.m.)Built Up area: 1550 sq.ft. (144 sq.m.)Carpet area: 1425 sq.ft. (132.39 sq.m.)  sq.ft.,Semifurnished,"Family , Bachelors (Men Only)"," in Goel Ganga Constella, Eon Free Zone , , Pune, Maharashtra",2nd   of 9 Floors,South-West,Vitrified,Yes,,1 Covered,,Yes,11 Months,1 Months,Charges not included,Partial,10+ Year Old
"12,000",1,1,Not given,1,"Brokerage₹ 12,000/- (Non-Negotiable)Deposit₹ 25,000/-",Super Built up area 679(63.08 sq.m.)Built Up area: 650 sq.ft. (60.39 sq.m.)Carpet area: 464 sq.ft. (43.11 sq.m.)  sq.ft.,Unfurnished,All," in Paranjape Blue Ridge, Hinjewadi, , Pune, Maharashtra",8th   of 30 Floors,East,Marble,Yes,,"1 Covered, 1 Open",Yes,,11 Months,1 Months,Charges not included,Full,1 to 5 Year Old
,,,Not given,0,,None,,None,,,,,,,,,,,,,,
"24,000",2,2,Not given,1,"Brokerage₹ 24,000/- (Non-Negotiable)Deposit₹ 60,000/-",Super Built up area 1350(125.42 sq.m.)Built Up area: 1200 sq.ft. (111.48 sq.m.)Carpet area: 1150 sq.ft. (106.84 sq.m.)  sq.ft.,Furnished,All," in Paranjape Blue Ridge, Hinjewadi, , Pune, Maharashtra",19th   of 30 Floors,East,Marble,Yes,,"1 Covered, 1 Open",Yes,,11 Months,1 Months,Charges not included,Full,1 to 5 Year Old
"22,000",3,3,Not given,2,"Brokerage₹ 22,000/- (Non-Negotiable)Deposit₹ 50,000/-",Super Built up area 1700(157.94 sq.m.)Built Up area: 1650 sq.ft. (153.29 sq.m.)Carpet area: 1150 sq.ft. (106.84 sq.m.)  sq.ft.,Unfurnished,All," in Paranjape Blue Ridge, Hinjewadi, , Pune, Maharashtra",8th   of 30 Floors,East,Marble,Yes,Yes,"1 Covered, 1 Open",Yes,,11 Months,1 Months,Charges not included,Full,1 to 5 Year Old
"12,001",1,1,Not given,1,"Brokerage₹ 12,000/- (Negotiable)Deposit₹ 30,000/-",Super Built up area 679(63.08 sq.m.)Built Up area: 650 sq.ft. (60.39 sq.m.)Carpet area: 460 sq.ft. (42.74 sq.m.)  sq.ft.,Semifurnished,All," in Paranjape Blue Ridge, Hinjewadi, , Pune, Maharashtra",4th   of 24 Floors,North-West,Marble,Yes,,"1 Covered, 1 Open",Yes,,11 Months,1 Months,Charges not included,Full,1 to 5 Year Old
"18,500",2,2,Others,1,"Maintenance₹ 300/- (/ month)Brokerage₹ 18,500/- (Non-Negotiable)Deposit₹ 55,000/-",Super Built up area 1020(94.76 sq.m.)Built Up area: 923 sq.ft. (85.75 sq.m.)Carpet area: 724 sq.ft. (67.26 sq.m.)  sq.ft.,Semifurnished,"Family , Bachelors (Women Only)"," in Kumar Shantiniketan, Pashan, , Pune, Maharashtra",2nd   of 11 Floors,North,Vitrified,Yes,Yes,1 Covered,Yes,Yes,12 Months,1 Months,Charges not included,Partial,5 to 10 Year Old
