rent,bedroom,bathrooms,additional_rooms,balcany,brokarage,area,furnishing,avalable_for,address,floor_number,facing,floor_type,gate_community,corner_pro,parking,wheelchairadption,petfacility,aggDur,noticeDur,lightbill,powerbackup,propertyage
7000,1,1,"Pooja Room,Study Room,Servant Room,Store Room",1,"Brokerage₹ 3,500/- (Non-Negotiable)Deposit₹ 15,000/-",Super Built up area 445(41.34 sq.m.)Built Up area: 400 sq.ft. (37.16 sq.m.)Carpet area: 318 sq.ft. (29.54 sq.m.)  sq.ft.,Furnished,All," in Xrbia Hinjewadi, Hinjewadi, , Pune, Maharashtra",Lower Ground of 8 Floors,East,Marble,Yes,Yes,"1 Covered, 1 Open",,Yes,11 Months,1 Months,Charges not included,None,1 to 5 Year Old
9000,2,2,"Pooja Room,Study Room,Servant Room,Store Room",2,"Brokerage₹ 4,000/- (Non-Negotiable)Deposit₹ 20,000/-",Super Built up area 586(54.44 sq.m.)Built Up area: 500 sq.ft. (46.45 sq.m.)Carpet area: 418 sq.ft. (38.83 sq.m.)  sq.ft.,Furnished,All," in Xrbia City, Hinjewadi, , Pune, Maharashtra",2nd   of 8 Floors,South-East,,Yes,Yes,"1 Covered, 1 Open",Yes,Yes,11 Months,1 Months,Charges not included,None,1 to 5 Year Old
"23,000",2,2,Not given,2,"Brokerage₹ 23,000/- (Non-Negotiable)Deposit3 months rent",Super Built up area 1120(104.05 sq.m.)Built Up area: 1090 sq.ft. (101.26 sq.m.)Carpet area: 860 sq.ft. (79.9 sq.m.)  sq.ft.,Unfurnished,Family Only," in Kolte Patil Downtown Beryl, Kharadi, , Pune, Maharashtra",5th   of 10 Floors,East,Vitrified,Yes,,1 Covered,,,11 Months,1 Months,Charges not included,Partial,10+ Year Old
"12,000",2,2,Not given,2,"Deposit₹ 45,000/-",Super Built up area 1085(100.8 sq.m.)Carpet area: 825 sq.ft. (76.65 sq.m.)  sq.ft.,Furnished,All," in Kolte Patil Margosa Heights, NIBM, , Pune, Maharashtra",3rd   of 13 Floors,East,Vitrified,Yes,,1 Open,,,None,0 Months,Charges included,None,1 to 5 Year Old
"21,000",2,2,Others,1,"Brokerage₹ 21,000/- (Non-Negotiable)Deposit₹ 60,000/-",Built Up area: 1329 (123.47 sq.m.)  sq.ft.,Semifurnished,Family Only," in Nyati Esteban 1, Undri, , Pune, Maharashtra",9th   of 11 Floors,East,Vitrified,Yes,,1 Covered,Yes,Yes,11 Months,1 Months,Charges not included,Full,0 to 1 Year Old
"20,000",2,2,Not given,2,"Brokerage₹ 25,000/- (Non-Negotiable)Deposit12 months rent",Super Built up area 1045(97.08 sq.m.)Built Up area: 1000 sq.ft. (92.9 sq.m.)Carpet area: 850 sq.ft. (78.97 sq.m.)  sq.ft.,Semifurnished,All," in Kumar Primrose, Eon Free Zone , , Pune, Maharashtra",1st   of 10 Floors,East,Concrete,Yes,,1 Covered,Yes,Yes,11 Months,1 Months,Charges not included,Full,5 to 10 Year Old
"23,000",1,1,Not given,1,,Super Built up area 600(55.74 sq.m.)Built Up area: 550 sq.ft. (51.1 sq.m.)Carpet area: 500 sq.ft. (46.45 sq.m.)  sq.ft.,Furnished,All," in Mantri Memories, Koregaon Park, , Pune, Maharashtra",2nd   of 8 Floors,East,Vitrified,Yes,,1 Open,,,None,0 Months,Charges included,None,5 to 10 Year Old
"12,000",1,1,Others,,"Brokerage₹ 12,000/- (Negotiable)Deposit₹ 25,000/-",Super Built up area 350(32.52 sq.m.)Built Up area: 300 sq.ft. (27.87 sq.m.)Carpet area: 275 sq.ft. (25.55 sq.m.)  sq.ft.,Semifurnished,Bachelors (Men Only)," in Raag Villas, Koregaon Park, , Pune, Maharashtra",2nd   of 5 Floors,East,Vitrified,Yes,,,,,11 Months,1 Months,Charges not included,None,5 to 10 Year Old
"11,000",1,1,Not given,1,"Brokerage₹ 11,000/- (Non-Negotiable)Deposit₹ 11,000/-",Super Built up area 300(27.87 sq.m.)Built Up area: 250 sq.ft. (23.23 sq.m.)Carpet area: 200 sq.ft. (18.58 sq.m.)  sq.ft.,Semifurnished,Bachelors (Men Only)," in Raag Villas, Koregaon Park, , Pune, Maharashtra",2nd   of 5 Floors,East,Vitrified,Yes,,,,,11 Months,1 Months,Charges not included,None,5 to 10 Year Old
"10,000",1,1,Not given,1,"Brokerage₹ 10,000/- (Negotiable)Deposit₹ 25,000/-",Super Built up area 679(63.08 sq.m.)Built Up area: 650 sq.ft. (60.39 sq.m.)Carpet area: 460 sq.ft. (42.74 sq.m.)  sq.ft.,Unfurnished,All," in Paranjape Blue Ridge, Hinjewadi, , Pune, Maharashtra",8th   of 24 Floors,North,Marble,,,"1 Covered, 1 Open",Yes,,11 Months,1 Months,Charges not included,Full,1 to 5 Year Old
"15,000",1,1,Servant Room,1,,Super Built up area 450(41.81 sq.m.)Built Up area: 400 sq.ft. (37.16 sq.m.)Carpet area: 390 sq.ft. (36.23 sq.m.)  sq.ft.,Furnished,All," in Goel Ganga Orchard, Koregaon Park Annexe, , Pune, Maharashtra",2nd   of 8 Floors,North-East,Ceramic,Yes,,1 Open,,,None,0 Months,Charges included,Full,5 to 10 Year Old
"12,000",3,3,Not given,1,"Brokerage₹ 12,000/- (Negotiable)Deposit₹ 20,000/-",Super Built up area 1300(120.77 sq.m.)Built Up area: 1200 sq.ft. (111.48 sq.m.)  sq.ft.,Furnished,Bachelors (Men Only)," in Ganga Terrace CHS, Pingale Wasti, , Pune, Maharashtra",3rd   of 4 Floors,East,Vitrified,Yes,,,,,11 Months,1 Months,Charges not included,None,5 to 10 Year Old
"20,000",1,1,Not given,1,,Super Built up area 600(55.74 sq.m.)Built Up area: 550 sq.ft. (51.1 sq.m.)Carpet area: 500 sq.ft. (46.45 sq.m.)  sq.ft.,Furnished,All," in Raag Villas, Koregaon Park, , Pune, Maharashtra",3rd   of 6 Floors,East,Vitrified,Yes,,,,,None,0 Months,Charges included,Full,5 to 10 Year Old
 3 Lac,4,5,Servant Room,3,"Brokerage₹ 300,000/- (Negotiable)Deposit6 months rent",Plot area 6200(576 sq.m.)  sq.ft.,Unfurnished,All," in Amanora Sweet Water Villa Plots, Magarpatta, , Pune, Maharashtra",,East,Marble,Yes,,3 Covered,,,11 Months,1 Months,Charges not included,Partial,1 to 5 Year Old
"19,000",2,2,Not given,2,"Brokerage₹ 19,000/- (Non-Negotiable)Deposit₹ 50,000/-",Super Built up area 1032.4(95.91 sq.m.)Built Up area: 950 sq.ft. (88.26 sq.m.)  sq.ft.,Semifurnished,All," in Gera Park View 1, Eon Free Zone , , Pune, Maharashtra",7th   of 14 Floors,East,Ceramic,Yes,,1 Covered,,,11 Months,1 Months,Charges not included,Partial,1 to 5 Year Old
,,,Not given,0,,None,,None,,,,,,,,,,,,,,
"19,000",1,2,Others,1,"Brokerage₹ 28,000/- (Non-Negotiable)Deposit₹ 60,000/-",Super Built up area 650(60.39 sq.m.)Built Up area: 620 sq.ft. (57.6 sq.m.)Carpet area: 600 sq.ft. (55.74 sq.m.)  sq.ft.,Semifurnished,Family Only," in madhuban society, F C Road, , Pune, Maharashtra",1st   of 4 Floors,West,Vitrified,,," Covered,  Open",,,None,1 Months,Charges not included,None,1 to 5 Year Old
9500,1,1,Others,1,"Brokerage₹ 1/- (Negotiable)Deposit₹ 20,000/-",Super Built up area 520(48.31 sq.m.)Built Up area: 480 sq.ft. (44.59 sq.m.)Carpet area: 410 sq.ft. (38.09 sq.m.)  sq.ft.,Unfurnished,All," in on request, Postal Colony, , Pune, Maharashtra",1st   of 4 Floors,East,Marble,Yes,,"1 Covered, 1 Open",,,None,0 Months,Charges not included,Partial,0 to 1 Year Old
"15,000",2,2,Not given,2,"Brokerage₹ 9,000/- (Negotiable)Deposit₹ 30,000/-",Carpet area: 1000 (92.9 sq.m.)  sq.ft.,Unfurnished,All," in on request, Wakad, , Pune, Maharashtra",4th   of 6 Floors,West,Vitrified,Yes,,1 Covered,Yes,Yes,11 Months,1 Months,Charges not included,Partial,1 to 5 Year Old
"33,000",3,3,Not given,3,"Brokerage₹ 33,000/- (Negotiable)Deposit3 months rent",Built Up area: 1600 (148.64 sq.m.)  sq.ft.,Furnished,Family Only," in Elina Living, Mohamadwadi, , Pune, Maharashtra",2nd   of 14 Floors,East,Vitrified,Yes,,1 Covered,,,None,1 Months,Charges not included,Full,Under Construction
"26,000",3,3,Pooja Room,2,"Brokerage₹ 26,000/- (Negotiable)Deposit3 months rent",Super Built up area 1500(139.35 sq.m.)Built Up area: 1300 sq.ft. (120.77 sq.m.)Carpet area: 1200 sq.ft. (111.48 sq.m.)  sq.ft.,Semifurnished,All," in Pride Platinum, Baner, , Pune, Maharashtra",7th   of 18 Floors,East,Marble,Yes,Yes,1 Covered,Yes,Yes,11 Months,1 Months,Charges not included,Full,1 to 5 Year Old
"11,999",1,1,Others,,"Brokerage₹ 11,999/- (Negotiable)Deposit₹ 34,999/-",Super Built up area 330(30.66 sq.m.)Built Up area: 300 sq.ft. (27.87 sq.m.)Carpet area: 270 sq.ft. (25.08 sq.m.)  sq.ft.,Semifurnished,All," in Nandan Acura, Laxman Nagar, , Pune, Maharashtra",3rd   of 7 Floors,South,Vitrified,Yes,Yes,1 Covered,,Yes,11 Months,1 Months,Charges not included,Partial,1 to 5 Year Old
"14,200",1,1,Not given,1,"Maintenance₹ 300/- (/ month)Brokerage₹ 14,000/- (Non-Negotiable)Deposit₹ 35,000/-",Super Built up area 680(63.17 sq.m.)Built Up area: 580 sq.ft. (53.88 sq.m.)Carpet area: 500 sq.ft. (46.45 sq.m.)  sq.ft.,Unfurnished,All," in Residential Apartment, Baner, , Pune, Maharashtra",1st   of 3 Floors,East,Vitrified,,,1 Covered,,,None,0 Months,Charges not included,None,1 to 5 Year Old
"16,000",2,2,Store Room,2,"Brokerage₹ 16,000/- (Negotiable)Deposit₹ 50,000/-",Super Built up area 1158(107.58 sq.m.)Built Up area: 1156 sq.ft. (107.4 sq.m.)Carpet area: 820 sq.ft. (76.18 sq.m.)  sq.ft.,Semifurnished,All," in Vardhman Residency, Wakad, , Pune, Maharashtra",11st   of 12 Floors,East,Vitrified,Yes,Yes,1 Covered,,,11 Months,1 Months,Charges not included,Full,5 to 10 Year Old
"14,500",1,2,Not given,1,"Brokerage₹ 14,500/- (Non-Negotiable)Deposit₹ 40,000/-",Super Built up area 700(65.03 sq.m.)Built Up area: 650 sq.ft. (60.39 sq.m.)Carpet area: 500 sq.ft. (46.45 sq.m.)  sq.ft.,Semifurnished,Family Only," in Sanskruti Casa Poli, Shankar Kalat Nagar, , Pune, Maharashtra",5th   of 7 Floors,North,Vitrified,Yes,Yes,1 Open,Yes,Yes,12 Months,1 Months,Charges not included,Full,5 to 10 Year Old
"13,000",1,1,Pooja Room,1,"Brokerage₹ 19,500/- (Negotiable)Deposit₹ 30,000/-",Carpet area: 600 (55.74 sq.m.)  sq.ft.,Unfurnished,Family Only," in Kumbare Township, Kothrud, , Pune, Maharashtra",Ground of 5 Floors,North,Mosaic,,Yes,1 Open,,,36 Months,1 Months,Charges not included,None,10+ Year Old
"11,999",1,1,Study Room,,"Maintenance₹ 1/- (/ month)Brokerage₹ 12,000/- (Negotiable)Deposit₹ 30,000/-",Super Built up area 440(40.88 sq.m.)Built Up area: 370 sq.ft. (34.37 sq.m.)Carpet area: 250 sq.ft. (23.23 sq.m.)  sq.ft.,Furnished,All," in Nandan Acura, Laxman Nagar, , Pune, Maharashtra",6th   of 7 Floors,East,Vitrified,Yes,,1 Covered,,Yes,11 Months,1 Months,Charges not included,Full,5 to 10 Year Old
"45,000",3,3,Pooja Room,3,"Brokerage₹ 45,000/- (Non-Negotiable)Deposit₹ 200,000/-",Super Built up area 2227(206.9 sq.m.)Built Up area: 2210 sq.ft. (205.32 sq.m.)Carpet area: 1820 sq.ft. (169.08 sq.m.)  sq.ft.,Furnished,Family Only," in Nandan Prospera Plus, Baner, , Pune, Maharashtra",8th   of 18 Floors,North-East,Vitrified,Yes,,2 Covered,,,11 Months,1 Months,Charges not included,Full,1 to 5 Year Old
7000,1,1,Others,1,"Brokerage₹ 1/- (Negotiable)Deposit₹ 10,000/-",Super Built up area 450(41.81 sq.m.)  sq.ft.,Unfurnished,All," in On Request, Dange Chowk, , Pune, Maharashtra",Ground of 6 Floors,North-East,Marble,Yes,,2 Covered,,,None,0 Months,Charges included,Partial,0 to 1 Year Old
7000,1,1,Others,1,"Brokerage₹ 8,000/- (Negotiable)Deposit₹ 15,000/-",Super Built up area 400(37.16 sq.m.)Built Up area: 350 sq.ft. (32.52 sq.m.)Carpet area: 290 sq.ft. (26.94 sq.m.)  sq.ft.,Semifurnished,All," in Ajay Residency, Wakad, , Pune, Maharashtra",1st   of 4 Floors,West,Marble,Yes,,1 Covered,,,None,0 Months,Charges included,Partial,0 to 1 Year Old
"20,200",3,3,Not given,2,"Brokerage₹ 20,000/- (Negotiable)Deposit₹ 80,000/-",Plot area 2698(250.65 sq.m.)Built Up area: 2085 sq.ft. (193.7 sq.m.)Carpet area: 1802 sq.ft. (167.41 sq.m.)  sq.ft.,Unfurnished,All," in Laxman Nagar, , Pune, Maharashtra",,East,Vitrified,,,"1 Covered, 1 Open",,,None,0 Months,Charges not included,None,1 to 5 Year Old
"15,000",2,2,Not given,2,"Brokerage₹ 15,000/- (Non-Negotiable)Deposit₹ 45,000/-",Carpet area: 850 (78.97 sq.m.)  sq.ft.,Semifurnished,Family Only," in Woodsville Phase 3, Bankar Vasti, , Pune, Maharashtra",11st   of 11 Floors,West,Vitrified,,,"1 Covered,  Open",,,11 Months,1 Months,Charges not included,Partial,1 to 5 Year Old
"14,000",2,2,Not given,2,"Brokerage₹ 14,000/- (Non-Negotiable)Deposit₹ 45,000/-",Super Built up area 1061(98.57 sq.m.)Carpet area: 950 sq.ft. (88.26 sq.m.)  sq.ft.,Semifurnished,Family Only," in Pharande Woodsville, Moshi, , Pune, Maharashtra",8th   of 12 Floors,East,Vitrified,,,"1 Covered,  Open",,,11 Months,1 Months,Charges included,Partial,1 to 5 Year Old
8000,1,1,Others,2,"Brokerage₹ 5,000/- (Non-Negotiable)Deposit₹ 20,000/-",Super Built up area 583(54.16 sq.m.)Built Up area: 540 sq.ft. (50.17 sq.m.)Carpet area: 480 sq.ft. (44.59 sq.m.)  sq.ft.,Unfurnished,All," in Bhandari Savannah, Wagholi, , Pune, Maharashtra",5th   of 7 Floors,,Granite,,,"1 Covered, 0 Open",,,11 Months,1 Months,Charges included,None,5 to 10 Year Old
"15,000",2,2,Not given,2,"Brokerage₹ 15,000/- (Non-Negotiable)Deposit₹ 45,000/-",Super Built up area 1061(98.57 sq.m.)Carpet area: 950 sq.ft. (88.26 sq.m.)  sq.ft.,Semifurnished,Family Only," in Pharande Woodsville, Moshi, , Pune, Maharashtra",1st   of 12 Floors,East,Vitrified,,,"1 Covered,  Open",,,11 Months,1 Months,Charges not included,Partial,1 to 5 Year Old
"16,000",3,3,Pooja Room,2,"Brokerage₹ 16,000/- (Non-Negotiable)Deposit₹ 48,000/-",Super Built up area 1539(142.98 sq.m.)Carpet area: 1000 sq.ft. (92.9 sq.m.)  sq.ft.,Semifurnished,Family Only," in Pharande Woodsville, Moshi, , Pune, Maharashtra",11st   of 12 Floors,East,Vitrified,,,"1 Covered,  Open",,,11 Months,1 Months,Charges not included,Partial,1 to 5 Year Old
"16,000",2,2,Not given,2,"Brokerage₹ 16,000/-Deposit₹ 50,000/-",Super Built up area 1125(104.52 sq.m.)Built Up area: 1080 sq.ft. (100.34 sq.m.)Carpet area: 800 sq.ft. (74.32 sq.m.)  sq.ft.,Semifurnished,All," in The Omega Paradise Phase 1, Shankar Kalat Nagar, , Pune, Maharashtra",7th   of 11 Floors,East,,Yes,Yes,"1 Covered, 0 Open",Yes,Yes,11 Months,1 Months,Charges included,Full,0 to 1 Year Old
"30,000",4,3,Not given,3,"Brokerage₹ 30,000/- (Non-Negotiable)",Carpet area: 1800 (167.23 sq.m.)  sq.ft.,Unfurnished,Family Only," in Atul Westernhills, Baner-Sus, , Pune, Maharashtra",2nd   of 3 Floors,North-East,,Yes,Yes,"2 Covered, 0 Open",Yes,Yes,12 Months,2 Months,Charges not included,Full,1 to 5 Year Old
"20,000",3,2,Not given,1,"Deposit₹ 40,000/-",Carpet area: 1003 (93.18 sq.m.)  sq.ft.,Unfurnished,All," in Megapolis Splendour Smart Homes, Phase-3 Hinjewadi , , Pune, Maharashtra",14th   of 14 Floors,,,,,1 Covered,,,12 Months,1 Months,Charges not included,None,1 to 5 Year Old
"21,500",3,3,Not given,2,"Deposit₹ 75,000/-",Super Built up area 1272(118.17 sq.m.)  sq.ft.,Semifurnished,All," in Silveroak Sarisha, Punawale, , Pune, Maharashtra",1st   of 10 Floors,North,Ceramic,Yes,Yes,1 Covered,Yes,Yes,11 Months,1 Months,Charges not included,Partial,1 to 5 Year Old
"11,500",2,2,Not given,2,"Deposit₹ 30,000/-",Super Built up area 1000(92.9 sq.m.)  sq.ft.,Unfurnished,All," in F5 Diamond Crest, Wagholi, , Pune, Maharashtra",8th   of 11 Floors,,,,,1 Covered,,,None,0 Months,Charges included,None,0 to 1 Year Old
,,,Not given,0,,None,,None,,,,,,,,,,,,,,
"11,500",2,2,Not given,2,"Deposit₹ 30,000/-",Super Built up area 1000(92.9 sq.m.)  sq.ft.,Unfurnished,All," in F5 Diamond Crest, Wagholi, , Pune, Maharashtra",8th   of 11 Floors,,,,,1 Covered,,,None,0 Months,Charges included,None,0 to 1 Year Old
"14,800",1,1,Not given,1,"Deposit₹ 50,000/-",Carpet area: 600 (55.74 sq.m.)  sq.ft.,Unfurnished,All," in Ishana 3 Co Op Society, Bhusari Colony, , Pune, Maharashtra",5th   of 6 Floors,West,Vitrified,Yes,," Covered, 1 Open",,,11 Months,1 Months,Charges not included,Partial,10+ Year Old
"24,000",3,3,Not given,1,"Deposit₹ 75,000/-",Super Built up area 1500(139.35 sq.m.)Built Up area: 1400 sq.ft. (130.06 sq.m.)Carpet area: 1200 sq.ft. (111.48 sq.m.)  sq.ft.,Semifurnished,All," in Laxmi Angan, Pimple Saudagar, , Pune, Maharashtra",4th   of 14 Floors,,,,,1 Covered,,,11 Months,0 Months,Charges not included,None,Under Construction
"22,500",2,2,Not given,2,Deposit3 months rent,Super Built up area 1000(92.9 sq.m.)  sq.ft.,Semifurnished,All," in Goel Ganga Constella, Eon Free Zone , , Pune, Maharashtra",7th   of 9 Floors,East,Vitrified,Yes,,1 Covered,Yes,Yes,None,1 Months,Charges not included,Partial,5 to 10 Year Old
"14,000",1,1,Not given,1,"Deposit₹ 35,000/-",Carpet area: 590 (54.81 sq.m.)  sq.ft.,Semifurnished,All," in Lunkad Daffodils, Viman Nagar, , Pune, Maharashtra",Ground of 3 Floors,East,Ceramic,Yes,,1 Open,,,None,0 Months,Charges not included,Partial,5 to 10 Year Old
6000,,,Not given,0,"Deposit₹ 10,000/-",Plot area 300(27.87 sq.m.)  sq.ft.,Unfurnished,All," in ganesh nagar , wadgaon sheri, , Pune, Maharashtra",,,,,,,,,None,1 Months,Charges not included,None,5 to 10 Year Old
"10,200",1,2,Not given,1,Deposit2 months rent,Carpet area: 650 (60.39 sq.m.)  sq.ft.,Semifurnished,All," in Ravinanda Skylights, Wagholi, , Pune, Maharashtra",1st   of 12 Floors,,,,,1 Covered,,,None,0 Months,Charges included,None,0 to 1 Year Old
9000,1,1,Not given,1,Brokerage50% (Negotiable)Deposit3 months rent,Carpet area: 620 (57.6 sq.m.)  sq.ft.,Semifurnished,All," in Sai Ratna Apartment, Wadgaon Budruk, , Pune, Maharashtra",1st   of 5 Floors,,,,,,,,None,2 Months,Charges not included,None,10+ Year Old
"30,000",2,2,Not given,,"Brokerage8% (Non-Negotiable)Deposit₹ 100,000/-",Carpet area: 780 (72.46 sq.m.)  sq.ft.,Furnished,Family Only," in chandralok society, gokhalenagar road, , Pune, Maharashtra",Ground of 2 Floors,North,Vitrified,,," Covered, 1 Open",,,24 Months,1 Months,Charges not included,Full,10+ Year Old
"17,000",1,1,Not given,1,"Brokerage₹ 17,000/- (Non-Negotiable)",Super Built up area 650(60.39 sq.m.)Built Up area: 650 sq.ft. (60.39 sq.m.)Carpet area: 500 sq.ft. (46.45 sq.m.)  sq.ft.,Semifurnished,Family Only," in Clover Village, Wanowrie, , Pune, Maharashtra",4th   of 6 Floors,,,,,1 Open,,,None,0 Months,Charges not included,None,10+ Year Old
"11,000",2,2,Others,2,"Deposit₹ 25,000/-",Super Built up area 943(87.61 sq.m.)Built Up area: 840 sq.ft. (78.04 sq.m.)Carpet area: 735 sq.ft. (68.28 sq.m.)  sq.ft.,Semifurnished,All," in 38 Park Majestique, Undri, , Pune, Maharashtra",11st   of 14 Floors,East,Vitrified,Yes,,1 Open,,,None,0 Months,Charges included,Full,0 to 1 Year Old
"17,500",1,1,Not given,2,Deposit2 months rent,Carpet area: 640 (59.46 sq.m.)  sq.ft.,Furnished,Family Only," in Devi Silver Gates, Viman Nagar, , Pune, Maharashtra",3rd   of 4 Floors,,,,,1 Covered,,,None,1 Months,Charges included,None,5 to 10 Year Old
"28,000",2,2,Not given,1,"Brokerage₹ 28,000/- (Negotiable)Deposit₹ 100,000/-",Super Built up area 1250(116.13 sq.m.)  sq.ft.,Furnished,Family Only," in Magarpatta City Trillium, Magarpatta, , Pune, Maharashtra",9th   of 12 Floors,,,,,1 Covered,,,None,0 Months,Charges not included,None,5 to 10 Year Old
"16,000",1,2,Not given,1,"Brokerage₹ 16,000/- (Negotiable)Deposit₹ 25,000/-",Carpet area: 380 (35.3 sq.m.)  sq.ft.,Unfurnished,All," in Naman Society, Model Colony, , Pune, Maharashtra",7th   of 11 Floors,,Others,,," Covered,  Open",,,11 Months,2 Months,Charges included,Full,5 to 10 Year Old
"18,000",1,1,Not given,2,"Deposit₹ 40,000/-",Super Built up area 550(51.1 sq.m.)  sq.ft.,Semifurnished,All," in Bhosle Paradise, Shivaji Nagar, , Pune, Maharashtra",3rd   of 6 Floors,,,,,1 Covered,,,None,0 Months,Charges not included,None,10+ Year Old
"14,000",2,2,"Study Room,Others",1,"Maintenance₹ 400/- (/ month)Deposit₹ 30,000/-",Built Up area: 750 (69.68 sq.m.)  sq.ft.,Semifurnished,All," in Sai Park Hsg. Soc., Chinchwad, , Pune, Maharashtra",1st   of 3 Floors,North-East,Mosaic,,,,,,None,0 Months,Charges included,None,
"26,000",2,2,Others,1,"Maintenance₹ 4,000/- (/ month)Deposit₹ 150,000/-",Super Built up area 1262(117.24 sq.m.)Built Up area: 1100 sq.ft. (102.19 sq.m.)Carpet area: 980 sq.ft. (91.04 sq.m.)  sq.ft.,Semifurnished,All," in Eminent Aura Solis, Wanowrie, , Pune, Maharashtra",7th   of 7 Floors,East,Vitrified,,,"1 Covered,  Open",,,36 Months,2 Months,Charges not included,Partial,5 to 10 Year Old
"17,000",2,2,Pooja Room,1,Deposit3 months rent,Super Built up area 1190(110.55 sq.m.)Built Up area: 1150 sq.ft. (106.84 sq.m.)Carpet area: 810 sq.ft. (75.25 sq.m.)  sq.ft.,Unfurnished,All," in Kalpataru Serenity, Manjri, , Pune, Maharashtra",8th   of 14 Floors,East,Vitrified,Yes,,"1 Covered,  Open",Yes,Yes,11 Months,1 Months,Charges not included,Partial,0 to 1 Year Old
