rent,bedroom,bathrooms,additional_rooms,balcany,brokarage,area,furnishing,avalable_for,address,floor_number,facing,floor_type,gate_community,corner_pro,parking,wheelchairadption,petfacility,aggDur,noticeDur,lightbill,powerbackup,propertyage
"12,000",1,1,Not given,,"Deposit₹ 25,000/-",Built Up area: 452 (41.99 sq.m.)  sq.ft.,Semifurnished,Bachelors (Men/Women)," in Wadgaon Sheri, , Pune, Maharashtra",1st   of 2 Floors,,,,,,,,None,0 Months,Charges not included,None,5 to 10 Year Old
"13,000",2,1,Not given,1,"Maintenance₹ 1,150/- (/ month)",Super Built up area 602(55.93 sq.m.)Carpet area: 446 sq.ft. (41.43 sq.m.)  sq.ft.,Furnished,All," in Bellaza Blue, Keshav Nagar, , Pune, Maharashtra",3rd   of 7 Floors,West,Ceramic,,,,,,None,0 Months,Charges not included,Partial,5 to 10 Year Old
8500,1,1,Study Room,1,"Deposit₹ 15,000/-",Carpet area: 560 (52.03 sq.m.)  sq.ft.,Semifurnished,Family Only," in Suryavanshi SK Viola, Wagholi, , Pune, Maharashtra",1st   of 4 Floors,East,Ceramic,Yes,Yes,1 Covered,Yes,Yes,12 Months,1 Months,Charges included,Partial,5 to 10 Year Old
"30,000",2,2,Not given,1,"Deposit₹ 150,000/-",Super Built up area 1150(106.84 sq.m.)  sq.ft.,Furnished,Family Only," in Motiram Park, Kothrud, , Pune, Maharashtra",6th   of 6 Floors,East,,Yes,,1 Covered,,,None,0 Months,Charges included,None,10+ Year Old
6500,1,1,Not given,1,"Deposit₹ 20,000/-",Built Up area: 475 (44.13 sq.m.)  sq.ft.,Unfurnished,Family Only," in Saptrang Aakash Society, Bhekrai Nagar, , Pune, Maharashtra",4th   of 5 Floors,East,,Yes,,"1 Covered, 1 Open",,,None,0 Months,Charges not included,None,1 to 5 Year Old
"13,500",1,1,Not given,1,"Deposit₹ 40,000/-",Super Built up area 650(60.39 sq.m.)Carpet area: 487 sq.ft. (45.24 sq.m.)  sq.ft.,Semifurnished,Family Only," in Goodwill Nirmiti, Sathe Nagar, , Pune, Maharashtra",5th   of 11 Floors,East,Vitrified,Yes,,1 Open,,,None,1 Months,Charges included,None,1 to 5 Year Old
6500,1,1,Not given,,"Deposit₹ 10,000/-",Carpet area: 245 (22.76 sq.m.)  sq.ft.,Unfurnished,Bachelors (Men/Women)," in Parande Nagar, , Pune, Maharashtra",Ground of 1 Floors,East,,,,1 Open,,,None,0 Months,Charges not included,None,1 to 5 Year Old
"16,000",1,1,Not given,,"Deposit₹ 50,000/-",Super Built up area 535(49.7 sq.m.)  sq.ft.,Semifurnished,All," in Krishna Kunj, Camp, , Pune, Maharashtra",5th   of 6 Floors,West,,,,,,,None,0 Months,Charges not included,None,10+ Year Old
"14,000",2,2,Not given,2,"Maintenance₹ 1,000/- (/ month)Deposit₹ 50,000/-",Built Up area: 1200 (111.48 sq.m.)Carpet area: 950 sq.ft. (88.26 sq.m.)  sq.ft.,Unfurnished,All," in matoshree, Nere, , Pune, Maharashtra",1st   of 2 Floors,East,Vitrified,,,1 Covered,,,11 Months,1 Months,Charges not included,None,0 to 1 Year Old
"11,000",1,1,Not given,2,"Deposit₹ 30,000/-",Built Up area: 625 (58.06 sq.m.)  sq.ft.,Unfurnished,Family Only," in Abhijit Park, Dange Chowk, , Pune, Maharashtra",1st   of 5 Floors,,,Yes,,,,,None,0 Months,Charges not included,None,10+ Year Old
"10,000",2,2,Store Room,1,"Maintenance₹ 1,400/- (/ month)Deposit₹ 35,000/-",Super Built up area 860(79.9 sq.m.)Carpet area: 840 sq.ft. (78.04 sq.m.)  sq.ft.,Semifurnished,Family Only," in Atharva Purva, Satar Nagar, , Pune, Maharashtra",6th   of 7 Floors,East,Ceramic,Yes,,1 Open,Yes,Yes,22 Months,0 Months,Charges not included,Full,10+ Year Old
"10,000",2,1,Not given,,"Deposit₹ 20,000/-",Built Up area: 500 (46.45 sq.m.)Carpet area: 450 sq.ft. (41.81 sq.m.)  sq.ft.,Unfurnished,Family Only," in sai shardha, Kalwad Wasti, , Pune, Maharashtra",1st   of 2 Floors,West,Marble,,,"1 Covered, 0 Open",,,11 Months,1 Months,Charges not included,None,1 to 5 Year Old
"18,000",2,2,Not given,2,"Deposit₹ 50,000/-",Super Built up area 907(84.26 sq.m.)  sq.ft.,Semifurnished,Family Only," in Vinayak Treasure Society, Kashid Park, , Pune, Maharashtra",1st   of 7 Floors,South-West,,,,,,,None,0 Months,Charges not included,None,5 to 10 Year Old
"13,000",2,2,Not given,2,"Deposit₹ 30,000/-",Super Built up area 985(91.51 sq.m.)Carpet area: 648 sq.ft. (60.2 sq.m.)  sq.ft.,Unfurnished,All," in Parklane Premier, Wagholi, , Pune, Maharashtra",10th   of 10 Floors,,,Yes,,1 Open,,Yes,None,0 Months,Charges included,Full,1 to 5 Year Old
,,,Not given,0,,None,,None,,,,,,,,,,,,,,
"18,000",2,2,Not given,1,"Maintenance₹ 23,000/- (/ month)Deposit₹ 50,000/-",Carpet area: 980 (91.04 sq.m.)  sq.ft.,Furnished,All," in Runwal Seagull, Handewadi, , Pune, Maharashtra",2nd   of 12 Floors,East,,,,1 Open,,,None,0 Months,Charges included,None,1 to 5 Year Old
5000,2,1,Not given,1,Deposit1 months rent,Built Up area: 750 (69.68 sq.m.)  sq.ft.,Unfurnished,Family Only," in Daund, , Pune, Maharashtra",1st   of 2 Floors,,,,,,,,11 Months,1 Months,Charges not included,None,10+ Year Old
8000,1,2,Not given,1,"Maintenance₹ 1,000/- (/ month)Deposit₹ 25,000/-",Super Built up area 650(60.39 sq.m.)Carpet area: 580 sq.ft. (53.88 sq.m.)  sq.ft.,Furnished,"Family , Bachelors (Men Only)"," in amarai society, Narhe, , Pune, Maharashtra",1st   of 4 Floors,South,,Yes,,"1 Covered, 1 Open",,,None,0 Months,Charges not included,None,0 to 1 Year Old
"22,000",2,2,Not given,3,Deposit6 months rent,Super Built up area 800(74.32 sq.m.)Carpet area: 632.59 sq.ft. (58.77 sq.m.)  sq.ft.,Unfurnished,All," in Godrej Prana, Undri, , Pune, Maharashtra",4th   of 15 Floors,South,,Yes,,1 Covered,,,None,0 Months,Charges not included,Full,0 to 1 Year Old
"12,000",2,1,Not given,1,"Deposit₹ 25,000/-",Carpet area: 900 (83.61 sq.m.)  sq.ft.,Unfurnished,All," in Sankalp Society, Sunita Nagar, , Pune, Maharashtra",1st   of 2 Floors,West,Spartex,,," Covered,  Open",,,11 Months,1 Months,Charges not included,None,1 to 5 Year Old
"11,500",2,2,Not given,1,"Maintenance₹ 500/- (/ month)Deposit₹ 25,000/-",Carpet area: 705 (65.5 sq.m.)  sq.ft.,Semifurnished,All," in Mauli Heritage, Pimple Gurav, , Pune, Maharashtra",4th   of 4 Floors,,Ceramic,,Yes,1 Open,,Yes,11 Months,2 Months,Charges not included,None,1 to 5 Year Old
"20,000",2,2,Not given,2,"Deposit₹ 50,000/-",Super Built up area 1087(100.99 sq.m.)Built Up area: 1080 sq.ft. (100.34 sq.m.)Carpet area: 850 sq.ft. (78.97 sq.m.)  sq.ft.,Semifurnished,All," in Kohinoor Shangrilla, Morwadi, , Pune, Maharashtra",7th   of 13 Floors,East,Vitrified,Yes,,1 Covered,,,11 Months,0 Months,Charges included,Full,1 to 5 Year Old
"20,500",2,1,Not given,,"Deposit₹ 60,000/-",Plot area 1500(139.35 sq.m.)Built Up area: 850 sq.ft. (78.97 sq.m.)  sq.ft.,Semifurnished,Family Only," in Shivparvati society, MIT college, Kothrud, , Pune, Maharashtra",,South-East,Ceramic,,,1 Open,,,None,1 Months,Charges not included,Partial,10+ Year Old
"13,500",1,1,Not given,1,"Deposit₹ 40,000/-",Super Built up area 600(55.74 sq.m.)Built Up area: 575 sq.ft. (53.42 sq.m.)Carpet area: 500 sq.ft. (46.45 sq.m.)  sq.ft.,Unfurnished,Family Only," in Aakashganga CHS, Yashwant nagar, , Pune, Maharashtra",2nd   of 2 Floors,East,Vitrified,Yes,,"0 Covered, 1 Open",,,12 Months,0 Months,Charges not included,None,0 to 1 Year Old
"15,000",1,1,Not given,1,"Maintenance₹ 3,000/- (/ year)Deposit₹ 40,000/-",Super Built up area 650(60.39 sq.m.)  sq.ft.,Semifurnished,All," in Akshay Colony, Warje, , Pune, Maharashtra",2nd   of 3 Floors,East,Ceramic,,Yes,1 Covered,,,None,0 Months,Charges included,None,0 to 1 Year Old
"10,000",2,2,Not given,1,"Deposit₹ 50,000/-",Super Built up area 1000(92.9 sq.m.)  sq.ft.,Unfurnished,Family Only," in Sreekanth society, Ambegaon Budruk, , Pune, Maharashtra",1st   of 6 Floors,,,Yes,,,,,None,0 Months,Charges not included,None,1 to 5 Year Old
"10,500",1,1,Not given,1,"Deposit₹ 35,000/-",Built Up area: 550 (51.1 sq.m.)  sq.ft.,Unfurnished,Family Only," in Kharadi, , Pune, Maharashtra",2nd   of 3 Floors,North,,,,,,,None,0 Months,Charges not included,None,1 to 5 Year Old
"14,000",2,2,Not given,2,"Deposit₹ 40,000/-",Built Up area: 800 (74.32 sq.m.)Carpet area: 750 sq.ft. (69.68 sq.m.)  sq.ft.,Unfurnished,Family Only," in On Request, Ambegaon, , Pune, Maharashtra",3rd   of 12 Floors,West,Ceramic,Yes,Yes,1 Open,Yes,Yes,11 Months,1 Months,Charges not included,Partial,1 to 5 Year Old
6200,1,1,Not given,1,"Deposit₹ 10,000/-",Super Built up area 450(41.81 sq.m.)  sq.ft.,Unfurnished,All," in Dwarka Sopan Nivas, Shivane, , Pune, Maharashtra",2nd   of 3 Floors,North,,Yes,,,,,None,0 Months,Charges not included,None,1 to 5 Year Old
"15,000",2,2,Not given,1,"Deposit₹ 50,000/-",Super Built up area 950(88.26 sq.m.)Built Up area: 900 sq.ft. (83.61 sq.m.)Carpet area: 861 sq.ft. (79.99 sq.m.)  sq.ft.,Furnished,Family Only," in JK Hill park society, Dhayari Phata , , Pune, Maharashtra",6th   of 7 Floors,South,Vitrified,Yes,,,,,11 Months,3 Months,Charges not included,Full,1 to 5 Year Old
6000,1,1,Not given,2,"Deposit₹ 20,000/-",Super Built up area 550(51.1 sq.m.)Built Up area: 480 sq.ft. (44.59 sq.m.)Carpet area: 475 sq.ft. (44.13 sq.m.)  sq.ft.,Unfurnished,All," in Siddhivinayak Vihar, Handewadi, , Pune, Maharashtra",4th   of 4 Floors,South,,Yes,,1 Open,,,None,0 Months,Charges included,None,10+ Year Old
6000,1,1,Not given,1,"Deposit₹ 15,000/-",Carpet area: 400 (37.16 sq.m.)  sq.ft.,Unfurnished,All," in Yashwantrao Chavan Nagar, , Pune, Maharashtra",,,,,,1 Open,,,11 Months,1 Months,Charges not included,None,5 to 10 Year Old
"16,000",1,1,Not given,1,Deposit3 months rent,Super Built up area 550(51.1 sq.m.)  sq.ft.,Furnished,All," in Green Park Apartments, Hadapsar, , Pune, Maharashtra",2nd   of 3 Floors,,,Yes,,,,,None,0 Months,Charges not included,None,10+ Year Old
7500,1,1,Not given,,"Deposit₹ 15,000/-",Carpet area: 510 (47.38 sq.m.)  sq.ft.,Semifurnished,All," in Munjaba Vasti, , Pune, Maharashtra",3rd   of 4 Floors,,,,,1 Open,,,None,0 Months,Charges not included,None,5 to 10 Year Old
"15,500",2,2,Not given,1,"Maintenance₹ 500/- (/ month)Deposit₹ 50,000/-",Super Built up area 850(78.97 sq.m.)  sq.ft.,Unfurnished,Family Only," in Sudha kalash, Rahatani, , Pune, Maharashtra",4th   of 4 Floors,North,,Yes,,,,,11 Months,1 Months,Charges included,None,1 to 5 Year Old
"16,500",2,2,Not given,1,"Deposit₹ 45,000/-",Super Built up area 900(83.61 sq.m.)  sq.ft.,Semifurnished,All," in Laxmi Nagar, Dhanori, , Pune, Maharashtra",7th   of 8 Floors,East,Vitrified,Yes,,"1 Covered, 1 Open",,,11 Months,1 Months,Charges not included,Full,5 to 10 Year Old
"15,000",1,1,Not given,1,"Deposit₹ 25,000/-",Built Up area: 530 (49.24 sq.m.)  sq.ft.,Unfurnished,Family Only," in Dattawadi, , Pune, Maharashtra",,North,Vitrified,,,,,,11 Months,1 Months,Charges not included,None,0 to 1 Year Old
6000,1,1,Not given,1,"Maintenance₹ 700/- (/ month)Deposit₹ 20,000/-",Built Up area: 650 (60.39 sq.m.)  sq.ft.,Unfurnished,All," in Sadguru Appartment, Dhayari, , Pune, Maharashtra",5th   of 6 Floors,North,,,,"1 Covered, 0 Open",,,None,0 Months,Charges not included,None,1 to 5 Year Old
"16,500",2,2,Not given,1,"Maintenance₹ 750/- (/ month)Deposit₹ 50,000/-",Super Built up area 830(77.11 sq.m.)Built Up area: 800 sq.ft. (74.32 sq.m.)Carpet area: 750 sq.ft. (69.68 sq.m.)  sq.ft.,Unfurnished,All," in Navalakha Tanishq, Pandhari Nagar, , Pune, Maharashtra",2nd   of 6 Floors,East,Ceramic,Yes,,1 Open,,,None,1 Months,Charges included,None,5 to 10 Year Old
8500,1,1,Not given,1,"Deposit₹ 20,000/-",Carpet area: 600 (55.74 sq.m.)  sq.ft.,Unfurnished,Family Only," in AATMA MALIK, RAIGAD COLONY , RAHATNI, NEAR NAKHATE WASTI,, , Pune, Maharashtra",2nd   of 2 Floors,North,Ceramic,,,1 Open,,,11 Months,0 Months,Charges not included,None,5 to 10 Year Old
,,,Not given,0,,None,,None,,,,,,,,,,,,,,
8500,1,1,Not given,1,"Deposit₹ 20,000/-",Carpet area: 600 (55.74 sq.m.)  sq.ft.,Unfurnished,Family Only," in AATMA MALIK, RAIGAD COLONY , RAHATNI, NEAR NAKHATE WASTI,, , Pune, Maharashtra",2nd   of 2 Floors,North,Ceramic,,,1 Open,,,11 Months,0 Months,Charges not included,None,5 to 10 Year Old
5000,3,3,Not given,2,"Deposit₹ 12,500/-",Carpet area: 2000 (185.81 sq.m.)  sq.ft.,Furnished,Bachelors (Women Only)," in Elements 5, Pimple Saudagar, , Pune, Maharashtra",5th   of 7 Floors,,,Yes,,"1 Covered,  Open",,Yes,None,1 Months,Charges not included,None,1 to 5 Year Old
"10,000",1,1,Not given,,"Deposit₹ 25,000/-",Super Built up area 750(69.68 sq.m.)Built Up area: 702 sq.ft. (65.22 sq.m.)Carpet area: 550 sq.ft. (51.1 sq.m.)  sq.ft.,Semifurnished,All," in Rama Krystal City, Chikhali, , Pune, Maharashtra",1st   of 12 Floors,East,Vitrified,Yes,,1 Covered,,,12 Months,1 Months,Charges not included,Partial,1 to 5 Year Old
"12,500",1,1,Not given,,Deposit3 months rent,Built Up area: 580 (53.88 sq.m.)Carpet area: 425 sq.ft. (39.48 sq.m.)  sq.ft.,Unfurnished,Family Only," in Maitreya Baug Housing Society, Kothrud, , Pune, Maharashtra",2nd   of 3 Floors,East,Mosaic,Yes,Yes,1 Open,,,None,0 Months,Charges included,None,10+ Year Old
6000,1,1,Others,,"Deposit₹ 12,000/-",Built Up area: 500 (46.45 sq.m.)  sq.ft.,Unfurnished,All," in Nestaway-89481, Ganga Nagar, , Pune, Maharashtra",4th   of 7 Floors,East,,,,1 Covered,,,None,3 Months,Charges included,None,1 to 5 Year Old
"20,000",2,2,Not given,2,"Maintenance₹ 1/- (/ month)Deposit₹ 40,000/-",Carpet area: 681 (63.27 sq.m.)  sq.ft.,Semifurnished,All," in Vilas Javdekar Yashwin Hinjewadi, Hinjewadi Phase 2, , Pune, Maharashtra",7th   of 22 Floors,East,Vitrified,Yes,,"1 Covered, 1 Open",Yes,Yes,11 Months,2 Months,Charges not included,Full,1 to 5 Year Old
"20,000",2,1,Not given,2,"Deposit₹ 60,000/-",Carpet area: 1010 (93.83 sq.m.)  sq.ft.,Unfurnished,All," in Quarter gate hsg society, Ganesh Peth, , Pune, Maharashtra",3rd   of 3 Floors,North,,Yes,,"1 Covered, 1 Open",,,None,0 Months,Charges not included,None,10+ Year Old
"10,500",2,1,Not given,1,"Deposit₹ 25,000/-",Super Built up area 850(78.97 sq.m.)  sq.ft.,Unfurnished,All," in Spandan Sparsh Apartment, Wagholi, , Pune, Maharashtra",5th   of 7 Floors,South,,Yes,,"1 Covered, 0 Open",,,None,0 Months,Charges not included,None,5 to 10 Year Old
"28,000",3,1,Others,,"Deposit₹ 112,000/-",Built Up area: 1550 (144 sq.m.)  sq.ft.,Semifurnished,Family Only," in Nestaway-74622, Mohamadwadi, , Pune, Maharashtra",13rd   of 16 Floors,East,,,,1 Covered,,,None,3 Months,Charges included,None,1 to 5 Year Old
"12,000",2,2,Not given,1,"Deposit₹ 30,000/-",Carpet area: 800 (74.32 sq.m.)  sq.ft.,Unfurnished,Family Only," in Nigade Nagar, , Pune, Maharashtra",1st   of 5 Floors,,,,,1 Covered,,,11 Months,1 Months,Charges not included,None,1 to 5 Year Old
"16,000",2,1,Not given,3+,Deposit₹ 50/-,Super Built up area 750(69.68 sq.m.)  sq.ft.,Semifurnished,"Family , Bachelors (Women Only)"," in Ratan Park 2, Pashan-Sus Road, , Pune, Maharashtra",5th   of 8 Floors,,,,,2 Covered,,,None,1 Months,Charges not included,None,10+ Year Old
"11,000",2,1,Others,,"Deposit₹ 22,000/-",Built Up area: 850 (78.97 sq.m.)  sq.ft.,Unfurnished,Family Only," in Nestaway-73020, Undri, , Pune, Maharashtra",6th   of 9 Floors,East,,,,1 Covered,,,None,3 Months,Charges included,None,1 to 5 Year Old
8000,,1,Not given,2,"Deposit₹ 15,000/-",Super Built up area 700(65.03 sq.m.)Built Up area: 650 sq.ft. (60.39 sq.m.)Carpet area: 640 sq.ft. (59.46 sq.m.)  sq.ft.,Unfurnished,Family Only," in Kalewadi, , Pune, Maharashtra",2nd   of 3 Floors,West,Others,,,1 Open,,,None,1 Months,Charges included,None,5 to 10 Year Old
"10,000",2,1,Not given,1,"Deposit₹ 30,000/-",Super Built up area 800(74.32 sq.m.)  sq.ft.,Unfurnished,Family Only," in Swapnil Housing Society, Nigdi, , Pune, Maharashtra",4th   of 4 Floors,West,,,,1 Open,,,None,0 Months,Charges not included,None,5 to 10 Year Old
"15,000",1,1,Not given,2,"Deposit₹ 30,000/-",Carpet area: 600 (55.74 sq.m.)  sq.ft.,Furnished,All," in Barkat Building, Wadgaon Sheri, , Pune, Maharashtra",1st   of 3 Floors,,,,," Covered,  Open",,,11 Months,1 Months,Charges not included,None,1 to 5 Year Old
7000,2,2,Not given,1,"Deposit₹ 30,000/-",Super Built up area 1000(92.9 sq.m.)  sq.ft.,Semifurnished,All," in Mont Vert Vesta, Pirangut, , Pune, Maharashtra",11st   of 13 Floors,,,,,1 Covered,,,None,0 Months,Charges not included,None,1 to 5 Year Old
"17,000",2,2,Not given,2,,Carpet area: 950 (88.26 sq.m.)  sq.ft.,Furnished,"Family , Bachelors (Women Only)"," in Sonigara Vihar, Kalewadi, , Pune, Maharashtra",1st   of 7 Floors,,Ceramic,Yes,Yes,1 Open,,,11 Months,1 Months,Charges not included,None,5 to 10 Year Old
6500,1,1,Not given,,"Deposit₹ 25,000/-",Carpet area: 525 (48.77 sq.m.)  sq.ft.,Unfurnished,Family Only," in Heena Park, Meeta Nagar, , Pune, Maharashtra",3rd   of 4 Floors,North,Mosaic,,,1 Covered,,,11 Months,0 Months,Charges not included,None,10+ Year Old
"10,000",1,2,Not given,2,,Carpet area: 700 (65.03 sq.m.)  sq.ft.,Unfurnished,All," in Akshay Galaxy, Kondhwa Budruk, , Pune, Maharashtra",5th   of 11 Floors,,Others,Yes,,"1 Covered,  Open",Yes,Yes,12 Months,0 Months,Charges not included,Full,0 to 1 Year Old
"10,500",1,1,Not given,1,"Deposit₹ 20,000/-",Carpet area: 560 (52.03 sq.m.)  sq.ft.,Furnished,Family Only," in Goyal Residency, Kasarwadi, , Pune, Maharashtra",2nd   of 5 Floors,South-East,Ceramic,Yes,,1 Open,,Yes,11 Months,0 Months,Charges not included,None,10+ Year Old
"15,300",2,1,Others,,"Deposit₹ 30,600/-",Built Up area: 850 (78.97 sq.m.)  sq.ft.,Unfurnished,Family Only," in Nestaway-64905, Kharadi, , Pune, Maharashtra",2nd   of 5 Floors,East,,,,1 Covered,,,None,3 Months,Charges included,None,1 to 5 Year Old
"10,500",1,1,Not given,,"Deposit₹ 20,000/-",Carpet area: 650 (60.39 sq.m.)  sq.ft.,Semifurnished,All," in Sai Shivam Prestige, Vadgaon Sheri, , Pune, Maharashtra",3rd   of 3 Floors,North-East,Marble,Yes,,1 Covered,,,11 Months,1 Months,Charges not included,None,1 to 5 Year Old
"12,000",2,2,Study Room,1,"Deposit₹ 30,000/-",Super Built up area 987(91.7 sq.m.)Carpet area: 706 sq.ft. (65.59 sq.m.)  sq.ft.,Semifurnished,Family Only," in Hubtown Countrywoods, Tilekar Nagar, , Pune, Maharashtra",2nd   of 12 Floors,North-West,Marble,,Yes,1 Open,,,11 Months,1 Months,Charges not included,Partial,1 to 5 Year Old
"12,000",2,2,Not given,1,"Deposit₹ 25,000/-",Built Up area: 950 (88.26 sq.m.)  sq.ft.,Semifurnished,Family Only," in Kondhwa, , Pune, Maharashtra",2nd   of 3 Floors,South,,,,,,,None,0 Months,Charges not included,None,10+ Year Old
"16,000",2,2,Not given,1,"Deposit₹ 50,000/-",Super Built up area 784(72.84 sq.m.)  sq.ft.,Semifurnished,All," in Pride Long Island, Charholi, , Pune, Maharashtra",6th   of 12 Floors,,,,Yes,1 Covered,,,None,0 Months,Charges not included,None,1 to 5 Year Old
,,,Not given,0,,None,,None,,,,,,,,,,,,,,
4000,1,1,Not given,1,"Deposit₹ 10,000/-",Super Built up area 200(18.58 sq.m.)  sq.ft.,Unfurnished,Family Only," in Katraj Kondhwa Road, , Pune, Maharashtra",2nd   of 2 Floors,South-West,,,,1 Open,,,None,0 Months,Charges not included,None,1 to 5 Year Old
"13,000",1,1,Store Room,1,Maintenance₹ 200/- (/ month)Brokerage2% (Negotiable)Deposit4 months rent,Super Built up area 675(62.71 sq.m.)  sq.ft.,Semifurnished,Family Only," in Bramha Avenue, NIBM, , Pune, Maharashtra",3rd   of 12 Floors,South,Vitrified,Yes,Yes,1 Open,,Yes,24 Months,1 Months,Charges not included,Partial,5 to 10 Year Old
"24,000",2,2,Others,3,"Brokerage₹ 24,000/-Deposit₹ 75,000/-",Carpet area: 805 (74.79 sq.m.)  sq.ft.,Semifurnished,All," in Bramhacorp F Residences, Kalyani Nagar, , Pune, Maharashtra",7th   of 22 Floors,South-East,Others,Yes,Yes,"1 Covered, 1 Open",Yes,Yes,11 Months,1 Months,Charges not included,Partial,1 to 5 Year Old
8000,1,1,Not given,1,"Deposit₹ 15,000/-",Super Built up area 634(58.9 sq.m.)Carpet area: 560 sq.ft. (52.03 sq.m.)  sq.ft.,Unfurnished,All," in Suyash Srushti, Hadapsar, , Pune, Maharashtra",4th   of 4 Floors,East,Granite,Yes,,"1 Covered, 0 Open",Yes,Yes,None,2 Months,Charges not included,Partial,10+ Year Old
"25,000",2,2,Others,3,"Brokerage₹ 25,000/-Deposit₹ 75,000/-",Carpet area: 907 (84.26 sq.m.)  sq.ft.,Semifurnished,All," in Bramhacorp F Residences, Kalyani Nagar, , Pune, Maharashtra",10th   of 22 Floors,South-East,Others,Yes,Yes,"1 Covered, 1 Open",Yes,Yes,11 Months,1 Months,Charges not included,Partial,0 to 1 Year Old
"12,000",2,1,Not given,,,Super Built up area 920(85.47 sq.m.)  sq.ft.,Unfurnished,All," in Kohinoor Iris Park, Kale Padal, , Pune, Maharashtra",2nd   of 7 Floors,East,,,,1 Covered,,,None,0 Months,Charges included,None,0 to 1 Year Old
